iter,mean_eval,median_eval,pop_best_eval,best_eval,worst_eval
320,1691.661865234375,67.2500991821289,-171.40919494628906,-203.09107971191406,7992.35498046875
321,453.8924255371094,-124.91561126708984,-190.59280395507812,-203.09107971191406,7992.35498046875
322,25.58965492248535,-88.5678939819336,-157.18287658691406,-203.09107971191406,7992.35498046875
323,801.9843139648438,6.6386871337890625,-164.37246704101562,-203.09107971191406,7992.35498046875
324,544.8360595703125,-75.8246841430664,-163.50161743164062,-203.09107971191406,7992.35498046875
325,940.1409912109375,-123.34628295898438,-166.7650146484375,-203.09107971191406,7992.35498046875
326,295.96661376953125,-128.30181884765625,-164.25979614257812,-203.09107971191406,7992.35498046875
327,676.7802734375,-73.62195587158203,-170.1019287109375,-203.09107971191406,7992.35498046875
328,1915.5283203125,-98.36494445800781,-178.98538208007812,-203.09107971191406,7992.35498046875
329,2164.403564453125,-7.82159948348999,-168.4472198486328,-203.09107971191406,7992.35498046875
330,2240.643310546875,891.986572265625,-172.6056671142578,-203.09107971191406,7992.35498046875
331,2496.028564453125,-89.43962860107422,-152.23455810546875,-203.09107971191406,7992.35498046875
332,2792.43994140625,68.47779846191406,-142.1990509033203,-203.09107971191406,7992.35498046875
333,1095.119873046875,-9.46063232421875,-174.74110412597656,-203.09107971191406,7992.35498046875
334,1531.560302734375,158.5950927734375,-150.301513671875,-203.09107971191406,7992.35498046875
335,2190.80126953125,554.7432250976562,-171.85330200195312,-203.09107971191406,7992.35498046875
336,3400.696044921875,2362.564453125,-135.85980224609375,-203.09107971191406,7992.35498046875
337,2678.523681640625,-65.74142456054688,-139.795166015625,-203.09107971191406,7992.35498046875
338,1967.8726806640625,380.1907958984375,-154.1114501953125,-203.09107971191406,7992.35498046875
339,675.4690551757812,-106.60092163085938,-177.30421447753906,-203.09107971191406,7992.35498046875
340,1625.9827880859375,110.43815612792969,-187.29925537109375,-203.09107971191406,7992.35498046875
341,1133.1053466796875,-65.2145767211914,-182.43701171875,-203.09107971191406,7992.35498046875
342,1953.4437255859375,-84.6920394897461,-140.0459747314453,-203.09107971191406,7992.35498046875
343,418.89208984375,-103.68543243408203,-175.3920440673828,-203.09107971191406,7992.35498046875
344,1924.194580078125,-112.3335952758789,-189.55343627929688,-203.09107971191406,7992.35498046875
345,1331.963623046875,-75.3101806640625,-167.4697265625,-203.09107971191406,7992.35498046875
346,210.8172607421875,-129.42727661132812,-173.367919921875,-203.09107971191406,7992.35498046875
347,2096.495361328125,-118.12203979492188,-158.09701538085938,-203.09107971191406,7992.35498046875
348,2706.51123046875,393.9581298828125,-192.86380004882812,-203.09107971191406,7992.35498046875
349,462.29083251953125,-99.22988891601562,-181.12962341308594,-203.09107971191406,7992.35498046875
350,1851.8695068359375,272.59844970703125,-143.1185302734375,-203.09107971191406,7992.35498046875
351,905.7219848632812,33.94771194458008,-181.49415588378906,-203.09107971191406,7992.35498046875
352,409.26116943359375,-122.00325775146484,-172.61949157714844,-203.09107971191406,7992.35498046875
353,553.4293212890625,-79.00943756103516,-162.42469787597656,-203.09107971191406,7992.35498046875
354,1350.8580322265625,-133.95802307128906,-171.62442016601562,-203.09107971191406,7992.35498046875
355,617.1106567382812,-111.9782943725586,-175.9849395751953,-203.09107971191406,7992.35498046875
356,1369.2777099609375,-97.51703643798828,-167.9463653564453,-203.09107971191406,7992.35498046875
357,1525.7244873046875,-23.917675018310547,-158.1150360107422,-203.09107971191406,7992.35498046875
358,924.1287841796875,-92.48062896728516,-153.9331512451172,-203.09107971191406,7992.35498046875
359,805.2747192382812,7.237428665161133,-187.7278289794922,-203.09107971191406,7992.35498046875
360,500.08282470703125,-106.82274627685547,-158.7224884033203,-203.09107971191406,7992.35498046875
361,2071.54736328125,7.886258125305176,-190.63710021972656,-203.09107971191406,7992.35498046875
362,241.9369659423828,-130.2034912109375,-167.43344116210938,-203.09107971191406,7992.35498046875
363,988.5480346679688,-137.40591430664062,-211.63148498535156,-211.63148498535156,7992.35498046875
364,1802.601318359375,-123.39913177490234,-181.0876007080078,-211.63148498535156,7992.35498046875
365,2330.8564453125,-99.28303527832031,-151.90228271484375,-211.63148498535156,7992.35498046875
366,2049.136474609375,61.55120849609375,-162.709716796875,-211.63148498535156,7992.35498046875
367,1903.435546875,266.0457763671875,-179.02964782714844,-211.63148498535156,7992.35498046875
368,872.5529174804688,-108.13603210449219,-156.5068359375,-211.63148498535156,7992.35498046875
369,1427.968505859375,-130.16204833984375,-172.29061889648438,-211.63148498535156,7992.35498046875
370,2363.04833984375,631.0504760742188,-169.68487548828125,-211.63148498535156,7992.35498046875
371,2492.0234375,29.416711807250977,-188.8371124267578,-211.63148498535156,7992.35498046875
372,2402.921142578125,-10.596199989318848,-187.82412719726562,-211.63148498535156,7992.35498046875
373,392.03729248046875,-112.31571960449219,-154.0762176513672,-211.63148498535156,7992.35498046875
374,1436.456298828125,-96.634765625,-193.05648803710938,-211.63148498535156,7992.35498046875
375,1525.5186767578125,-126.91963195800781,-165.16708374023438,-211.63148498535156,7992.35498046875
376,2400.26806640625,-21.469139099121094,-172.75424194335938,-211.63148498535156,7992.35498046875
377,780.9073486328125,-110.1986312866211,-171.53773498535156,-211.63148498535156,7992.35498046875
378,406.3812255859375,-150.108154296875,-175.34762573242188,-211.63148498535156,7992.35498046875
379,962.8224487304688,-143.62367248535156,-172.96986389160156,-211.63148498535156,7992.35498046875
380,1404.5733642578125,-124.42073059082031,-156.57635498046875,-211.63148498535156,7992.35498046875
381,1231.7462158203125,-127.56983947753906,-178.04537963867188,-211.63148498535156,7992.35498046875
382,1859.3304443359375,-100.61865997314453,-153.42111206054688,-211.63148498535156,7992.35498046875
383,1092.908935546875,-86.91061401367188,-158.86390686035156,-211.63148498535156,7992.35498046875
384,2589.98193359375,-127.32272338867188,-176.53604125976562,-211.63148498535156,7992.35498046875
385,1515.139404296875,-120.17039489746094,-173.4283447265625,-211.63148498535156,7992.35498046875
386,-7.226853370666504,-112.44586944580078,-200.48587036132812,-211.63148498535156,7992.35498046875
387,620.0220336914062,-148.01712036132812,-175.01040649414062,-211.63148498535156,7992.35498046875
388,383.87261962890625,-131.00732421875,-175.48318481445312,-211.63148498535156,7992.35498046875
389,2834.610595703125,-73.25068664550781,-179.8427276611328,-211.63148498535156,7992.35498046875
390,880.8048706054688,-121.96145629882812,-182.5634765625,-211.63148498535156,7992.35498046875
391,1721.3046875,-60.45024871826172,-159.13800048828125,-211.63148498535156,7992.35498046875
392,1975.287353515625,226.21209716796875,-174.76560974121094,-211.63148498535156,7992.35498046875
393,1516.729248046875,-126.41809844970703,-169.84136962890625,-211.63148498535156,7992.35498046875
394,2394.296875,-144.3096923828125,-187.38197326660156,-211.63148498535156,7992.35498046875
395,878.2987060546875,-110.68268585205078,-180.29312133789062,-211.63148498535156,7992.35498046875
396,1371.14306640625,-116.09900665283203,-175.83511352539062,-211.63148498535156,7992.35498046875
397,1021.7013549804688,-105.54645538330078,-189.62188720703125,-211.63148498535156,7992.35498046875
398,1115.805908203125,-123.63951873779297,-177.3410186767578,-211.63148498535156,7992.35498046875
399,1089.1689453125,-95.16276550292969,-195.48162841796875,-211.63148498535156,7992.35498046875
400,2173.13330078125,207.02505493164062,-168.48622131347656,-211.63148498535156,7992.35498046875
401,783.23974609375,-132.6751708984375,-154.7898712158203,-211.63148498535156,7992.35498046875
402,2069.1279296875,-77.6286849975586,-167.10975646972656,-211.63148498535156,7992.35498046875
403,1885.430908203125,-145.98780822753906,-176.93807983398438,-211.63148498535156,7992.35498046875
404,2293.38525390625,117.07552337646484,-176.9747772216797,-211.63148498535156,7992.35498046875
405,-57.9815559387207,-141.22994995117188,-178.576904296875,-211.63148498535156,7992.35498046875
406,1790.533203125,-61.28701400756836,-176.6414337158203,-211.63148498535156,7992.35498046875
407,359.3278503417969,-108.55082702636719,-174.55203247070312,-211.63148498535156,7992.35498046875
408,568.3314208984375,-131.75450134277344,-171.8067626953125,-211.63148498535156,7992.35498046875
409,1449.467529296875,-123.36088562011719,-169.28465270996094,-211.63148498535156,7992.35498046875
410,491.3197326660156,-129.32530212402344,-161.73651123046875,-211.63148498535156,7992.35498046875
411,1175.16552734375,-105.68218994140625,-166.30416870117188,-211.63148498535156,7992.35498046875
412,449.61846923828125,-119.91954803466797,-157.42300415039062,-211.63148498535156,7992.35498046875
413,992.11767578125,-105.42183685302734,-182.04798889160156,-211.63148498535156,7992.35498046875
414,583.501708984375,-71.2361068725586,-178.87696838378906,-211.63148498535156,7992.35498046875
415,106.9897232055664,-133.3424530029297,-170.38458251953125,-211.63148498535156,7992.35498046875
416,-20.159862518310547,-118.87125396728516,-155.84677124023438,-211.63148498535156,7992.35498046875
417,1133.454833984375,-125.60293579101562,-161.22557067871094,-211.63148498535156,7992.35498046875
418,1086.6326904296875,-69.11212158203125,-150.40696716308594,-211.63148498535156,7992.35498046875
419,1481.818603515625,38.808685302734375,-189.46701049804688,-211.63148498535156,7992.35498046875
420,1264.747314453125,-110.14396667480469,-150.06173706054688,-211.63148498535156,7992.35498046875
421,1059.2305908203125,-94.17887878417969,-160.50367736816406,-211.63148498535156,7992.35498046875
422,590.1229248046875,-108.20709228515625,-167.35006713867188,-211.63148498535156,7992.35498046875
423,833.4432373046875,-116.8788833618164,-162.60702514648438,-211.63148498535156,7992.35498046875
424,1484.074951171875,-123.64625549316406,-196.85052490234375,-211.63148498535156,7992.35498046875
425,797.0169677734375,-151.33824157714844,-181.29254150390625,-211.63148498535156,7992.35498046875
426,595.8787841796875,-129.8744354248047,-177.99249267578125,-211.63148498535156,7992.35498046875
427,822.1754760742188,-118.7805404663086,-163.2349853515625,-211.63148498535156,7992.35498046875
428,-109.2978515625,-120.37016296386719,-152.46315002441406,-211.63148498535156,7992.35498046875
429,1284.766845703125,-125.77212524414062,-161.0911865234375,-211.63148498535156,7992.35498046875
430,1201.4525146484375,-115.03996276855469,-180.2986297607422,-211.63148498535156,7992.35498046875
431,966.4942626953125,-129.62991333007812,-178.53753662109375,-211.63148498535156,7992.35498046875
432,2461.5146484375,-96.09516906738281,-183.0417938232422,-211.63148498535156,7992.35498046875
433,1102.005126953125,114.85863494873047,-165.86294555664062,-211.63148498535156,7992.35498046875
434,866.2823486328125,-141.5740966796875,-179.47280883789062,-211.63148498535156,7992.35498046875
435,88.9352798461914,-126.15856170654297,-179.3670196533203,-211.63148498535156,7992.35498046875
436,969.3137817382812,-131.58096313476562,-177.06036376953125,-211.63148498535156,7992.35498046875
437,1448.0550537109375,18.13361930847168,-176.7794647216797,-211.63148498535156,7992.35498046875
438,1607.0469970703125,-125.7795181274414,-174.03868103027344,-211.63148498535156,7992.35498046875
439,1101.5811767578125,-122.09757995605469,-164.19517517089844,-211.63148498535156,7992.35498046875
440,1021.7536010742188,-127.699462890625,-177.18692016601562,-211.63148498535156,7992.35498046875
441,1837.026123046875,-63.244728088378906,-178.04591369628906,-211.63148498535156,7992.35498046875
442,492.1316833496094,-132.3204803466797,-160.73675537109375,-211.63148498535156,7992.35498046875
443,2060.12646484375,-112.90016174316406,-177.99978637695312,-211.63148498535156,7992.35498046875
444,1034.74365234375,-117.60528564453125,-154.30307006835938,-211.63148498535156,7992.35498046875
445,2009.822021484375,128.9494171142578,-180.65798950195312,-211.63148498535156,7992.35498046875
446,2486.011474609375,231.5752410888672,-169.35086059570312,-211.63148498535156,7992.35498046875
447,1905.7291259765625,-111.7713623046875,-172.19900512695312,-211.63148498535156,7992.35498046875
448,414.34942626953125,-115.73774719238281,-162.91845703125,-211.63148498535156,7992.35498046875
449,1182.197021484375,-20.14631462097168,-169.48362731933594,-211.63148498535156,7992.35498046875
450,804.4347534179688,-123.3328628540039,-160.05003356933594,-211.63148498535156,7992.35498046875
451,754.4431762695312,-117.62911987304688,-165.26654052734375,-211.63148498535156,7992.35498046875
452,1312.775146484375,-124.33809661865234,-190.47215270996094,-211.63148498535156,7992.35498046875
453,995.5599365234375,-92.2921142578125,-161.71957397460938,-211.63148498535156,7992.35498046875
454,1373.716552734375,-143.88641357421875,-200.4848175048828,-211.63148498535156,7992.35498046875
455,1731.456787109375,-131.6882781982422,-190.19712829589844,-211.63148498535156,7992.35498046875
456,1220.1749267578125,-144.46109008789062,-179.27830505371094,-211.63148498535156,7992.35498046875
457,560.4156494140625,-126.20932006835938,-190.9170379638672,-211.63148498535156,7992.35498046875
458,1172.6746826171875,-126.99470520019531,-177.5224609375,-211.63148498535156,7992.35498046875
459,602.8550415039062,-117.26600646972656,-147.43362426757812,-211.63148498535156,7992.35498046875
460,454.0452575683594,-141.66127014160156,-171.86839294433594,-211.63148498535156,7992.35498046875
461,263.4590148925781,-117.45315551757812,-178.07803344726562,-211.63148498535156,7992.35498046875
462,739.1688232421875,-85.63401794433594,-179.96849060058594,-211.63148498535156,7992.35498046875
463,505.08770751953125,-112.0294418334961,-175.19166564941406,-211.63148498535156,7992.35498046875
464,331.21929931640625,-120.6949462890625,-172.06143188476562,-211.63148498535156,7992.35498046875
465,1843.3316650390625,-62.179420471191406,-151.23016357421875,-211.63148498535156,7992.35498046875
466,678.4055786132812,-129.675048828125,-174.35906982421875,-211.63148498535156,7992.35498046875
467,679.8282470703125,-135.84710693359375,-165.90382385253906,-211.63148498535156,7992.35498046875
468,488.2054138183594,-116.30882263183594,-163.0040740966797,-211.63148498535156,7992.35498046875
469,696.2035522460938,-126.21033477783203,-156.26487731933594,-211.63148498535156,7993.5224609375
470,274.26934814453125,-134.12879943847656,-178.0054168701172,-211.63148498535156,7993.5224609375
471,1470.206787109375,-144.8793487548828,-187.18960571289062,-211.63148498535156,7993.5224609375
472,1605.55712890625,-140.65444946289062,-175.8336181640625,-211.63148498535156,7993.5224609375
473,2207.719970703125,-60.553810119628906,-172.15431213378906,-211.63148498535156,7993.5224609375
474,-133.6365203857422,-145.8241424560547,-172.77989196777344,-211.63148498535156,7993.5224609375
475,1121.9193115234375,-110.67756652832031,-180.364501953125,-211.63148498535156,7993.5224609375
476,1849.303955078125,-131.0143280029297,-169.95550537109375,-211.63148498535156,7993.5224609375
477,846.4548950195312,-114.65802001953125,-173.60781860351562,-211.63148498535156,7993.5224609375
478,584.3095703125,-141.92530822753906,-176.13607788085938,-211.63148498535156,7993.5224609375
479,711.5889892578125,-131.1117706298828,-184.9287109375,-211.63148498535156,7993.5224609375
480,806.3912963867188,-144.33201599121094,-168.3092803955078,-211.63148498535156,7993.5224609375
481,1138.8233642578125,-151.53172302246094,-174.49307250976562,-211.63148498535156,7993.5224609375
482,552.8153686523438,-135.52969360351562,-181.83419799804688,-211.63148498535156,7993.5224609375
483,388.39996337890625,-137.67706298828125,-175.49993896484375,-211.63148498535156,7993.5224609375
484,380.46588134765625,-152.26596069335938,-174.00064086914062,-211.63148498535156,7993.5224609375
485,952.1594848632812,-136.29293823242188,-182.33840942382812,-211.63148498535156,7993.5224609375
486,1767.3258056640625,-111.17768859863281,-177.5102081298828,-211.63148498535156,7993.5224609375
487,2556.1494140625,122.1857681274414,-198.08677673339844,-211.63148498535156,7993.5224609375
488,-0.4968307614326477,-132.82884216308594,-179.7144012451172,-211.63148498535156,7993.5224609375
489,569.2027587890625,-145.90435791015625,-175.16297912597656,-211.63148498535156,7993.5224609375
490,2108.7470703125,-44.777584075927734,-181.341796875,-211.63148498535156,7993.5224609375
491,430.9656677246094,-130.6231231689453,-188.23956298828125,-211.63148498535156,7993.5224609375
492,1382.4033203125,-87.9068832397461,-177.08682250976562,-211.63148498535156,7993.5224609375
493,3092.107421875,-11.094017028808594,-195.2148895263672,-211.63148498535156,7993.5224609375
494,2674.48876953125,-98.04497528076172,-184.82028198242188,-211.63148498535156,7993.5224609375
495,1101.316650390625,-111.10443115234375,-169.02243041992188,-211.63148498535156,7993.5224609375
496,2369.64306640625,377.2810363769531,-172.25076293945312,-211.63148498535156,7993.5224609375
497,2082.17529296875,-93.49273681640625,-153.60008239746094,-211.63148498535156,7993.5224609375
498,1793.087890625,-110.44283294677734,-174.4013214111328,-211.63148498535156,7993.5224609375
499,295.0909118652344,-145.46945190429688,-176.43148803710938,-211.63148498535156,7993.5224609375
500,2402.755859375,-112.70777893066406,-179.7738800048828,-211.63148498535156,7993.5224609375
501,702.853515625,-123.27019500732422,-179.93434143066406,-211.63148498535156,7993.5224609375
502,1066.2054443359375,-121.49363708496094,-167.80252075195312,-211.63148498535156,7993.5224609375
503,1663.411376953125,-116.68333435058594,-166.93853759765625,-211.63148498535156,7993.5224609375
504,1740.1005859375,547.16357421875,-176.31236267089844,-211.63148498535156,7993.5224609375
505,513.250244140625,-131.46804809570312,-173.698486328125,-211.63148498535156,7993.5224609375
506,756.1692504882812,-136.58111572265625,-175.79702758789062,-211.63148498535156,7993.5224609375
507,1782.270263671875,130.7239990234375,-187.2768096923828,-211.63148498535156,7993.5224609375
508,960.6565551757812,11.078819274902344,-164.61428833007812,-211.63148498535156,7993.5224609375
509,870.7107543945312,-122.85951232910156,-185.286376953125,-211.63148498535156,7993.5224609375
510,2470.519775390625,860.5880126953125,-181.76968383789062,-211.63148498535156,7993.5224609375
511,1403.695068359375,-107.60399627685547,-166.31932067871094,-211.63148498535156,7993.5224609375
512,666.2443237304688,-57.26216125488281,-181.9831085205078,-211.63148498535156,7993.5224609375
513,462.25299072265625,-119.7651596069336,-181.24212646484375,-211.63148498535156,7993.5224609375
514,1605.668701171875,-100.54356384277344,-198.19871520996094,-211.63148498535156,7993.5224609375
515,780.3352661132812,-124.27924346923828,-159.95867919921875,-211.63148498535156,7993.5224609375
516,665.85302734375,-113.28224182128906,-164.21128845214844,-211.63148498535156,7993.5224609375
517,1799.503173828125,-125.79071807861328,-171.83616638183594,-211.63148498535156,7993.5224609375
518,1076.4031982421875,-69.28849792480469,-193.0391082763672,-211.63148498535156,7993.5224609375
519,1956.076171875,-12.87169075012207,-182.92062377929688,-211.63148498535156,7993.5224609375
520,755.2426147460938,-133.0330352783203,-173.91067504882812,-211.63148498535156,7993.5224609375
521,1389.365478515625,-138.84881591796875,-181.96328735351562,-211.63148498535156,7993.5224609375
522,800.0676879882812,-127.47191619873047,-182.51513671875,-211.63148498535156,7993.5224609375
523,952.0250244140625,-131.01744079589844,-183.96063232421875,-211.63148498535156,7993.5224609375
524,947.5069580078125,-142.3545684814453,-189.06553649902344,-211.63148498535156,7993.5224609375
525,1443.008056640625,-119.98756408691406,-176.19351196289062,-211.63148498535156,7993.5224609375
526,1494.1580810546875,-65.0023193359375,-177.03530883789062,-211.63148498535156,7993.5224609375
527,3004.686279296875,2219.26171875,-179.88677978515625,-211.63148498535156,7993.5224609375
528,138.73867797851562,-135.06320190429688,-154.773681640625,-211.63148498535156,7993.5224609375
529,839.0264892578125,-95.331787109375,-169.5408935546875,-211.63148498535156,7993.5224609375
530,494.3509826660156,-104.671630859375,-166.6712646484375,-211.63148498535156,7993.5224609375
531,726.849609375,-134.3225860595703,-190.157958984375,-211.63148498535156,7993.5224609375
532,1874.943603515625,214.23565673828125,-175.80982971191406,-211.63148498535156,7993.5224609375
533,730.8175048828125,-154.10682678222656,-178.486083984375,-211.63148498535156,7993.5224609375
534,1618.181884765625,-110.34625244140625,-177.89051818847656,-211.63148498535156,7993.5224609375
535,246.9815216064453,-112.17012023925781,-173.9441375732422,-211.63148498535156,7993.5224609375
536,819.1262817382812,-148.9237060546875,-179.62387084960938,-211.63148498535156,7993.5224609375
537,1166.5667724609375,-127.41938018798828,-160.37210083007812,-211.63148498535156,7993.5224609375
538,1541.3082275390625,59.137901306152344,-168.3125457763672,-211.63148498535156,7993.5224609375
539,629.6702880859375,-134.0221710205078,-166.405029296875,-211.63148498535156,7993.5224609375
540,65.37896728515625,-134.02703857421875,-175.06939697265625,-211.63148498535156,7993.5224609375
541,1579.16943359375,-116.72673797607422,-161.05282592773438,-211.63148498535156,7993.5224609375
542,812.3494262695312,-96.64153289794922,-153.82479858398438,-211.63148498535156,7993.5224609375
543,315.6566162109375,-107.94403839111328,-167.94143676757812,-211.63148498535156,7993.5224609375
544,799.238525390625,-126.0948486328125,-173.4744873046875,-211.63148498535156,7993.5224609375
545,466.46905517578125,-130.3527069091797,-182.99220275878906,-211.63148498535156,7993.5224609375
546,335.539306640625,-128.6383819580078,-194.40171813964844,-211.63148498535156,7993.5224609375
547,1377.973876953125,-37.788665771484375,-146.5301971435547,-211.63148498535156,7993.5224609375
548,1188.5001220703125,-112.72576904296875,-160.13040161132812,-211.63148498535156,7993.5224609375
549,862.943359375,162.3265380859375,-171.52554321289062,-211.63148498535156,7993.5224609375
550,1112.8726806640625,31.546497344970703,-193.99746704101562,-211.63148498535156,7993.5224609375
551,2523.26708984375,458.00140380859375,-137.09451293945312,-211.63148498535156,7993.5224609375
552,1446.346923828125,-111.68470001220703,-177.4515380859375,-211.63148498535156,7993.5224609375
553,1701.9586181640625,-89.66667938232422,-170.3681640625,-211.63148498535156,7993.5224609375
554,758.0029907226562,-31.42698097229004,-171.24147033691406,-211.63148498535156,7993.5224609375
555,485.88690185546875,-77.16336059570312,-169.4009246826172,-211.63148498535156,7993.5224609375
556,1488.255615234375,220.02377319335938,-159.45883178710938,-211.63148498535156,7993.5224609375
557,115.15110778808594,-113.36712646484375,-171.704345703125,-211.63148498535156,7993.5224609375
558,2806.401611328125,1791.23291015625,-168.740234375,-211.63148498535156,7993.5224609375
559,1032.5089111328125,-32.46265411376953,-181.78961181640625,-211.63148498535156,7993.5224609375
560,1102.9140625,-133.82469177246094,-176.0925750732422,-211.63148498535156,7993.5224609375
561,1057.895751953125,-39.45549011230469,-161.42303466796875,-211.63148498535156,7993.5224609375
562,1456.4642333984375,-11.489197731018066,-158.2823028564453,-211.63148498535156,7993.5224609375
563,1065.5428466796875,-129.0338897705078,-167.5201873779297,-211.63148498535156,7993.5224609375
564,1224.1781005859375,-103.08055877685547,-157.89442443847656,-211.63148498535156,7993.5224609375
565,2294.56005859375,172.99740600585938,-177.24526977539062,-211.63148498535156,7993.5224609375
566,1025.2857666015625,-35.110984802246094,-169.68775939941406,-211.63148498535156,7993.5224609375
567,1533.8974609375,-66.65943908691406,-164.80264282226562,-211.63148498535156,7993.5224609375
568,1418.929443359375,345.02130126953125,-178.09141540527344,-211.63148498535156,7993.5224609375
569,1138.237548828125,-91.5479965209961,-154.47695922851562,-211.63148498535156,7993.5224609375
570,1669.8802490234375,-119.89239501953125,-177.87127685546875,-211.63148498535156,7993.5224609375
571,1822.666015625,-94.98975372314453,-149.7613983154297,-211.63148498535156,7993.5224609375
572,1410.653076171875,-108.07513427734375,-160.20681762695312,-211.63148498535156,7993.5224609375
573,1458.26416015625,-94.50641632080078,-164.1812744140625,-211.63148498535156,7993.5224609375
574,1107.934326171875,-132.2552490234375,-179.87060546875,-211.63148498535156,7993.5224609375
575,791.3776245117188,-62.449642181396484,-170.7167510986328,-211.63148498535156,7993.5224609375
576,1324.8499755859375,-129.17791748046875,-157.867919921875,-211.63148498535156,7993.5224609375
577,1320.955810546875,-102.76773834228516,-163.8431396484375,-211.63148498535156,7993.5224609375
578,1101.1783447265625,-119.67841339111328,-148.69192504882812,-211.63148498535156,7993.5224609375
579,401.42413330078125,-126.50196838378906,-172.8199462890625,-211.63148498535156,7993.5224609375
580,202.9276885986328,-119.96307373046875,-183.488525390625,-211.63148498535156,7993.5224609375
581,1274.852783203125,-103.92477416992188,-189.39114379882812,-211.63148498535156,7993.5224609375
582,660.9678955078125,-124.83636474609375,-175.5992431640625,-211.63148498535156,7993.5224609375
583,1610.416259765625,-11.039737701416016,-161.32945251464844,-211.63148498535156,7993.5224609375
584,595.6334228515625,-119.1737060546875,-179.09518432617188,-211.63148498535156,7993.5224609375
585,2790.6611328125,673.1476440429688,-159.8788299560547,-211.63148498535156,7993.5224609375
586,1363.962158203125,-73.43433380126953,-171.4394989013672,-211.63148498535156,7993.5224609375
587,2255.582763671875,110.54863739013672,-148.65435791015625,-211.63148498535156,7993.5224609375
588,1542.712646484375,-113.55101776123047,-163.3287353515625,-211.63148498535156,7993.5224609375
589,2566.33447265625,1841.722900390625,-156.2587432861328,-211.63148498535156,7993.5224609375
590,1602.090087890625,-136.7840576171875,-164.316162109375,-211.63148498535156,7993.5224609375
591,409.82342529296875,-126.2364501953125,-173.47610473632812,-211.63148498535156,7993.5224609375
592,1001.4503173828125,-103.66397094726562,-199.67730712890625,-211.63148498535156,7993.5224609375
593,1824.7698974609375,-109.34359741210938,-162.35220336914062,-211.63148498535156,7993.5224609375
594,1134.22412109375,-87.53666687011719,-177.43870544433594,-211.63148498535156,7993.5224609375
595,1643.5159912109375,-104.64454650878906,-158.15341186523438,-211.63148498535156,7993.5224609375
596,1620.600341796875,-128.728759765625,-167.01724243164062,-211.63148498535156,7993.5224609375
597,2817.76806640625,81.99517822265625,-183.03094482421875,-211.63148498535156,7993.5224609375
598,1421.296142578125,-135.7436981201172,-189.01123046875,-211.63148498535156,7993.5224609375
599,2786.612060546875,64.09114837646484,-165.68821716308594,-211.63148498535156,7993.5224609375
600,2151.74072265625,216.81759643554688,-154.94198608398438,-211.63148498535156,7993.5224609375
601,1526.3409423828125,37.00227355957031,-148.95263671875,-211.63148498535156,7993.5224609375
602,1853.542724609375,-109.0792007446289,-151.31057739257812,-211.63148498535156,7993.5224609375
603,1873.223388671875,409.8405456542969,-172.4951629638672,-211.63148498535156,7993.5224609375
604,2830.83154296875,346.7621154785156,-197.04507446289062,-211.63148498535156,7993.5224609375
605,3242.22900390625,2406.9951171875,-165.18319702148438,-211.63148498535156,7993.5224609375
606,1315.296142578125,-107.2629165649414,-180.3291473388672,-211.63148498535156,7993.5224609375
607,1312.0250244140625,-100.69412994384766,-159.21902465820312,-211.63148498535156,7993.5224609375
608,3428.032470703125,143.427734375,-150.12725830078125,-211.63148498535156,7993.5224609375
609,1768.9927978515625,-127.82742309570312,-175.54168701171875,-211.63148498535156,7993.5224609375
610,1646.326416015625,-86.15357208251953,-167.49110412597656,-211.63148498535156,7993.5224609375
611,2437.98828125,794.2035522460938,-154.3352813720703,-211.63148498535156,7993.5224609375
612,1539.9857177734375,-58.53677749633789,-170.29849243164062,-211.63148498535156,7993.5224609375
613,782.0164184570312,-113.44876098632812,-164.63401794433594,-211.63148498535156,7993.5224609375
614,2054.172119140625,1137.717529296875,-181.03016662597656,-211.63148498535156,7993.5224609375
615,1690.3883056640625,-130.83999633789062,-171.32704162597656,-211.63148498535156,7993.5224609375
616,2697.77587890625,895.1515502929688,-142.22531127929688,-211.63148498535156,7993.5224609375
617,3369.015625,2387.568115234375,-179.3759002685547,-211.63148498535156,7993.5224609375
618,400.89166259765625,-99.4903564453125,-168.6074981689453,-211.63148498535156,7993.5224609375
619,1398.048095703125,252.59588623046875,-147.20086669921875,-211.63148498535156,7993.5224609375
620,1696.869384765625,-69.24394226074219,-163.70216369628906,-211.63148498535156,7993.5224609375
621,-45.082542419433594,-126.22450256347656,-170.11154174804688,-211.63148498535156,7993.5224609375
622,1867.1790771484375,-118.93707275390625,-181.18333435058594,-211.63148498535156,7993.5224609375
623,709.6436767578125,-141.98150634765625,-173.54461669921875,-211.63148498535156,7993.5224609375
624,945.5157470703125,-47.87362289428711,-163.35525512695312,-211.63148498535156,7993.5224609375
625,122.92549133300781,-68.57878875732422,-163.59793090820312,-211.63148498535156,7993.5224609375
626,1111.864013671875,-42.359066009521484,-178.73402404785156,-211.63148498535156,7993.5224609375
627,355.62567138671875,-118.97769165039062,-172.0672607421875,-211.63148498535156,7993.5224609375
628,627.6948852539062,-111.80838012695312,-178.41339111328125,-211.63148498535156,7993.5224609375
629,477.02032470703125,-131.39540100097656,-189.86940002441406,-211.63148498535156,7993.5224609375
630,2019.080322265625,256.9268493652344,-183.75491333007812,-211.63148498535156,7993.5224609375
631,1326.748291015625,-134.73709106445312,-173.87545776367188,-211.63148498535156,7993.5224609375
