iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
325,12108.1181640625,7459.1201171875,11898.712890625,4387.115234375,41951528.0
326,14882.4501953125,6126.470703125,12131.7119140625,4387.115234375,41951528.0
327,11771.3837890625,7759.93359375,11480.4384765625,4387.115234375,41951528.0
328,11481.9306640625,7924.5703125,11720.732421875,4387.115234375,41951528.0
329,18910.2578125,7445.869140625,12014.806640625,4387.115234375,41951528.0
330,16482.38671875,7366.85400390625,11527.833984375,4387.115234375,41951528.0
331,17169.146484375,7965.83251953125,11406.33203125,4387.115234375,41951528.0
332,12341.521484375,7913.42626953125,11493.7666015625,4387.115234375,41951528.0
333,11548.3564453125,7423.80322265625,11033.556640625,4387.115234375,41951528.0
334,15413.17578125,7551.380859375,11430.7373046875,4387.115234375,41951528.0
335,12306.396484375,7700.15234375,11593.3369140625,4387.115234375,41951528.0
336,24358.34765625,8113.271484375,12192.6103515625,4387.115234375,41951528.0
337,24180.46875,7312.37646484375,11627.138671875,4387.115234375,41951528.0
338,22865.18359375,8422.3603515625,11703.7587890625,4387.115234375,41951528.0
339,40256.70703125,8113.03125,12139.7041015625,4387.115234375,41951528.0
340,20389.96875,7084.4833984375,11163.0439453125,4387.115234375,41951528.0
341,31201.40234375,6051.35888671875,11054.736328125,4387.115234375,41951528.0
342,14284.166015625,7862.27392578125,11342.5703125,4387.115234375,41951528.0
343,39709.92578125,7850.34423828125,12013.98046875,4387.115234375,41951528.0
344,33420.46875,6763.759765625,11629.8203125,4387.115234375,41951528.0
345,21273.6484375,6172.15625,11892.1513671875,4387.115234375,41951528.0
346,21072.990234375,6820.31298828125,11487.8955078125,4387.115234375,41951528.0
347,48254.26171875,8394.0712890625,11798.9619140625,4387.115234375,41951528.0
348,16212.96484375,8156.787109375,11789.7109375,4387.115234375,41951528.0
349,13646.1513671875,7893.72314453125,11570.501953125,4387.115234375,41951528.0
350,43905.67578125,7027.3857421875,12053.0126953125,4387.115234375,41951528.0
351,20380.65625,8432.5537109375,12447.232421875,4387.115234375,41951528.0
352,27028.9609375,7199.86572265625,11816.83984375,4387.115234375,41951528.0
353,25972.68359375,5094.26171875,12541.265625,4387.115234375,41951528.0
354,28750.8046875,6180.00390625,11816.8466796875,4387.115234375,41951528.0
355,13811.0087890625,6540.95947265625,10888.458984375,4387.115234375,41951528.0
356,12237.130859375,8093.8203125,10841.435546875,4387.115234375,41951528.0
357,21105.8359375,7145.88330078125,11530.791015625,4387.115234375,41951528.0
358,14554.1015625,7282.5546875,11942.626953125,4387.115234375,41951528.0
359,13877.669921875,6336.908203125,11724.9306640625,4387.115234375,41951528.0
360,14342.78125,7517.77587890625,11302.01171875,4387.115234375,41951528.0
361,32163.31640625,7474.984375,11633.30859375,4387.115234375,41951528.0
362,26272.30859375,6629.00927734375,11481.7099609375,4387.115234375,41951528.0
363,12064.388671875,6499.05810546875,11719.8359375,4387.115234375,41951528.0
364,11330.677734375,6352.04443359375,11052.0029296875,4387.115234375,41951528.0
365,13472.3134765625,7180.64697265625,11105.9912109375,4387.115234375,41951528.0
366,12543.4873046875,7091.24609375,12332.14453125,4387.115234375,41951528.0
367,16174.4208984375,6410.74609375,11675.138671875,4387.115234375,41951528.0
368,14608.9365234375,6976.8955078125,11131.9326171875,4387.115234375,41951528.0
369,11863.529296875,7712.3994140625,10924.146484375,4387.115234375,41951528.0
370,11513.033203125,7436.8203125,11437.56640625,4387.115234375,41951528.0
371,14409.6845703125,7378.27685546875,11711.8681640625,4387.115234375,41951528.0
