iter,pop_best_eval,mean_eval,median_eval,best_eval,worst_eval
731,1454.66064453125,2235.208984375,2038.111328125,957.430908203125,25245.2421875
732,1330.73974609375,2914.721435546875,2991.6328125,957.430908203125,25245.2421875
733,1263.7247314453125,2467.46484375,2267.23779296875,957.430908203125,25245.2421875
734,1475.61181640625,4194.6123046875,3519.40673828125,957.430908203125,25245.2421875
735,1799.7100830078125,2654.7177734375,2486.2236328125,957.430908203125,25245.2421875
736,1922.191650390625,3077.02099609375,2960.130126953125,957.430908203125,25245.2421875
737,1918.356689453125,2445.74267578125,2417.096435546875,957.430908203125,25245.2421875
738,2582.56689453125,3120.911376953125,3005.639404296875,957.430908203125,25245.2421875
739,1719.881591796875,3716.73291015625,2961.884765625,957.430908203125,25245.2421875
740,2083.462646484375,3127.48486328125,3158.57763671875,957.430908203125,25245.2421875
741,1569.7928466796875,3240.558837890625,2831.12255859375,957.430908203125,25245.2421875
742,1587.36328125,2757.08349609375,2340.76708984375,957.430908203125,25245.2421875
743,1904.148681640625,2895.3466796875,2637.0,957.430908203125,25245.2421875
744,1715.8480224609375,2610.65673828125,2107.265625,957.430908203125,25245.2421875
745,1503.4779052734375,2423.7353515625,2186.88916015625,957.430908203125,25245.2421875
746,2093.47412109375,3183.6826171875,2775.1318359375,957.430908203125,25245.2421875
747,1041.3214111328125,1947.403076171875,1706.7713623046875,957.430908203125,25245.2421875
748,1513.196044921875,2883.479248046875,3000.262451171875,957.430908203125,25245.2421875
749,1729.8873291015625,2299.61083984375,2021.6004638671875,957.430908203125,25245.2421875
750,1994.358154296875,2572.443603515625,2422.248291015625,957.430908203125,25245.2421875
751,1539.0784912109375,2713.669189453125,2139.0400390625,957.430908203125,25245.2421875
752,1786.357666015625,2805.31591796875,2832.818359375,957.430908203125,25245.2421875
753,2091.740234375,3322.098876953125,2872.749267578125,957.430908203125,25245.2421875
754,1959.473876953125,2720.7275390625,2823.90673828125,957.430908203125,25245.2421875
755,1718.0416259765625,2387.5947265625,2222.995361328125,957.430908203125,25245.2421875
756,1393.3314208984375,2111.05322265625,1741.60205078125,957.430908203125,25245.2421875
757,1739.7886962890625,2283.714599609375,2139.393798828125,957.430908203125,25245.2421875
758,1589.591796875,3424.96484375,2872.68212890625,957.430908203125,25245.2421875
759,1608.322509765625,2299.6806640625,2220.81787109375,957.430908203125,25245.2421875
760,1461.0595703125,1826.1331787109375,1774.78759765625,957.430908203125,25245.2421875
761,1954.619873046875,4316.94921875,4029.95556640625,957.430908203125,25245.2421875
762,1442.75927734375,2341.268310546875,2294.9384765625,957.430908203125,25245.2421875
763,2000.091064453125,3084.015625,2800.862548828125,957.430908203125,25245.2421875
764,1724.45703125,2298.45703125,1995.62109375,957.430908203125,25245.2421875
765,1584.589111328125,3319.3984375,3306.032470703125,957.430908203125,25245.2421875
766,1339.6795654296875,2148.668701171875,2040.1241455078125,957.430908203125,25245.2421875
767,1293.4202880859375,2875.32470703125,2315.553466796875,957.430908203125,25245.2421875
768,1894.767822265625,3153.39794921875,3026.972412109375,957.430908203125,25245.2421875
769,1646.2265625,2393.117431640625,2266.303955078125,957.430908203125,25245.2421875
770,1877.1583251953125,2757.094970703125,2445.1103515625,957.430908203125,25245.2421875
771,1372.1480712890625,2276.08984375,2158.246337890625,957.430908203125,25245.2421875
772,1484.824462890625,2444.58935546875,2108.37744140625,957.430908203125,25245.2421875
773,1212.297119140625,2007.576171875,1797.2244873046875,957.430908203125,25245.2421875
774,1768.997802734375,2553.978515625,2636.78076171875,957.430908203125,25245.2421875
775,1476.695556640625,2680.705810546875,2478.25390625,957.430908203125,25245.2421875
776,1512.8414306640625,2267.17724609375,1969.795654296875,957.430908203125,25245.2421875
777,1016.2282104492188,2481.01806640625,1792.828369140625,957.430908203125,25245.2421875
778,1337.728271484375,2728.87353515625,2040.216796875,957.430908203125,25245.2421875
779,1340.5494384765625,1732.623779296875,1588.3011474609375,957.430908203125,25245.2421875
780,1810.21826171875,2781.89501953125,2674.387451171875,957.430908203125,25245.2421875
781,1561.6141357421875,2839.88427734375,2441.30126953125,957.430908203125,25245.2421875
782,898.57861328125,3207.35986328125,2113.55615234375,898.57861328125,25245.2421875
783,1187.840576171875,1825.412841796875,1624.8057861328125,898.57861328125,25245.2421875
784,1872.929931640625,2726.21484375,2495.04443359375,898.57861328125,25245.2421875
785,1726.93359375,2078.2919921875,2001.0970458984375,898.57861328125,25245.2421875
786,1333.44482421875,1915.9810791015625,1906.2626953125,898.57861328125,25245.2421875
787,1283.91796875,1992.394775390625,1988.4737548828125,898.57861328125,25245.2421875
788,1841.33837890625,2546.021484375,2359.613037109375,898.57861328125,25245.2421875
789,1277.7578125,3392.074951171875,3225.02734375,898.57861328125,25245.2421875
790,1226.1060791015625,1987.6556396484375,1895.7052001953125,898.57861328125,25245.2421875
791,1704.6807861328125,4340.8857421875,3649.392822265625,898.57861328125,25245.2421875
792,1398.9288330078125,3896.725830078125,3353.596435546875,898.57861328125,25245.2421875
793,1115.37109375,2096.58740234375,1997.28125,898.57861328125,25245.2421875
794,843.4360961914062,2917.405517578125,2311.044921875,843.4360961914062,25245.2421875
795,988.2933959960938,2356.030517578125,2374.083984375,843.4360961914062,25245.2421875
796,1199.896728515625,2537.61474609375,2548.07568359375,843.4360961914062,25245.2421875
797,1648.3743896484375,2600.62353515625,2503.1455078125,843.4360961914062,25245.2421875
798,1353.0943603515625,2141.6181640625,2046.1231689453125,843.4360961914062,25245.2421875
799,1327.82763671875,2105.46435546875,1953.9031982421875,843.4360961914062,25245.2421875
800,959.1033935546875,2077.03271484375,2180.3623046875,843.4360961914062,25245.2421875
801,1402.957275390625,1849.0999755859375,1839.966796875,843.4360961914062,25245.2421875
802,1284.6685791015625,2241.3525390625,1925.0216064453125,843.4360961914062,25245.2421875
803,1039.80419921875,2093.65966796875,1743.025146484375,843.4360961914062,25245.2421875
804,1031.115478515625,2525.73193359375,2063.442138671875,843.4360961914062,25245.2421875
805,899.7099609375,2567.27978515625,1983.442138671875,843.4360961914062,25245.2421875
806,930.803466796875,2219.23291015625,2045.886474609375,843.4360961914062,25245.2421875
807,1420.0762939453125,1770.328857421875,1687.7855224609375,843.4360961914062,25245.2421875
808,1951.501953125,2373.541748046875,2325.6376953125,843.4360961914062,25245.2421875
809,1037.2989501953125,2210.2890625,2012.7188720703125,843.4360961914062,25245.2421875
810,1438.1983642578125,2003.396484375,1891.20751953125,843.4360961914062,25245.2421875
811,1015.954345703125,2227.25732421875,1816.330322265625,843.4360961914062,25245.2421875
812,1522.2755126953125,2076.431640625,2092.633056640625,843.4360961914062,25245.2421875
813,1421.32958984375,1736.421142578125,1779.274658203125,843.4360961914062,25245.2421875
814,2185.82275390625,4028.05712890625,3310.43505859375,843.4360961914062,25245.2421875
815,1740.7928466796875,3273.518798828125,2699.170654296875,843.4360961914062,25245.2421875
816,1531.022705078125,2594.58544921875,2530.703125,843.4360961914062,25245.2421875
817,1462.352783203125,2641.5859375,2469.7177734375,843.4360961914062,25245.2421875
818,929.8207397460938,2295.27978515625,2311.901123046875,843.4360961914062,25245.2421875
819,786.0648803710938,2357.71923828125,2138.61669921875,786.0648803710938,25245.2421875
820,1000.04150390625,1889.919921875,1822.9739990234375,786.0648803710938,25245.2421875
821,1649.6195068359375,2747.42626953125,1931.2880859375,786.0648803710938,25245.2421875
822,2229.7392578125,2565.22998046875,2409.35400390625,786.0648803710938,25245.2421875
823,1362.880859375,2107.162353515625,1992.1640625,786.0648803710938,25245.2421875
824,1568.3155517578125,2511.08349609375,2220.037353515625,786.0648803710938,25245.2421875
825,1721.6136474609375,2508.91552734375,2174.756103515625,786.0648803710938,25245.2421875
826,1209.206787109375,2045.4222412109375,1941.494873046875,786.0648803710938,25245.2421875
827,1210.086181640625,2089.2099609375,1995.434326171875,786.0648803710938,25245.2421875
828,1819.122314453125,2408.24462890625,2181.6279296875,786.0648803710938,25245.2421875
829,1348.8753662109375,2037.4605712890625,2186.585205078125,786.0648803710938,25245.2421875
830,1127.8583984375,2164.2421875,1966.5665283203125,786.0648803710938,25245.2421875
831,1352.512939453125,2495.9033203125,1951.3353271484375,786.0648803710938,25245.2421875
832,1625.30224609375,2502.795166015625,2379.822021484375,786.0648803710938,25245.2421875
833,1030.1488037109375,1910.0455322265625,1986.2637939453125,786.0648803710938,25245.2421875
834,1430.119384765625,2601.986083984375,2131.796142578125,786.0648803710938,25245.2421875
835,1998.107177734375,3445.805908203125,3311.6787109375,786.0648803710938,25245.2421875
836,1210.3282470703125,2582.78662109375,2179.0712890625,786.0648803710938,25245.2421875
837,1708.05224609375,3775.29150390625,2696.5966796875,786.0648803710938,25245.2421875
838,1867.376708984375,2845.552734375,2556.8125,786.0648803710938,25245.2421875
839,1675.9200439453125,3488.905029296875,2312.18212890625,786.0648803710938,25245.2421875
840,1547.412109375,2024.7916259765625,1881.5224609375,786.0648803710938,25245.2421875
841,1552.594970703125,3000.79248046875,2980.54638671875,786.0648803710938,25245.2421875
842,1415.51025390625,3001.351318359375,2837.670654296875,786.0648803710938,25245.2421875
843,1682.9305419921875,3710.206298828125,2832.824462890625,786.0648803710938,25245.2421875
844,3216.765380859375,6062.92236328125,4802.87060546875,786.0648803710938,25245.2421875
845,1681.75439453125,3337.235107421875,3146.1181640625,786.0648803710938,25245.2421875
846,1754.209716796875,3981.992919921875,3016.09912109375,786.0648803710938,25245.2421875
847,1751.3704833984375,2557.07080078125,2456.442138671875,786.0648803710938,25245.2421875
848,1600.875732421875,2320.1552734375,2191.5048828125,786.0648803710938,25245.2421875
849,1138.4833984375,1711.290771484375,1596.822998046875,786.0648803710938,25245.2421875
850,1470.8873291015625,2606.696044921875,2070.97802734375,786.0648803710938,25245.2421875
851,1270.7498779296875,2122.84326171875,2137.573974609375,786.0648803710938,25245.2421875
852,1621.640625,3426.944091796875,3103.0,786.0648803710938,25245.2421875
853,1230.864501953125,1658.696044921875,1466.269775390625,786.0648803710938,25245.2421875
854,1226.563232421875,2595.73046875,2555.027099609375,786.0648803710938,25245.2421875
855,1356.259765625,2201.58154296875,1547.0299072265625,786.0648803710938,25245.2421875
856,1235.0,3477.52294921875,2365.276123046875,786.0648803710938,25245.2421875
857,1883.029052734375,2505.344970703125,2346.1337890625,786.0648803710938,25245.2421875
858,1031.24658203125,2676.43701171875,1978.20654296875,786.0648803710938,25245.2421875
859,1367.6849365234375,2573.345703125,2552.014892578125,786.0648803710938,25245.2421875
860,1761.1434326171875,2169.576171875,2004.9053955078125,786.0648803710938,25245.2421875
861,1526.34375,2118.435302734375,1932.0260009765625,786.0648803710938,25245.2421875
862,1027.118408203125,2447.30322265625,2065.506103515625,786.0648803710938,25245.2421875
863,1075.8421630859375,2424.2880859375,1888.596923828125,786.0648803710938,25245.2421875
864,1187.3538818359375,2212.68505859375,1965.278564453125,786.0648803710938,25245.2421875
865,1527.83056640625,3179.64990234375,3133.296630859375,786.0648803710938,25245.2421875
866,1449.5262451171875,2066.4033203125,2057.420166015625,786.0648803710938,25245.2421875
867,810.8302001953125,2478.00439453125,2636.38330078125,786.0648803710938,25245.2421875
868,1187.7352294921875,1984.7486572265625,1911.8607177734375,786.0648803710938,25245.2421875
869,1252.014404296875,2838.036376953125,1910.8333740234375,786.0648803710938,25245.2421875
870,1382.85107421875,1785.1058349609375,1639.9395751953125,786.0648803710938,25245.2421875
871,3026.45703125,4023.51806640625,3569.83349609375,786.0648803710938,25245.2421875
872,1699.009033203125,3697.0859375,3149.33837890625,786.0648803710938,25245.2421875
873,1746.630859375,3119.64306640625,2978.81689453125,786.0648803710938,25245.2421875
874,1635.1331787109375,3458.762939453125,3012.76416015625,786.0648803710938,25245.2421875
875,1487.00439453125,2721.214599609375,2704.680908203125,786.0648803710938,25245.2421875
876,1233.326171875,2038.680908203125,1781.9202880859375,786.0648803710938,25245.2421875
877,1082.06591796875,1683.488525390625,1563.2977294921875,786.0648803710938,25245.2421875
878,1272.5137939453125,1828.5006103515625,1614.5701904296875,786.0648803710938,25245.2421875
879,1579.1959228515625,2065.412353515625,2027.4072265625,786.0648803710938,25245.2421875
880,1625.5428466796875,2012.1051025390625,1762.7503662109375,786.0648803710938,25245.2421875
881,1540.79638671875,2231.419677734375,2215.651123046875,786.0648803710938,25245.2421875
882,1399.449951171875,2160.501708984375,2059.55908203125,786.0648803710938,25245.2421875
883,2616.4970703125,4765.14501953125,4081.124267578125,786.0648803710938,25245.2421875
884,1762.6217041015625,3263.215087890625,3096.044677734375,786.0648803710938,25245.2421875
885,1803.99462890625,2225.12451171875,2010.3841552734375,786.0648803710938,25245.2421875
886,2550.216796875,4015.85693359375,3800.762451171875,786.0648803710938,25245.2421875
887,1265.9271240234375,5031.0341796875,3279.87451171875,786.0648803710938,25245.2421875
888,2522.0,2991.496337890625,2685.0,786.0648803710938,25245.2421875
889,1356.3487548828125,1998.104736328125,1951.4644775390625,786.0648803710938,25245.2421875
890,1351.0,3243.130126953125,2954.3837890625,786.0648803710938,25245.2421875
891,1743.1356201171875,3367.08447265625,2582.73193359375,786.0648803710938,25245.2421875
892,1516.319091796875,2597.54443359375,2310.406005859375,786.0648803710938,25245.2421875
893,1234.0,2578.01611328125,1805.85205078125,786.0648803710938,25245.2421875
894,1335.2706298828125,2810.64697265625,2085.19140625,786.0648803710938,25245.2421875
895,1284.93896484375,2087.36181640625,1888.153076171875,786.0648803710938,25245.2421875
896,1472.9775390625,2274.425048828125,2105.03662109375,786.0648803710938,25245.2421875
897,1297.125244140625,2466.82666015625,2030.0,786.0648803710938,25245.2421875
898,1482.2669677734375,2309.037841796875,2293.493896484375,786.0648803710938,25245.2421875
899,1637.7789306640625,2259.94580078125,2222.325439453125,786.0648803710938,25245.2421875
900,1210.0,2197.11669921875,2167.0,786.0648803710938,25245.2421875
901,1401.7154541015625,2147.94580078125,1956.735595703125,786.0648803710938,25245.2421875
902,1593.129638671875,2098.81884765625,1828.2686767578125,786.0648803710938,25245.2421875
903,1296.0,2514.5703125,2043.0,786.0648803710938,25245.2421875
904,1743.0,2420.271240234375,2140.0,786.0648803710938,25245.2421875
905,1418.0,2177.71630859375,1953.0,786.0648803710938,25245.2421875
906,2027.7916259765625,3061.236328125,2936.0,786.0648803710938,25245.2421875
907,1666.5380859375,2517.21142578125,2458.0,786.0648803710938,25245.2421875
908,1828.5224609375,2419.418212890625,2210.8798828125,786.0648803710938,25245.2421875
909,1547.0,2364.172119140625,2086.0,786.0648803710938,25245.2421875
910,1224.344970703125,2163.562255859375,2000.11474609375,786.0648803710938,25245.2421875
911,1583.2177734375,2002.3011474609375,1823.33349609375,786.0648803710938,25245.2421875
912,1476.0721435546875,2134.03662109375,2063.059814453125,786.0648803710938,25245.2421875
913,1222.2694091796875,1805.061767578125,1883.0574951171875,786.0648803710938,25245.2421875
914,2322.153564453125,3049.26123046875,2939.933349609375,786.0648803710938,25245.2421875
915,1055.69091796875,2767.63134765625,2222.28955078125,786.0648803710938,25245.2421875
916,1032.2630615234375,1767.817626953125,1817.617431640625,786.0648803710938,25245.2421875
917,1107.2008056640625,1813.7958984375,1505.7899169921875,786.0648803710938,25245.2421875
918,1725.9393310546875,2398.77392578125,2289.480224609375,786.0648803710938,25245.2421875
919,1746.1201171875,2683.6220703125,2418.261474609375,786.0648803710938,25245.2421875
920,1589.9857177734375,2118.784912109375,2164.70703125,786.0648803710938,25245.2421875
921,1398.573974609375,2492.678955078125,2295.37158203125,786.0648803710938,25245.2421875
922,2035.5361328125,2905.86083984375,2780.65087890625,786.0648803710938,25245.2421875
923,1605.85009765625,2727.14697265625,2044.6282958984375,786.0648803710938,25245.2421875
924,1143.896240234375,2405.60595703125,1867.5543212890625,786.0648803710938,25245.2421875
925,1244.3721923828125,2130.48583984375,1841.0322265625,786.0648803710938,25245.2421875
926,1513.8341064453125,3057.72216796875,2300.23291015625,786.0648803710938,25245.2421875
927,1522.219970703125,2192.720947265625,2166.739990234375,786.0648803710938,25245.2421875
928,2622.90576171875,3998.245361328125,3779.0,786.0648803710938,25245.2421875
929,2429.93017578125,4135.6826171875,3295.18603515625,786.0648803710938,25245.2421875
930,1609.755126953125,2791.4970703125,2561.0,786.0648803710938,25245.2421875
931,1815.483642578125,3060.17626953125,2707.0,786.0648803710938,25245.2421875
932,1514.468505859375,2179.5576171875,1897.0108642578125,786.0648803710938,25245.2421875
933,1650.9208984375,2541.059326171875,2290.041259765625,786.0648803710938,25245.2421875
934,2149.245849609375,2947.664306640625,2959.002685546875,786.0648803710938,25245.2421875
935,1347.9769287109375,3359.42431640625,3329.8212890625,786.0648803710938,25245.2421875
936,1920.88525390625,3721.276611328125,2724.0,786.0648803710938,25245.2421875
937,1609.2840576171875,2284.39697265625,2046.843505859375,786.0648803710938,25245.2421875
938,1827.1318359375,2207.5576171875,1989.1298828125,786.0648803710938,25245.2421875
939,1635.0640869140625,3022.650390625,2730.37451171875,786.0648803710938,25245.2421875
940,1730.0,2981.540771484375,2437.711181640625,786.0648803710938,25245.2421875
941,2089.0,2823.574462890625,2680.0,786.0648803710938,25245.2421875
942,1892.2913818359375,2518.95263671875,2359.556640625,786.0648803710938,25245.2421875
943,1697.8572998046875,4586.7353515625,4070.908203125,786.0648803710938,25245.2421875
944,2107.548828125,2504.01611328125,2309.9365234375,786.0648803710938,25245.2421875
945,2277.03564453125,3326.98681640625,2775.9462890625,786.0648803710938,25245.2421875
946,2063.46435546875,3113.87158203125,3014.948486328125,786.0648803710938,25245.2421875
947,1828.0257568359375,2766.565185546875,2766.60693359375,786.0648803710938,25245.2421875
948,2129.711181640625,2943.397705078125,2710.933837890625,786.0648803710938,25245.2421875
949,1710.222412109375,2912.9296875,2553.2900390625,786.0648803710938,25245.2421875
950,1987.511962890625,2537.100341796875,2485.03955078125,786.0648803710938,25245.2421875
951,2610.852294921875,3169.622314453125,3162.232421875,786.0648803710938,25245.2421875
952,2237.321533203125,3334.38916015625,3252.56982421875,786.0648803710938,25245.2421875
953,1904.03759765625,3348.164794921875,2621.265869140625,786.0648803710938,25245.2421875
954,1901.7698974609375,2433.622314453125,2174.736572265625,786.0648803710938,25245.2421875
955,1771.0404052734375,2972.01708984375,2725.00927734375,786.0648803710938,25245.2421875
956,1996.797607421875,2614.921142578125,2313.943115234375,786.0648803710938,25245.2421875
957,2813.885498046875,3255.55712890625,2987.177490234375,786.0648803710938,25245.2421875
958,2257.324462890625,2936.41943359375,2695.23974609375,786.0648803710938,25245.2421875
959,1803.441162109375,3026.23779296875,2691.461181640625,786.0648803710938,25245.2421875
960,1711.5550537109375,2501.167236328125,2333.3466796875,786.0648803710938,25245.2421875
961,2011.841064453125,3965.88330078125,2941.920166015625,786.0648803710938,25245.2421875
962,2677.511474609375,3146.47314453125,3138.14306640625,786.0648803710938,25245.2421875
963,2287.66845703125,2839.65673828125,2835.12060546875,786.0648803710938,25245.2421875
964,1884.1702880859375,2537.916015625,2359.96630859375,786.0648803710938,25245.2421875
965,1988.3272705078125,2857.13427734375,2265.0,786.0648803710938,25245.2421875
966,1780.719482421875,2266.334228515625,2200.695068359375,786.0648803710938,25245.2421875
967,2246.982421875,4552.22900390625,3188.93359375,786.0648803710938,25245.2421875
968,1657.140380859375,2115.449462890625,1823.548828125,786.0648803710938,25245.2421875
969,2352.092529296875,2829.49169921875,2649.64501953125,786.0648803710938,25245.2421875
970,1735.0810546875,2808.831298828125,2367.542724609375,786.0648803710938,25245.2421875
971,1955.4483642578125,3924.00244140625,3088.448974609375,786.0648803710938,25245.2421875
972,1317.1693115234375,2477.21142578125,2454.798583984375,786.0648803710938,25245.2421875
973,2073.42919921875,2894.615966796875,2924.050048828125,786.0648803710938,25245.2421875
974,1403.09228515625,4212.55517578125,2647.591064453125,786.0648803710938,25245.2421875
975,1486.748291015625,2257.3896484375,2346.925537109375,786.0648803710938,25245.2421875
976,1881.60546875,2461.530517578125,2191.211669921875,786.0648803710938,25245.2421875
977,2230.0,3618.20166015625,3424.3017578125,786.0648803710938,25245.2421875
978,1857.74755859375,2255.81396484375,2148.21435546875,786.0648803710938,25245.2421875
979,1774.9932861328125,2628.54052734375,2512.0,786.0648803710938,25245.2421875
980,1905.6104736328125,2564.87939453125,2644.618408203125,786.0648803710938,25245.2421875
981,1602.0911865234375,2287.913818359375,2332.4716796875,786.0648803710938,25245.2421875
982,1645.0,2397.497802734375,2117.0,786.0648803710938,25245.2421875
983,1491.5994873046875,2183.44140625,1964.0,786.0648803710938,25245.2421875
984,1772.0296630859375,2873.54833984375,2278.440185546875,786.0648803710938,25245.2421875
985,1539.1217041015625,2037.592529296875,1951.7093505859375,786.0648803710938,25245.2421875
986,1414.1226806640625,4857.63232421875,2369.54638671875,786.0648803710938,25245.2421875
987,1688.052734375,2847.971435546875,2220.82080078125,786.0648803710938,25245.2421875
988,2201.768798828125,3938.059326171875,2843.1123046875,786.0648803710938,25245.2421875
989,2155.455810546875,2464.5859375,2345.82763671875,786.0648803710938,25245.2421875
990,2398.541015625,2810.624755859375,2686.90869140625,786.0648803710938,25245.2421875
991,1446.1522216796875,3673.981689453125,2121.03173828125,786.0648803710938,25245.2421875
992,1719.6583251953125,3122.35888671875,2331.95458984375,786.0648803710938,25245.2421875
993,1616.8017578125,2375.91162109375,2057.264404296875,786.0648803710938,25245.2421875
994,1683.672119140625,2265.685546875,2011.4921875,786.0648803710938,25245.2421875
995,1343.621826171875,4028.37939453125,2757.772216796875,786.0648803710938,25245.2421875
996,1400.0751953125,3353.65185546875,2572.43408203125,786.0648803710938,25245.2421875
997,2278.03173828125,3863.14208984375,2742.55419921875,786.0648803710938,25245.2421875
998,1715.224365234375,2997.96240234375,2273.634033203125,786.0648803710938,25245.2421875
999,1982.500732421875,4714.36669921875,2585.79296875,786.0648803710938,25245.2421875
1000,2021.5694580078125,2397.56689453125,2272.879638671875,786.0648803710938,25245.2421875
