iter,mean_eval,pop_best_eval,median_eval,best_eval,worst_eval
107,-40.261837005615234,-0.1237974464893341,-22.49539566040039,6.097768783569336,-2951.484375
108,-33.52230453491211,1.9232232570648193,-31.491214752197266,6.097768783569336,-2951.484375
109,-23.835187911987305,5.105485439300537,-20.105979919433594,6.097768783569336,-2951.484375
110,-20.948328018188477,1.3235303163528442,-23.698896408081055,6.097768783569336,-2951.484375
111,-19.633892059326172,0.3208529055118561,-21.57067108154297,6.097768783569336,-2951.484375
112,-14.586482048034668,1.350043773651123,-19.249996185302734,6.097768783569336,-2951.484375
113,-12.541955947875977,-2.000020742416382,-12.649158477783203,6.097768783569336,-2951.484375
114,-11.837255477905273,9.406206130981445,-11.093213081359863,9.406206130981445,-2951.484375
115,-11.843305587768555,0.8468866944313049,-11.205965042114258,9.406206130981445,-2951.484375
116,-14.257939338684082,1.4768606424331665,-15.669255256652832,9.406206130981445,-2951.484375
117,-14.537025451660156,-1.532681941986084,-12.663959503173828,9.406206130981445,-2951.484375
118,-14.60638427734375,3.363191843032837,-13.572212219238281,9.406206130981445,-2951.484375
119,-7.115947723388672,6.0961594581604,-9.747434616088867,9.406206130981445,-2951.484375
120,-14.7495756149292,3.8843958377838135,-14.390984535217285,9.406206130981445,-2951.484375
121,-7.7513108253479,2.6128666400909424,-7.519744873046875,9.406206130981445,-2951.484375
122,-8.696706771850586,0.7581768035888672,-7.90787410736084,9.406206130981445,-2951.484375
123,-13.481956481933594,0.5174200534820557,-8.726953506469727,9.406206130981445,-2951.484375
124,-13.05101490020752,3.0683085918426514,-13.724089622497559,9.406206130981445,-2951.484375
125,-17.949764251708984,1.9146366119384766,-12.499174118041992,9.406206130981445,-2951.484375
126,-10.346364974975586,-1.1510895490646362,-10.800703048706055,9.406206130981445,-2951.484375
127,-15.045883178710938,5.096230506896973,-13.224507331848145,9.406206130981445,-2951.484375
128,-11.834100723266602,2.436251163482666,-12.36750316619873,9.406206130981445,-2951.484375
129,-11.119644165039062,0.6843206882476807,-8.54215145111084,9.406206130981445,-2951.484375
130,-6.817655086517334,2.8062336444854736,-6.345478057861328,9.406206130981445,-2951.484375
131,-12.48787784576416,8.978800773620605,-16.778724670410156,9.406206130981445,-2951.484375
132,-11.427156448364258,4.7534918785095215,-10.250275611877441,9.406206130981445,-2951.484375
133,-8.761455535888672,3.087059259414673,-9.083488464355469,9.406206130981445,-2951.484375
134,-15.380108833312988,2.122784376144409,-12.328056335449219,9.406206130981445,-2951.484375
135,-15.637784004211426,0.4781678318977356,-11.604902267456055,9.406206130981445,-2951.484375
136,-8.128480911254883,-0.6333317756652832,-8.548747062683105,9.406206130981445,-2951.484375
137,-12.395394325256348,0.19687455892562866,-9.424806594848633,9.406206130981445,-2951.484375
138,-11.115314483642578,3.8660953044891357,-18.107784271240234,9.406206130981445,-2951.484375
139,-10.03014087677002,5.3387932777404785,-11.86841869354248,9.406206130981445,-2951.484375
140,-13.137606620788574,-0.0625012069940567,-18.648290634155273,9.406206130981445,-2951.484375
141,-14.77795696258545,3.630943775177002,-15.744011878967285,9.406206130981445,-2951.484375
142,-16.639476776123047,3.043339252471924,-21.66549301147461,9.406206130981445,-2951.484375
143,-16.88981056213379,3.4501914978027344,-18.13823127746582,9.406206130981445,-2951.484375
144,-12.834959030151367,-0.4021177291870117,-12.194417953491211,9.406206130981445,-2951.484375
145,-6.782281398773193,4.294600486755371,-8.66301155090332,9.406206130981445,-2951.484375
146,-8.26945686340332,3.3302996158599854,-7.35564661026001,9.406206130981445,-2951.484375
147,-7.787906646728516,7.368218421936035,-6.213509559631348,9.406206130981445,-2951.484375
148,-16.592254638671875,4.440435886383057,-19.511676788330078,9.406206130981445,-2951.484375
149,-14.416534423828125,2.9964466094970703,-13.387033462524414,9.406206130981445,-2951.484375
150,-16.538249969482422,2.1708366870880127,-20.546627044677734,9.406206130981445,-2951.484375
151,-12.088491439819336,6.682040214538574,-11.456915855407715,9.406206130981445,-2951.484375
152,-14.85590648651123,1.5582817792892456,-13.570426940917969,9.406206130981445,-2951.484375
153,-4.778080940246582,2.162768602371216,-3.6964004039764404,9.406206130981445,-2951.484375
154,-11.806779861450195,1.2077018022537231,-17.13556480407715,9.406206130981445,-2951.484375
155,-13.138468742370605,5.450788974761963,-14.849238395690918,9.406206130981445,-2951.484375
156,-16.541574478149414,4.050286769866943,-18.42902374267578,9.406206130981445,-2951.484375
157,-19.762447357177734,4.636052131652832,-21.692750930786133,9.406206130981445,-2951.484375
158,-25.290252685546875,3.5201966762542725,-32.50782012939453,9.406206130981445,-2951.484375
159,-27.141704559326172,3.0397512912750244,-30.497634887695312,9.406206130981445,-2951.484375
160,-15.887977600097656,3.09689998626709,-14.71004867553711,9.406206130981445,-2951.484375
161,-18.57836151123047,2.3532798290252686,-24.71710205078125,9.406206130981445,-2951.484375
162,-15.097482681274414,5.24089241027832,-18.99811363220215,9.406206130981445,-2951.484375
163,-20.920942306518555,2.3004062175750732,-24.791244506835938,9.406206130981445,-2951.484375
164,-21.88843536376953,0.7191178202629089,-19.265167236328125,9.406206130981445,-2951.484375
165,-22.702802658081055,0.16545437276363373,-15.733712196350098,9.406206130981445,-2951.484375
166,-24.38502311706543,2.557103157043457,-19.880529403686523,9.406206130981445,-2951.484375
167,-24.433837890625,-2.327385663986206,-22.10630226135254,9.406206130981445,-2951.484375
168,-24.668245315551758,4.983057022094727,-17.399303436279297,9.406206130981445,-2951.484375
169,-23.990673065185547,0.9619870781898499,-26.08101463317871,9.406206130981445,-2951.484375
170,-20.35378646850586,5.181407451629639,-18.065654754638672,9.406206130981445,-2951.484375
171,-19.500089645385742,2.9044957160949707,-22.899471282958984,9.406206130981445,-2951.484375
172,-16.051786422729492,5.666809558868408,-19.07973861694336,9.406206130981445,-2951.484375
173,-14.322351455688477,3.057006597518921,-17.057893753051758,9.406206130981445,-2951.484375
174,-15.583882331848145,0.6934738159179688,-19.2601261138916,9.406206130981445,-2951.484375
175,-10.817656517028809,7.432257175445557,-13.834121704101562,9.406206130981445,-2951.484375
176,-21.480209350585938,1.5459644794464111,-24.149383544921875,9.406206130981445,-2951.484375
177,-18.213987350463867,6.597613334655762,-17.379682540893555,9.406206130981445,-2951.484375
178,-21.204980850219727,-0.16800707578659058,-16.288949966430664,9.406206130981445,-2951.484375
179,-21.01130485534668,2.8531653881073,-23.19388198852539,9.406206130981445,-2951.484375
180,-19.438236236572266,2.774423360824585,-23.38616943359375,9.406206130981445,-2951.484375
181,-23.191314697265625,6.082686424255371,-30.746353149414062,9.406206130981445,-2951.484375
182,-26.89919090270996,3.7520830631256104,-35.858585357666016,9.406206130981445,-2951.484375
183,-21.626052856445312,3.0300889015197754,-25.689687728881836,9.406206130981445,-2951.484375
184,-16.327951431274414,5.605889797210693,-9.751761436462402,9.406206130981445,-2951.484375
185,-14.630887031555176,3.351311683654785,-13.15861988067627,9.406206130981445,-2951.484375
186,-13.334875106811523,1.0615988969802856,-11.296004295349121,9.406206130981445,-2951.484375
187,-15.549151420593262,6.458499431610107,-13.79508113861084,9.406206130981445,-2951.484375
188,-12.06578254699707,9.163997650146484,-13.671120643615723,9.406206130981445,-2951.484375
189,-15.595952033996582,2.100548505783081,-13.505160331726074,9.406206130981445,-2951.484375
190,-11.76070499420166,1.4165865182876587,-12.92854118347168,9.406206130981445,-2951.484375
191,-9.911816596984863,5.386636257171631,-11.566716194152832,9.406206130981445,-2951.484375
192,-12.503744125366211,3.3758902549743652,-10.58133316040039,9.406206130981445,-2951.484375
193,-9.984746932983398,6.562744140625,-7.303980827331543,9.406206130981445,-2951.484375
194,-17.228116989135742,3.841262102127075,-18.562807083129883,9.406206130981445,-2951.484375
195,-14.043128967285156,1.9048094749450684,-13.604710578918457,9.406206130981445,-2951.484375
196,-14.313955307006836,1.0811662673950195,-14.486916542053223,9.406206130981445,-2951.484375
197,-15.324094772338867,4.985877513885498,-17.715131759643555,9.406206130981445,-2951.484375
198,-13.905940055847168,7.455805778503418,-13.727057456970215,9.406206130981445,-2951.484375
199,-17.759117126464844,5.493242263793945,-18.451425552368164,9.406206130981445,-2951.484375
200,-13.052961349487305,0.00691846152767539,-10.365177154541016,9.406206130981445,-2951.484375
201,-9.458822250366211,2.5267891883850098,-6.048378944396973,9.406206130981445,-2951.484375
202,-13.425432205200195,2.473706007003784,-13.46726131439209,9.406206130981445,-2951.484375
203,-13.312551498413086,1.6397532224655151,-14.453302383422852,9.406206130981445,-2951.484375
204,-8.603583335876465,-0.8631846904754639,-8.933781623840332,9.406206130981445,-2951.484375
205,-11.304606437683105,1.1078251600265503,-12.383016586303711,9.406206130981445,-2951.484375
206,-10.229504585266113,0.7765669226646423,-12.514226913452148,9.406206130981445,-2951.484375
207,-9.26093864440918,5.467589378356934,-11.211094856262207,9.406206130981445,-2951.484375
208,-8.154387474060059,2.1094484329223633,-7.602663040161133,9.406206130981445,-2951.484375
209,-5.471372604370117,5.1890082359313965,-6.211238861083984,9.406206130981445,-2951.484375
210,-9.252283096313477,2.780580520629883,-13.858536720275879,9.406206130981445,-2951.484375
211,-7.2855353355407715,1.7984726428985596,-10.721646308898926,9.406206130981445,-2951.484375
