iter,stepsize,median_eval,pop_best_eval,mean_eval,best_eval,worst_eval
265,ReadOnlyTensor(0.0760),120.0,540.694091796875,178.28829956054688,719.1530151367188,-748.545654296875
266,ReadOnlyTensor(0.0761),100.0,839.5305786132812,168.8623046875,839.5305786132812,-748.545654296875
267,ReadOnlyTensor(0.0762),60.0,540.3065185546875,150.35682678222656,839.5305786132812,-748.545654296875
268,ReadOnlyTensor(0.0763),180.0,639.7868041992188,282.11474609375,839.5305786132812,-748.545654296875
269,ReadOnlyTensor(0.0765),120.39674377441406,439.7775573730469,173.04086303710938,839.5305786132812,-748.545654296875
270,ReadOnlyTensor(0.0765),100.0,540.43701171875,179.7260284423828,839.5305786132812,-748.545654296875
271,ReadOnlyTensor(0.0766),223.6137237548828,596.1672973632812,261.77264404296875,839.5305786132812,-748.545654296875
272,ReadOnlyTensor(0.0767),80.0,560.3857421875,184.92391967773438,839.5305786132812,-748.545654296875
273,ReadOnlyTensor(0.0768),119.26441192626953,579.4400634765625,201.79566955566406,839.5305786132812,-748.545654296875
274,ReadOnlyTensor(0.0769),160.47491455078125,577.690185546875,215.40771484375,839.5305786132812,-748.545654296875
275,ReadOnlyTensor(0.0770),388.490478515625,779.6353759765625,395.06085205078125,839.5305786132812,-748.545654296875
276,ReadOnlyTensor(0.0770),469.6755065917969,628.586669921875,445.014892578125,839.5305786132812,-748.545654296875
277,ReadOnlyTensor(0.0770),257.7968444824219,674.311767578125,291.59783935546875,839.5305786132812,-748.545654296875
278,ReadOnlyTensor(0.0770),360.4007873535156,677.9774169921875,358.44561767578125,839.5305786132812,-748.545654296875
279,ReadOnlyTensor(0.0769),391.385986328125,610.6004028320312,331.0526123046875,839.5305786132812,-748.545654296875
280,ReadOnlyTensor(0.0768),300.0,780.6450805664062,338.1449890136719,839.5305786132812,-748.545654296875
281,ReadOnlyTensor(0.0767),383.4637451171875,618.8217163085938,368.7397155761719,839.5305786132812,-748.545654296875
282,ReadOnlyTensor(0.0767),192.05831909179688,724.3753051757812,254.1978759765625,839.5305786132812,-748.545654296875
283,ReadOnlyTensor(0.0766),80.0,530.30712890625,203.80136108398438,839.5305786132812,-748.545654296875
284,ReadOnlyTensor(0.0767),180.0,639.7974853515625,252.0005340576172,839.5305786132812,-748.545654296875
285,ReadOnlyTensor(0.0767),200.00894165039062,591.9546508789062,211.25048828125,839.5305786132812,-748.545654296875
286,ReadOnlyTensor(0.0768),420.2489929199219,720.4148559570312,410.250732421875,839.5305786132812,-748.545654296875
287,ReadOnlyTensor(0.0768),121.79216766357422,580.497802734375,220.0176239013672,839.5305786132812,-748.545654296875
288,ReadOnlyTensor(0.0769),407.4959716796875,754.3401489257812,370.93426513671875,839.5305786132812,-748.545654296875
289,ReadOnlyTensor(0.0770),100.0,599.666748046875,152.19479370117188,839.5305786132812,-748.545654296875
290,ReadOnlyTensor(0.0771),220.0,651.9900512695312,265.6398620605469,839.5305786132812,-748.545654296875
291,ReadOnlyTensor(0.0772),418.89776611328125,760.3733520507812,425.96038818359375,839.5305786132812,-748.545654296875
292,ReadOnlyTensor(0.0773),420.3262634277344,720.7874145507812,416.19158935546875,839.5305786132812,-748.545654296875
293,ReadOnlyTensor(0.0774),360.0,786.4364013671875,335.3349304199219,839.5305786132812,-748.545654296875
294,ReadOnlyTensor(0.0775),28.53180694580078,260.3965759277344,64.23652648925781,839.5305786132812,-748.545654296875
295,ReadOnlyTensor(0.0775),340.3326721191406,660.6668090820312,336.73492431640625,839.5305786132812,-748.545654296875
296,ReadOnlyTensor(0.0776),140.27784729003906,700.20068359375,222.4591827392578,839.5305786132812,-748.545654296875
297,ReadOnlyTensor(0.0776),431.39801025390625,779.5166015625,395.65997314453125,839.5305786132812,-748.545654296875
298,ReadOnlyTensor(0.0777),200.3266143798828,694.0409545898438,265.08551025390625,839.5305786132812,-748.545654296875
299,ReadOnlyTensor(0.0777),280.0,598.998779296875,343.87591552734375,839.5305786132812,-748.545654296875
300,ReadOnlyTensor(0.0778),140.0,440.5257568359375,157.41445922851562,839.5305786132812,-748.545654296875
301,ReadOnlyTensor(0.0779),360.5016784667969,740.6287231445312,355.45257568359375,839.5305786132812,-748.545654296875
302,ReadOnlyTensor(0.0781),120.0,493.3336181640625,186.91737365722656,839.5305786132812,-748.545654296875
303,ReadOnlyTensor(0.0783),179.13072204589844,563.8834838867188,219.56875610351562,839.5305786132812,-748.545654296875
304,ReadOnlyTensor(0.0784),400.6358642578125,674.3093872070312,345.54034423828125,839.5305786132812,-748.545654296875
305,ReadOnlyTensor(0.0786),420.0,711.6432495117188,367.6818542480469,839.5305786132812,-748.545654296875
306,ReadOnlyTensor(0.0789),380.0,658.9161376953125,389.5384521484375,839.5305786132812,-748.545654296875
307,ReadOnlyTensor(0.0791),360.5433349609375,813.784912109375,345.35931396484375,839.5305786132812,-748.545654296875
308,ReadOnlyTensor(0.0793),380.0,580.482421875,348.38079833984375,839.5305786132812,-748.545654296875
309,ReadOnlyTensor(0.0795),340.4858093261719,618.3739013671875,348.3993225097656,839.5305786132812,-748.545654296875
310,ReadOnlyTensor(0.0797),-40.0,577.9993896484375,17.91677474975586,839.5305786132812,-748.545654296875
311,ReadOnlyTensor(0.0799),40.0,700.3677978515625,137.05101013183594,839.5305786132812,-748.545654296875
312,ReadOnlyTensor(0.0801),192.81507873535156,719.662841796875,227.2058563232422,839.5305786132812,-748.545654296875
313,ReadOnlyTensor(0.0803),240.459228515625,699.9150390625,254.90237426757812,839.5305786132812,-748.545654296875
314,ReadOnlyTensor(0.0805),-60.0,420.0,1.7405353784561157,839.5305786132812,-748.545654296875
315,ReadOnlyTensor(0.0807),380.6786193847656,758.0091552734375,403.0604553222656,839.5305786132812,-748.545654296875
316,ReadOnlyTensor(0.0808),60.0,666.4501342773438,105.68824768066406,839.5305786132812,-748.545654296875
317,ReadOnlyTensor(0.0808),100.0,520.5790405273438,183.20779418945312,839.5305786132812,-748.545654296875
318,ReadOnlyTensor(0.0809),180.29966735839844,622.9796142578125,236.6667938232422,839.5305786132812,-748.545654296875
319,ReadOnlyTensor(0.0810),120.0,620.2068481445312,188.9833221435547,839.5305786132812,-748.545654296875
320,ReadOnlyTensor(0.0811),154.35118103027344,660.6065673828125,240.3590850830078,839.5305786132812,-748.545654296875
321,ReadOnlyTensor(0.0812),220.43814086914062,720.8492431640625,315.9524230957031,839.5305786132812,-748.545654296875
322,ReadOnlyTensor(0.0814),385.44439697265625,780.6859741210938,399.070068359375,839.5305786132812,-748.545654296875
323,ReadOnlyTensor(0.0815),200.15599060058594,679.8839111328125,223.8227081298828,839.5305786132812,-748.545654296875
324,ReadOnlyTensor(0.0816),40.0,718.1761474609375,126.80204010009766,839.5305786132812,-748.545654296875
325,ReadOnlyTensor(0.0816),160.0,740.3572387695312,209.01986694335938,839.5305786132812,-748.545654296875
326,ReadOnlyTensor(0.0816),420.2604675292969,740.2565307617188,362.07867431640625,839.5305786132812,-748.545654296875
327,ReadOnlyTensor(0.0816),280.0,535.5679931640625,227.5362548828125,839.5305786132812,-748.545654296875
328,ReadOnlyTensor(0.0816),80.19232940673828,580.016845703125,209.90966796875,839.5305786132812,-748.545654296875
329,ReadOnlyTensor(0.0814),240.38331604003906,597.1913452148438,279.0967102050781,839.5305786132812,-748.545654296875
330,ReadOnlyTensor(0.0812),320.4068298339844,655.923095703125,293.90435791015625,839.5305786132812,-748.545654296875
331,ReadOnlyTensor(0.0808),-40.0,120.23997497558594,-14.1105318069458,839.5305786132812,-748.545654296875
332,ReadOnlyTensor(0.0805),340.0,760.36083984375,373.1876220703125,839.5305786132812,-748.545654296875
333,ReadOnlyTensor(0.0802),400.4991760253906,620.81103515625,357.87188720703125,839.5305786132812,-748.545654296875
334,ReadOnlyTensor(0.0799),435.6498718261719,837.5449829101562,470.5452575683594,839.5305786132812,-748.545654296875
335,ReadOnlyTensor(0.0795),320.33514404296875,611.0310668945312,282.449462890625,839.5305786132812,-748.545654296875
336,ReadOnlyTensor(0.0791),360.4723815917969,614.6010131835938,296.2837219238281,839.5305786132812,-748.545654296875
337,ReadOnlyTensor(0.0787),40.0,497.8759765625,105.2872314453125,839.5305786132812,-748.545654296875
338,ReadOnlyTensor(0.0783),300.3958435058594,591.6444091796875,305.4152526855469,839.5305786132812,-748.545654296875
339,ReadOnlyTensor(0.0781),496.8997802734375,820.8378295898438,446.07647705078125,839.5305786132812,-748.545654296875
340,ReadOnlyTensor(0.0778),374.8860168457031,840.9796142578125,373.791748046875,840.9796142578125,-748.545654296875
341,ReadOnlyTensor(0.0776),260.3684387207031,653.5161743164062,284.5821533203125,840.9796142578125,-748.545654296875
342,ReadOnlyTensor(0.0774),307.50848388671875,700.4723510742188,321.9862976074219,840.9796142578125,-748.545654296875
343,ReadOnlyTensor(0.0772),380.99383544921875,888.116943359375,428.87518310546875,888.116943359375,-748.545654296875
344,ReadOnlyTensor(0.0770),360.4065856933594,720.8538818359375,349.8136901855469,888.116943359375,-748.545654296875
345,ReadOnlyTensor(0.0768),320.54437255859375,620.216552734375,274.3456115722656,888.116943359375,-748.545654296875
346,ReadOnlyTensor(0.0766),320.4981994628906,600.4989013671875,306.01971435546875,888.116943359375,-748.545654296875
347,ReadOnlyTensor(0.0764),340.0,600.669189453125,317.78546142578125,888.116943359375,-748.545654296875
348,ReadOnlyTensor(0.0763),280.0,600.617431640625,301.330810546875,888.116943359375,-748.545654296875
349,ReadOnlyTensor(0.0761),497.56951904296875,720.784912109375,442.0498046875,888.116943359375,-748.545654296875
350,ReadOnlyTensor(0.0759),320.4656066894531,589.8881225585938,325.39874267578125,888.116943359375,-748.545654296875
351,ReadOnlyTensor(0.0758),60.0,437.9995422363281,123.90718841552734,888.116943359375,-748.545654296875
352,ReadOnlyTensor(0.0756),400.7080078125,620.4489135742188,406.2107849121094,888.116943359375,-748.545654296875
353,ReadOnlyTensor(0.0753),276.61865234375,674.4867553710938,285.31170654296875,888.116943359375,-748.545654296875
354,ReadOnlyTensor(0.0752),240.5977020263672,520.6029052734375,279.28802490234375,888.116943359375,-748.545654296875
355,ReadOnlyTensor(0.0751),240.0,698.3250732421875,286.25408935546875,888.116943359375,-748.545654296875
356,ReadOnlyTensor(0.0750),451.388916015625,827.0416870117188,411.6205139160156,888.116943359375,-748.545654296875
357,ReadOnlyTensor(0.0749),160.0,695.6121215820312,201.2779083251953,888.116943359375,-748.545654296875
358,ReadOnlyTensor(0.0749),216.74789428710938,580.7391967773438,232.71914672851562,888.116943359375,-748.545654296875
359,ReadOnlyTensor(0.0747),220.0,500.3992919921875,244.1919403076172,888.116943359375,-748.545654296875
360,ReadOnlyTensor(0.0746),260.0,700.1173706054688,300.7583923339844,888.116943359375,-748.545654296875
361,ReadOnlyTensor(0.0744),520.5450439453125,796.2286987304688,518.3510131835938,888.116943359375,-748.545654296875
362,ReadOnlyTensor(0.0742),139.83619689941406,660.5442504882812,181.1719512939453,888.116943359375,-748.545654296875
363,ReadOnlyTensor(0.0740),18.41761016845703,300.4696044921875,12.99804401397705,888.116943359375,-748.545654296875
364,ReadOnlyTensor(0.0737),399.62548828125,661.1226806640625,366.962646484375,888.116943359375,-748.545654296875
365,ReadOnlyTensor(0.0735),392.9532470703125,737.5455932617188,405.4246520996094,888.116943359375,-748.545654296875
366,ReadOnlyTensor(0.0734),285.3687744140625,634.3873901367188,290.2978210449219,888.116943359375,-748.545654296875
367,ReadOnlyTensor(0.0733),60.0,520.4771728515625,85.8870620727539,888.116943359375,-748.545654296875
368,ReadOnlyTensor(0.0733),415.99200439453125,699.9234008789062,387.220703125,888.116943359375,-748.545654296875
369,ReadOnlyTensor(0.0731),280.3610534667969,900.7111206054688,350.83062744140625,900.7111206054688,-748.545654296875
370,ReadOnlyTensor(0.0730),460.7100524902344,714.0748291015625,430.45013427734375,900.7111206054688,-748.545654296875
371,ReadOnlyTensor(0.0728),466.1669921875,720.3206176757812,381.5282287597656,900.7111206054688,-748.545654296875
372,ReadOnlyTensor(0.0726),220.36216735839844,680.6454467773438,288.3363037109375,900.7111206054688,-748.545654296875
373,ReadOnlyTensor(0.0724),0.0,300.33026123046875,31.286235809326172,900.7111206054688,-748.545654296875
374,ReadOnlyTensor(0.0723),360.4405212402344,860.5297241210938,365.7322692871094,900.7111206054688,-748.545654296875
375,ReadOnlyTensor(0.0722),439.06549072265625,660.0730590820312,393.4621887207031,900.7111206054688,-748.545654296875
376,ReadOnlyTensor(0.0722),360.4454650878906,914.4228515625,378.40386962890625,914.4228515625,-748.545654296875
377,ReadOnlyTensor(0.0722),180.0,700.8093872070312,221.79129028320312,914.4228515625,-748.545654296875
378,ReadOnlyTensor(0.0722),287.8331298828125,740.1343994140625,311.412109375,914.4228515625,-748.545654296875
379,ReadOnlyTensor(0.0722),460.8841857910156,758.1956176757812,461.11724853515625,914.4228515625,-748.545654296875
380,ReadOnlyTensor(0.0723),320.3458251953125,640.4232788085938,320.63433837890625,914.4228515625,-748.545654296875
381,ReadOnlyTensor(0.0722),378.0506286621094,740.5198974609375,381.9533386230469,914.4228515625,-748.545654296875
382,ReadOnlyTensor(0.0721),420.4901428222656,675.7864379882812,423.25177001953125,914.4228515625,-748.545654296875
383,ReadOnlyTensor(0.0721),260.0,560.4481811523438,288.9949645996094,914.4228515625,-748.545654296875
384,ReadOnlyTensor(0.0719),479.1073913574219,731.0252685546875,470.27911376953125,914.4228515625,-748.545654296875
385,ReadOnlyTensor(0.0716),260.40997314453125,854.7132568359375,325.2181091308594,914.4228515625,-748.545654296875
386,ReadOnlyTensor(0.0714),380.48809814453125,579.4161376953125,283.46368408203125,914.4228515625,-748.545654296875
387,ReadOnlyTensor(0.0712),188.38787841796875,670.2420043945312,267.230224609375,914.4228515625,-748.545654296875
388,ReadOnlyTensor(0.0710),540.1627807617188,781.2166137695312,500.7801208496094,914.4228515625,-748.545654296875
389,ReadOnlyTensor(0.0707),340.5353088378906,758.0387573242188,372.3276672363281,914.4228515625,-748.545654296875
390,ReadOnlyTensor(0.0705),180.31658935546875,540.59326171875,244.81283569335938,914.4228515625,-748.545654296875
391,ReadOnlyTensor(0.0704),451.9541931152344,674.9214477539062,441.96343994140625,914.4228515625,-748.545654296875
392,ReadOnlyTensor(0.0701),418.0326843261719,700.6444091796875,367.58624267578125,914.4228515625,-748.545654296875
393,ReadOnlyTensor(0.0700),452.15252685546875,720.9737548828125,393.80828857421875,914.4228515625,-748.545654296875
394,ReadOnlyTensor(0.0699),358.5668640136719,796.2721557617188,379.513427734375,914.4228515625,-748.545654296875
395,ReadOnlyTensor(0.0698),480.5684509277344,680.6239624023438,470.60125732421875,914.4228515625,-748.545654296875
396,ReadOnlyTensor(0.0697),360.4638977050781,640.7240600585938,361.5345764160156,914.4228515625,-748.545654296875
397,ReadOnlyTensor(0.0696),449.8736572265625,828.4337158203125,463.6935119628906,914.4228515625,-748.545654296875
398,ReadOnlyTensor(0.0695),299.1654052734375,620.6605834960938,311.95892333984375,914.4228515625,-748.545654296875
399,ReadOnlyTensor(0.0694),410.731689453125,655.82177734375,366.66156005859375,914.4228515625,-748.545654296875
400,ReadOnlyTensor(0.0693),460.6915588378906,778.2444458007812,409.02679443359375,914.4228515625,-748.545654296875
401,ReadOnlyTensor(0.0692),100.0,660.1326293945312,195.0951385498047,914.4228515625,-748.545654296875
402,ReadOnlyTensor(0.0693),449.9582214355469,714.6134033203125,419.6117248535156,914.4228515625,-748.545654296875
403,ReadOnlyTensor(0.0693),435.6532897949219,640.606689453125,354.70697021484375,914.4228515625,-748.545654296875
404,ReadOnlyTensor(0.0693),140.0,726.8475952148438,289.9720458984375,914.4228515625,-748.545654296875
405,ReadOnlyTensor(0.0693),95.83621978759766,590.6334838867188,197.00389099121094,914.4228515625,-748.545654296875
406,ReadOnlyTensor(0.0692),208.65940856933594,553.62744140625,243.8516082763672,914.4228515625,-748.545654296875
407,ReadOnlyTensor(0.0692),149.53347778320312,741.3719482421875,260.23626708984375,914.4228515625,-748.545654296875
408,ReadOnlyTensor(0.0691),300.0,757.779296875,309.12957763671875,914.4228515625,-748.545654296875
409,ReadOnlyTensor(0.0692),360.0,682.7991333007812,336.04364013671875,914.4228515625,-748.545654296875
410,ReadOnlyTensor(0.0693),319.6853942871094,600.5711059570312,294.68243408203125,914.4228515625,-748.545654296875
411,ReadOnlyTensor(0.0694),520.7160034179688,754.5771484375,510.53179931640625,914.4228515625,-748.545654296875
412,ReadOnlyTensor(0.0695),440.7039794921875,760.9864501953125,382.64691162109375,914.4228515625,-748.545654296875
413,ReadOnlyTensor(0.0696),380.8185119628906,780.982421875,365.7410583496094,914.4228515625,-748.545654296875
414,ReadOnlyTensor(0.0697),120.2484130859375,500.02935791015625,165.866943359375,914.4228515625,-748.545654296875
415,ReadOnlyTensor(0.0697),99.99630737304688,634.6234130859375,204.94436645507812,914.4228515625,-748.545654296875
416,ReadOnlyTensor(0.0698),380.0,715.3482055664062,375.49102783203125,914.4228515625,-748.545654296875
417,ReadOnlyTensor(0.0699),120.0,600.6185913085938,214.5258026123047,914.4228515625,-748.545654296875
418,ReadOnlyTensor(0.0699),380.01129150390625,600.794677734375,366.2157897949219,914.4228515625,-748.545654296875
419,ReadOnlyTensor(0.0699),400.0,620.1544189453125,391.856201171875,914.4228515625,-748.545654296875
420,ReadOnlyTensor(0.0701),80.40967559814453,464.03277587890625,168.48046875,914.4228515625,-748.545654296875
421,ReadOnlyTensor(0.0702),320.0,716.8672485351562,367.730224609375,914.4228515625,-748.545654296875
422,ReadOnlyTensor(0.0704),320.5086975097656,600.4463500976562,338.61737060546875,914.4228515625,-748.545654296875
423,ReadOnlyTensor(0.0706),320.0,620.2042236328125,303.49822998046875,914.4228515625,-748.545654296875
424,ReadOnlyTensor(0.0707),520.6090698242188,680.8984375,456.6634216308594,914.4228515625,-748.545654296875
425,ReadOnlyTensor(0.0709),320.50701904296875,634.87841796875,322.1522521972656,914.4228515625,-748.545654296875
426,ReadOnlyTensor(0.0709),380.5530700683594,598.6465454101562,348.8251647949219,914.4228515625,-748.545654296875
427,ReadOnlyTensor(0.0710),357.8161315917969,560.6781005859375,320.04974365234375,914.4228515625,-748.545654296875
428,ReadOnlyTensor(0.0711),220.2904052734375,640.6102294921875,238.96469116210938,914.4228515625,-748.545654296875
429,ReadOnlyTensor(0.0711),417.7547302246094,620.4640502929688,353.55108642578125,914.4228515625,-748.545654296875
430,ReadOnlyTensor(0.0712),176.41006469726562,640.6008911132812,274.6797790527344,914.4228515625,-748.545654296875
431,ReadOnlyTensor(0.0713),240.0,660.5101318359375,251.0286102294922,914.4228515625,-748.545654296875
432,ReadOnlyTensor(0.0713),220.44149780273438,720.5805053710938,287.72027587890625,914.4228515625,-748.545654296875
433,ReadOnlyTensor(0.0713),320.0,740.4595336914062,359.9586181640625,914.4228515625,-748.545654296875
434,ReadOnlyTensor(0.0713),140.25096130371094,560.4647216796875,208.2020721435547,914.4228515625,-748.545654296875
435,ReadOnlyTensor(0.0715),100.27081298828125,640.5645141601562,174.3229522705078,914.4228515625,-748.545654296875
436,ReadOnlyTensor(0.0715),39.944602966308594,360.3996276855469,83.08192443847656,914.4228515625,-748.545654296875
437,ReadOnlyTensor(0.0716),320.47906494140625,580.60986328125,284.9980163574219,914.4228515625,-748.545654296875
438,ReadOnlyTensor(0.0717),240.0,540.5751953125,248.17648315429688,914.4228515625,-748.545654296875
439,ReadOnlyTensor(0.0717),336.1458740234375,600.15087890625,318.4254455566406,914.4228515625,-748.545654296875
440,ReadOnlyTensor(0.0717),260.0,560.4821166992188,263.29669189453125,914.4228515625,-748.545654296875
441,ReadOnlyTensor(0.0717),20.21926498413086,580.353271484375,159.7542266845703,914.4228515625,-748.545654296875
442,ReadOnlyTensor(0.0718),300.6263122558594,580.7163696289062,327.4350891113281,914.4228515625,-748.545654296875
443,ReadOnlyTensor(0.0719),340.0,640.7229614257812,330.2049865722656,914.4228515625,-748.545654296875
444,ReadOnlyTensor(0.0721),-80.0,60.270511627197266,-54.89447021484375,914.4228515625,-748.545654296875
445,ReadOnlyTensor(0.0723),440.3294677734375,699.7262573242188,375.94573974609375,914.4228515625,-748.545654296875
446,ReadOnlyTensor(0.0724),440.69000244140625,731.5294189453125,443.769775390625,914.4228515625,-748.545654296875
447,ReadOnlyTensor(0.0726),340.302490234375,640.9711303710938,334.1453552246094,914.4228515625,-748.545654296875
448,ReadOnlyTensor(0.0726),40.27442932128906,399.6332092285156,67.09564971923828,914.4228515625,-748.545654296875
449,ReadOnlyTensor(0.0727),296.70172119140625,700.139892578125,317.05816650390625,914.4228515625,-748.545654296875
450,ReadOnlyTensor(0.0727),137.0873260498047,640.7117309570312,218.0592041015625,914.4228515625,-748.545654296875
451,ReadOnlyTensor(0.0726),260.529296875,738.3735961914062,269.722412109375,914.4228515625,-748.545654296875
452,ReadOnlyTensor(0.0725),240.0,537.3834228515625,278.04541015625,914.4228515625,-748.545654296875
453,ReadOnlyTensor(0.0724),178.62342834472656,620.5645751953125,301.4954833984375,914.4228515625,-748.545654296875
454,ReadOnlyTensor(0.0723),480.6766052246094,700.69775390625,455.5171813964844,914.4228515625,-748.545654296875
455,ReadOnlyTensor(0.0723),0.1753869354724884,500.4518127441406,97.0016860961914,914.4228515625,-748.545654296875
456,ReadOnlyTensor(0.0724),480.6181640625,720.5867919921875,438.2345275878906,914.4228515625,-748.545654296875
457,ReadOnlyTensor(0.0725),80.37799072265625,580.5357055664062,149.54476928710938,914.4228515625,-748.545654296875
458,ReadOnlyTensor(0.0725),319.2804870605469,640.935302734375,310.90240478515625,914.4228515625,-748.545654296875
459,ReadOnlyTensor(0.0725),420.4749755859375,640.47412109375,354.50830078125,914.4228515625,-748.545654296875
460,ReadOnlyTensor(0.0724),380.0,821.003662109375,388.01605224609375,914.4228515625,-748.545654296875
461,ReadOnlyTensor(0.0722),60.42357635498047,520.3689575195312,167.0134735107422,914.4228515625,-748.545654296875
462,ReadOnlyTensor(0.0721),448.7923583984375,686.6319580078125,429.1068420410156,914.4228515625,-748.545654296875
463,ReadOnlyTensor(0.0719),0.0,559.7799072265625,36.149452209472656,914.4228515625,-748.545654296875
464,ReadOnlyTensor(0.0717),501.91046142578125,720.28955078125,501.927734375,914.4228515625,-748.545654296875
465,ReadOnlyTensor(0.0716),514.107421875,780.0,486.47509765625,914.4228515625,-748.545654296875
466,ReadOnlyTensor(0.0715),433.5570068359375,697.6815795898438,373.7601623535156,914.4228515625,-748.545654296875
467,ReadOnlyTensor(0.0714),340.37939453125,740.8802490234375,371.2550354003906,914.4228515625,-748.545654296875
468,ReadOnlyTensor(0.0713),80.38903045654297,540.3540649414062,186.0015106201172,914.4228515625,-748.545654296875
469,ReadOnlyTensor(0.0712),491.682373046875,738.1506958007812,466.9273376464844,914.4228515625,-748.545654296875
470,ReadOnlyTensor(0.0710),450.895751953125,779.7091064453125,404.1785888671875,914.4228515625,-748.545654296875
471,ReadOnlyTensor(0.0709),477.7990417480469,761.0747680664062,373.61163330078125,914.4228515625,-748.545654296875
472,ReadOnlyTensor(0.0707),100.30990600585938,580.4561767578125,166.36595153808594,914.4228515625,-748.545654296875
473,ReadOnlyTensor(0.0705),140.31744384765625,660.0,207.9184112548828,914.4228515625,-748.545654296875
474,ReadOnlyTensor(0.0703),300.0,714.56396484375,255.2868194580078,914.4228515625,-748.545654296875
475,ReadOnlyTensor(0.0701),460.7518615722656,740.81591796875,477.79376220703125,914.4228515625,-748.545654296875
476,ReadOnlyTensor(0.0700),514.037109375,715.9161376953125,512.1115112304688,914.4228515625,-748.545654296875
477,ReadOnlyTensor(0.0699),480.3324279785156,800.7265014648438,472.34039306640625,914.4228515625,-748.545654296875
478,ReadOnlyTensor(0.0699),72.34256744384766,659.54736328125,222.7842559814453,914.4228515625,-748.545654296875
479,ReadOnlyTensor(0.0699),342.9212646484375,739.7251586914062,381.2703857421875,914.4228515625,-748.545654296875
480,ReadOnlyTensor(0.0700),480.45526123046875,880.9683227539062,515.7618408203125,914.4228515625,-748.545654296875
481,ReadOnlyTensor(0.0701),100.0,520.0,162.57644653320312,914.4228515625,-748.545654296875
482,ReadOnlyTensor(0.0701),260.3241271972656,652.5336303710938,280.3349609375,914.4228515625,-748.545654296875
483,ReadOnlyTensor(0.0702),375.801025390625,820.1510620117188,308.0379943847656,914.4228515625,-748.545654296875
484,ReadOnlyTensor(0.0703),120.0,638.7343139648438,246.89999389648438,914.4228515625,-748.545654296875
485,ReadOnlyTensor(0.0704),299.4365539550781,681.0322265625,341.65289306640625,914.4228515625,-748.545654296875
486,ReadOnlyTensor(0.0705),260.0,733.93017578125,313.120361328125,914.4228515625,-748.545654296875
487,ReadOnlyTensor(0.0705),480.8569641113281,720.6866455078125,402.0478210449219,914.4228515625,-748.545654296875
488,ReadOnlyTensor(0.0704),537.5797729492188,879.7501831054688,552.3360595703125,914.4228515625,-748.545654296875
489,ReadOnlyTensor(0.0704),435.4289855957031,696.2958984375,429.3658752441406,914.4228515625,-748.545654296875
490,ReadOnlyTensor(0.0704),157.10560607910156,770.3927001953125,255.0517578125,914.4228515625,-748.545654296875
491,ReadOnlyTensor(0.0704),60.0,680.5465087890625,151.33067321777344,914.4228515625,-748.545654296875
492,ReadOnlyTensor(0.0704),293.5852355957031,735.328369140625,300.92462158203125,914.4228515625,-748.545654296875
493,ReadOnlyTensor(0.0704),139.30323791503906,639.4452514648438,266.22174072265625,914.4228515625,-748.545654296875
494,ReadOnlyTensor(0.0704),360.6131286621094,660.2572021484375,326.84979248046875,914.4228515625,-748.545654296875
495,ReadOnlyTensor(0.0704),460.0,779.6520385742188,452.8072814941406,914.4228515625,-748.545654296875
496,ReadOnlyTensor(0.0704),460.0,852.722900390625,430.68084716796875,914.4228515625,-748.545654296875
497,ReadOnlyTensor(0.0705),440.5677185058594,600.6270141601562,422.51300048828125,914.4228515625,-748.545654296875
498,ReadOnlyTensor(0.0707),20.0,580.4683837890625,129.671630859375,914.4228515625,-748.545654296875
499,ReadOnlyTensor(0.0709),328.45147705078125,620.4503173828125,314.27728271484375,914.4228515625,-748.545654296875
500,ReadOnlyTensor(0.0710),580.260009765625,934.3504638671875,537.0382690429688,934.3504638671875,-748.545654296875
501,ReadOnlyTensor(0.0712),120.25457763671875,680.4444580078125,204.51339721679688,934.3504638671875,-748.545654296875
502,ReadOnlyTensor(0.0714),497.7021179199219,735.4533081054688,458.33392333984375,934.3504638671875,-748.545654296875
503,ReadOnlyTensor(0.0715),193.6016845703125,539.718017578125,225.1450958251953,934.3504638671875,-748.545654296875
504,ReadOnlyTensor(0.0717),560.6844482421875,840.6016845703125,546.3334350585938,934.3504638671875,-748.545654296875
505,ReadOnlyTensor(0.0719),200.0,620.6045532226562,267.3187255859375,934.3504638671875,-748.545654296875
506,ReadOnlyTensor(0.0719),46.20283889770508,515.5807495117188,107.79573059082031,934.3504638671875,-748.545654296875
507,ReadOnlyTensor(0.0720),160.0,720.6770629882812,257.1132507324219,934.3504638671875,-748.545654296875
508,ReadOnlyTensor(0.0721),140.0,620.5435791015625,258.3944091796875,934.3504638671875,-748.545654296875
509,ReadOnlyTensor(0.0722),320.35247802734375,657.3034057617188,335.8489685058594,934.3504638671875,-748.545654296875
510,ReadOnlyTensor(0.0723),280.0,720.8158569335938,303.2922058105469,934.3504638671875,-748.545654296875
511,ReadOnlyTensor(0.0724),358.6116638183594,774.2982788085938,334.0856018066406,934.3504638671875,-748.545654296875
512,ReadOnlyTensor(0.0725),427.7548522949219,740.39599609375,387.58856201171875,934.3504638671875,-748.545654296875
513,ReadOnlyTensor(0.0726),40.0,540.4412231445312,117.0463638305664,934.3504638671875,-748.545654296875
514,ReadOnlyTensor(0.0727),440.0,600.5809936523438,390.08331298828125,934.3504638671875,-748.545654296875
