iter,median_eval,mean_eval,pop_best_eval,best_eval,worst_eval
632,15.371788024902344,15.618135452270508,21.236154556274414,26.879289627075195,-1882.1207275390625
633,15.585477828979492,15.43214225769043,21.22956657409668,26.879289627075195,-1882.1207275390625
634,15.606019973754883,15.817423820495605,22.57648277282715,26.879289627075195,-1882.1207275390625
635,17.1189022064209,16.150981903076172,23.00629997253418,26.879289627075195,-1882.1207275390625
636,15.491129875183105,15.67254638671875,21.00327491760254,26.879289627075195,-1882.1207275390625
637,15.656015396118164,15.697816848754883,22.487239837646484,26.879289627075195,-1882.1207275390625
638,16.786582946777344,15.7138090133667,21.35601043701172,26.879289627075195,-1882.1207275390625
639,15.744424819946289,15.8675537109375,23.213327407836914,26.879289627075195,-1882.1207275390625
640,15.548145294189453,15.647379875183105,22.35601043701172,26.879289627075195,-1882.1207275390625
641,15.436910629272461,15.72851848602295,21.317970275878906,26.879289627075195,-1882.1207275390625
642,17.860164642333984,16.661184310913086,22.908594131469727,26.879289627075195,-1882.1207275390625
643,15.493474006652832,15.950624465942383,22.604516983032227,26.879289627075195,-1882.1207275390625
644,15.360344886779785,15.852752685546875,22.715662002563477,26.879289627075195,-1882.1207275390625
645,15.671313285827637,15.949857711791992,22.30455780029297,26.879289627075195,-1882.1207275390625
646,15.656803131103516,15.946681022644043,21.350664138793945,26.879289627075195,-1882.1207275390625
647,16.877456665039062,16.310075759887695,23.472211837768555,26.879289627075195,-1882.1207275390625
648,15.73406982421875,15.894037246704102,23.086992263793945,26.879289627075195,-1882.1207275390625
649,15.852214813232422,16.137277603149414,21.417484283447266,26.879289627075195,-1882.1207275390625
650,15.515026092529297,15.634142875671387,21.480913162231445,26.879289627075195,-1882.1207275390625
651,15.567429542541504,16.11897850036621,22.80375862121582,26.879289627075195,-1882.1207275390625
652,17.516237258911133,16.018823623657227,22.635826110839844,26.879289627075195,-1882.1207275390625
653,15.652780532836914,16.039419174194336,24.955909729003906,26.879289627075195,-1882.1207275390625
654,15.789438247680664,15.887418746948242,21.614356994628906,26.879289627075195,-1882.1207275390625
655,15.853232383728027,16.06406021118164,22.538084030151367,26.879289627075195,-1882.1207275390625
656,16.148534774780273,16.36056137084961,23.530208587646484,26.879289627075195,-1882.1207275390625
657,15.695395469665527,15.809755325317383,21.4799861907959,26.879289627075195,-1882.1207275390625
658,15.602094650268555,15.698697090148926,21.634380340576172,26.879289627075195,-1882.1207275390625
659,15.800102233886719,15.846521377563477,21.8909912109375,26.879289627075195,-1882.1207275390625
660,15.73255729675293,15.999728202819824,21.671483993530273,26.879289627075195,-1882.1207275390625
661,15.647998809814453,15.610916137695312,21.626861572265625,26.879289627075195,-1882.1207275390625
662,15.878623962402344,15.91980266571045,24.472747802734375,26.879289627075195,-1882.1207275390625
663,15.51087474822998,16.261030197143555,24.786022186279297,26.879289627075195,-1882.1207275390625
664,15.579319953918457,15.89416217803955,22.79974365234375,26.879289627075195,-1882.1207275390625
665,15.738029479980469,15.81877326965332,22.093059539794922,26.879289627075195,-1882.1207275390625
666,15.420512199401855,16.101709365844727,24.192981719970703,26.879289627075195,-1882.1207275390625
667,15.920246124267578,16.239473342895508,22.249679565429688,26.879289627075195,-1882.1207275390625
668,16.020252227783203,16.48929786682129,23.468379974365234,26.879289627075195,-1882.1207275390625
669,15.911245346069336,16.022624969482422,22.002479553222656,26.879289627075195,-1882.1207275390625
670,15.803600311279297,15.900029182434082,22.04627227783203,26.879289627075195,-1882.1207275390625
671,15.852030754089355,16.508554458618164,21.907665252685547,26.879289627075195,-1882.1207275390625
672,15.963101387023926,16.34718132019043,24.027114868164062,26.879289627075195,-1882.1207275390625
673,15.954902648925781,16.052261352539062,22.084611892700195,26.879289627075195,-1882.1207275390625
674,16.761287689208984,16.295324325561523,21.973548889160156,26.879289627075195,-1882.1207275390625
675,15.820371627807617,16.47780990600586,23.585430145263672,26.879289627075195,-1882.1207275390625
676,17.493083953857422,16.24237632751465,22.08321762084961,26.879289627075195,-1882.1207275390625
677,15.818549156188965,16.51039695739746,24.231834411621094,26.879289627075195,-1882.1207275390625
678,15.922067642211914,16.04324722290039,22.177963256835938,26.879289627075195,-1882.1207275390625
679,15.861468315124512,16.143346786499023,22.101253509521484,26.879289627075195,-1882.1207275390625
680,15.877111434936523,16.156036376953125,23.42859649658203,26.879289627075195,-1882.1207275390625
681,16.329116821289062,16.228565216064453,22.47466278076172,26.879289627075195,-1882.1207275390625
682,15.848455429077148,16.804866790771484,23.96746826171875,26.879289627075195,-1882.1207275390625
683,15.775169372558594,16.392414093017578,24.934484481811523,26.879289627075195,-1882.1207275390625
684,16.36332893371582,16.1750545501709,22.949691772460938,26.879289627075195,-1882.1207275390625
685,15.850851058959961,16.196125030517578,23.164247512817383,26.879289627075195,-1882.1207275390625
686,15.76818561553955,15.933764457702637,22.452667236328125,26.879289627075195,-1882.1207275390625
687,15.595415115356445,16.02782440185547,22.384132385253906,26.879289627075195,-1882.1207275390625
688,15.587873458862305,15.955877304077148,22.496463775634766,26.879289627075195,-1882.1207275390625
689,17.596912384033203,16.794891357421875,23.93744659423828,26.879289627075195,-1882.1207275390625
690,17.521326065063477,16.097558975219727,22.270566940307617,26.879289627075195,-1882.1207275390625
691,15.74481201171875,16.2757625579834,24.290077209472656,26.879289627075195,-1882.1207275390625
692,15.762929916381836,16.187631607055664,22.413619995117188,26.879289627075195,-1882.1207275390625
693,16.04163360595703,15.9758939743042,22.533687591552734,26.879289627075195,-1882.1207275390625
694,15.763167381286621,17.183208465576172,25.46411895751953,26.879289627075195,-1882.1207275390625
695,15.659028053283691,16.353519439697266,23.79520606994629,26.879289627075195,-1882.1207275390625
696,16.740718841552734,15.957147598266602,23.124996185302734,26.879289627075195,-1882.1207275390625
697,15.4848051071167,15.899096488952637,22.066272735595703,26.879289627075195,-1882.1207275390625
698,15.675371170043945,16.01027488708496,24.38251495361328,26.879289627075195,-1882.1207275390625
699,15.552374839782715,15.955739974975586,23.999897003173828,26.879289627075195,-1882.1207275390625
700,15.078003883361816,16.344802856445312,24.399250030517578,26.879289627075195,-1882.1207275390625
701,17.78533935546875,16.096765518188477,22.017723083496094,26.879289627075195,-1882.1207275390625
702,16.681377410888672,15.954130172729492,21.959245681762695,26.879289627075195,-1882.1207275390625
703,15.383649826049805,15.795071601867676,21.886320114135742,26.879289627075195,-1882.1207275390625
704,15.714527130126953,16.489566802978516,24.384843826293945,26.879289627075195,-1882.1207275390625
705,15.479820251464844,16.245817184448242,23.766490936279297,26.879289627075195,-1882.1207275390625
706,15.786151885986328,15.824742317199707,22.069244384765625,26.879289627075195,-1882.1207275390625
707,16.363651275634766,16.020538330078125,22.94359588623047,26.879289627075195,-1882.1207275390625
708,16.964208602905273,16.171045303344727,24.4843807220459,26.879289627075195,-1882.1207275390625
709,15.535501480102539,15.745417594909668,22.66238784790039,26.879289627075195,-1882.1207275390625
710,15.730293273925781,15.574722290039062,22.154800415039062,26.879289627075195,-1882.1207275390625
711,15.693774223327637,16.046903610229492,23.642236709594727,26.879289627075195,-1882.1207275390625
712,16.396438598632812,15.801836967468262,22.25411605834961,26.879289627075195,-1882.1207275390625
713,15.158811569213867,15.635358810424805,23.974124908447266,26.879289627075195,-1882.1207275390625
714,15.062315940856934,15.762712478637695,21.67774200439453,26.879289627075195,-1882.1207275390625
715,16.92024040222168,16.673696517944336,24.53459930419922,26.879289627075195,-1882.1207275390625
716,16.16851043701172,15.930521965026855,22.541629791259766,26.879289627075195,-1882.1207275390625
717,15.064111709594727,15.885580062866211,22.099891662597656,26.879289627075195,-1882.1207275390625
718,15.09434700012207,15.788859367370605,23.66295623779297,26.879289627075195,-1882.1207275390625
719,15.728038787841797,15.852140426635742,22.22643280029297,26.879289627075195,-1882.1207275390625
720,15.367406845092773,15.652639389038086,22.40237808227539,26.879289627075195,-1882.1207275390625
721,16.683156967163086,16.313217163085938,22.940242767333984,26.879289627075195,-1882.1207275390625
722,15.755611419677734,15.679559707641602,22.072668075561523,26.879289627075195,-1882.1207275390625
723,15.303646087646484,16.087087631225586,23.376705169677734,26.879289627075195,-1882.1207275390625
724,16.935760498046875,16.273393630981445,25.172401428222656,26.879289627075195,-1882.1207275390625
725,15.584620475769043,15.818567276000977,22.72217559814453,26.879289627075195,-1882.1207275390625
726,15.399308204650879,15.708343505859375,23.194168090820312,26.879289627075195,-1882.1207275390625
727,15.329151153564453,15.79938793182373,22.236743927001953,26.879289627075195,-1882.1207275390625
728,15.435321807861328,15.907243728637695,21.846187591552734,26.879289627075195,-1882.1207275390625
729,15.393056869506836,16.20357894897461,22.692188262939453,26.879289627075195,-1882.1207275390625
730,15.491872787475586,16.479122161865234,24.31094741821289,26.879289627075195,-1882.1207275390625
731,15.5211181640625,16.170373916625977,22.390722274780273,26.879289627075195,-1882.1207275390625
732,16.615360260009766,15.912015914916992,22.151939392089844,26.879289627075195,-1882.1207275390625
733,17.089950561523438,16.41094398498535,23.633892059326172,26.879289627075195,-1882.1207275390625
734,15.221963882446289,15.772003173828125,22.38600730895996,26.879289627075195,-1882.1207275390625
735,16.948623657226562,16.366741180419922,23.28057861328125,26.879289627075195,-1882.1207275390625
736,18.038894653320312,16.112411499023438,22.056018829345703,26.879289627075195,-1882.1207275390625
737,15.47677230834961,16.299625396728516,24.335796356201172,26.879289627075195,-1882.1207275390625
738,17.013404846191406,16.132558822631836,23.983489990234375,26.879289627075195,-1882.1207275390625
739,15.339956283569336,16.078094482421875,22.154390335083008,26.879289627075195,-1882.1207275390625
740,15.366744995117188,15.798286437988281,23.813644409179688,26.879289627075195,-1882.1207275390625
741,17.891183853149414,16.337406158447266,23.74563980102539,26.879289627075195,-1882.1207275390625
742,15.403080940246582,16.04140281677246,22.2311954498291,26.879289627075195,-1882.1207275390625
743,15.530733108520508,15.757853507995605,23.27700424194336,26.879289627075195,-1882.1207275390625
744,15.318267822265625,16.008193969726562,23.75531005859375,26.879289627075195,-1882.1207275390625
745,17.00834846496582,16.193696975708008,23.168838500976562,26.879289627075195,-1882.1207275390625
746,15.261642456054688,15.70494270324707,22.36370849609375,26.879289627075195,-1882.1207275390625
747,15.55750846862793,16.112302780151367,23.261533737182617,26.879289627075195,-1882.1207275390625
748,15.161643981933594,15.791162490844727,22.30051612854004,26.879289627075195,-1882.1207275390625
749,15.571321487426758,16.080738067626953,22.192399978637695,26.879289627075195,-1882.1207275390625
750,15.325517654418945,16.245328903198242,23.763931274414062,26.879289627075195,-1882.1207275390625
751,15.428046226501465,15.764790534973145,23.70345687866211,26.879289627075195,-1882.1207275390625
752,15.400537490844727,16.123619079589844,22.391775131225586,26.879289627075195,-1882.1207275390625
753,16.53506088256836,15.914426803588867,22.267250061035156,26.879289627075195,-1882.1207275390625
754,15.42612075805664,15.754931449890137,22.069311141967773,26.879289627075195,-1882.1207275390625
755,15.481280326843262,15.920488357543945,24.26453971862793,26.879289627075195,-1882.1207275390625
756,15.524938583374023,15.933283805847168,23.990966796875,26.879289627075195,-1882.1207275390625
757,16.89446449279785,16.496273040771484,24.52407455444336,26.879289627075195,-1882.1207275390625
758,15.324636459350586,15.920778274536133,22.227718353271484,26.879289627075195,-1882.1207275390625
759,16.656600952148438,16.16478729248047,23.01519775390625,26.879289627075195,-1882.1207275390625
760,15.578500747680664,16.155813217163086,23.035032272338867,26.879289627075195,-1882.1207275390625
761,15.253637313842773,16.48801040649414,24.076169967651367,26.879289627075195,-1882.1207275390625
762,15.30292797088623,15.613018989562988,22.000282287597656,26.879289627075195,-1882.1207275390625
763,15.436139106750488,15.791145324707031,22.77800178527832,26.879289627075195,-1882.1207275390625
764,16.05698013305664,16.098323822021484,23.667593002319336,26.879289627075195,-1882.1207275390625
765,16.323890686035156,15.997589111328125,23.639930725097656,26.879289627075195,-1882.1207275390625
766,15.395730972290039,15.980096817016602,23.371742248535156,26.879289627075195,-1882.1207275390625
767,15.33856201171875,15.80488395690918,23.65109634399414,26.879289627075195,-1882.1207275390625
768,15.474729537963867,16.447891235351562,24.241168975830078,26.879289627075195,-1882.1207275390625
769,15.423079490661621,15.910717964172363,22.153308868408203,26.879289627075195,-1882.1207275390625
770,15.479122161865234,15.923237800598145,24.819393157958984,26.879289627075195,-1882.1207275390625
771,15.399747848510742,15.900344848632812,22.589380264282227,26.879289627075195,-1882.1207275390625
772,15.432950973510742,16.362058639526367,25.668170928955078,26.879289627075195,-1882.1207275390625
773,15.422813415527344,16.171751022338867,24.14372444152832,26.879289627075195,-1882.1207275390625
774,15.426319122314453,16.105222702026367,23.867698669433594,26.879289627075195,-1882.1207275390625
775,17.944377899169922,16.174287796020508,22.172714233398438,26.879289627075195,-1882.1207275390625
776,16.41457748413086,16.25513458251953,22.261585235595703,26.879289627075195,-1882.1207275390625
777,17.33368682861328,16.37735366821289,24.100666046142578,26.879289627075195,-1882.1207275390625
778,15.306739807128906,15.876335144042969,22.177061080932617,26.879289627075195,-1882.1207275390625
779,15.416647911071777,15.99750804901123,23.274433135986328,26.879289627075195,-1882.1207275390625
780,14.997461318969727,16.482929229736328,25.528322219848633,26.879289627075195,-1882.1207275390625
781,15.486492156982422,16.357004165649414,23.03298568725586,26.879289627075195,-1882.1207275390625
782,16.941848754882812,16.33095359802246,23.82117462158203,26.879289627075195,-1882.1207275390625
783,15.491636276245117,15.905969619750977,22.251880645751953,26.879289627075195,-1882.1207275390625
784,15.541543960571289,15.905817985534668,22.140743255615234,26.879289627075195,-1882.1207275390625
785,15.436480522155762,15.80883502960205,22.352998733520508,26.879289627075195,-1882.1207275390625
786,15.257287979125977,15.756884574890137,23.589336395263672,26.879289627075195,-1882.1207275390625
787,15.362251281738281,16.021121978759766,23.0882568359375,26.879289627075195,-1882.1207275390625
788,16.241424560546875,16.048593521118164,25.258392333984375,26.879289627075195,-1882.1207275390625
789,15.334298133850098,15.790804862976074,22.13773536682129,26.879289627075195,-1882.1207275390625
790,16.454195022583008,15.782788276672363,22.056522369384766,26.879289627075195,-1882.1207275390625
791,15.331974029541016,16.396438598632812,23.109691619873047,26.879289627075195,-1882.1207275390625
792,15.264418601989746,15.860458374023438,21.876445770263672,26.879289627075195,-1882.1207275390625
793,15.41240119934082,16.06759262084961,23.63119125366211,26.879289627075195,-1882.1207275390625
794,15.402959823608398,15.859991073608398,22.01659393310547,26.879289627075195,-1882.1207275390625
795,15.181039810180664,15.706899642944336,22.249683380126953,26.879289627075195,-1882.1207275390625
796,16.62237548828125,16.117530822753906,22.138866424560547,26.879289627075195,-1882.1207275390625
797,16.946075439453125,16.22197151184082,22.920997619628906,26.879289627075195,-1882.1207275390625
798,15.24223518371582,15.884620666503906,25.496150970458984,26.879289627075195,-1882.1207275390625
799,15.284492492675781,15.975061416625977,23.66912841796875,26.879289627075195,-1882.1207275390625
800,15.350671768188477,15.786616325378418,22.180347442626953,26.879289627075195,-1882.1207275390625
801,14.95035171508789,15.819595336914062,22.05462646484375,26.879289627075195,-1882.1207275390625
802,15.410531997680664,15.721731185913086,21.98876953125,26.879289627075195,-1882.1207275390625
803,15.3084077835083,15.696372985839844,21.684080123901367,26.879289627075195,-1882.1207275390625
804,15.242132186889648,15.48326587677002,22.033889770507812,26.879289627075195,-1882.1207275390625
805,15.29277229309082,15.666407585144043,22.028770446777344,26.879289627075195,-1882.1207275390625
806,15.25107479095459,16.324687957763672,25.473674774169922,26.879289627075195,-1882.1207275390625
807,15.07501220703125,15.77960205078125,21.800559997558594,26.879289627075195,-1882.1207275390625
808,15.096988677978516,15.824246406555176,23.51129150390625,26.879289627075195,-1882.1207275390625
809,15.241571426391602,15.64197063446045,21.60348129272461,26.879289627075195,-1882.1207275390625
810,14.923578262329102,15.650385856628418,22.596046447753906,26.879289627075195,-1882.1207275390625
811,15.364919662475586,15.920251846313477,23.697399139404297,26.879289627075195,-1882.1207275390625
812,15.21548843383789,15.563036918640137,21.854793548583984,26.879289627075195,-1882.1207275390625
813,15.130610466003418,16.040523529052734,23.913227081298828,26.879289627075195,-1882.1207275390625
814,15.217342376708984,15.628194808959961,22.90290641784668,26.879289627075195,-1882.1207275390625
815,15.267034530639648,15.858148574829102,22.060131072998047,26.879289627075195,-1882.1207275390625
816,15.23031234741211,15.965580940246582,23.054622650146484,26.879289627075195,-1882.1207275390625
817,16.734731674194336,15.829424858093262,22.454891204833984,26.879289627075195,-1882.1207275390625
818,17.072072982788086,15.69958782196045,21.99976348876953,26.879289627075195,-1882.1207275390625
819,15.240459442138672,16.11849594116211,23.909442901611328,26.879289627075195,-1882.1207275390625
820,15.396993637084961,15.7251558303833,24.136428833007812,26.879289627075195,-1882.1207275390625
821,15.339020729064941,15.532170295715332,21.6885929107666,26.879289627075195,-1882.1207275390625
822,15.224994659423828,15.932110786437988,22.593624114990234,26.879289627075195,-1882.1207275390625
823,14.820907592773438,16.18629264831543,23.82975196838379,26.879289627075195,-1882.1207275390625
824,17.013578414916992,15.744661331176758,22.078838348388672,26.879289627075195,-1882.1207275390625
825,15.201756477355957,15.875370979309082,23.64749526977539,26.879289627075195,-1882.1207275390625
826,16.86956214904785,16.302968978881836,24.83754539489746,26.879289627075195,-1882.1207275390625
827,15.736753463745117,15.784149169921875,22.055702209472656,26.879289627075195,-1882.1207275390625
828,15.298847198486328,15.95524787902832,22.127702713012695,26.879289627075195,-1882.1207275390625
829,15.4722900390625,15.939831733703613,23.881023406982422,26.879289627075195,-1882.1207275390625
830,16.292211532592773,15.82618236541748,22.868881225585938,26.879289627075195,-1882.1207275390625
831,15.548421859741211,16.18824577331543,23.886537551879883,26.879289627075195,-1882.1207275390625
832,15.466175079345703,16.142736434936523,23.52779769897461,26.879289627075195,-1882.1207275390625
833,15.634441375732422,15.988171577453613,22.47540283203125,26.879289627075195,-1882.1207275390625
834,15.643363952636719,15.965173721313477,22.50216293334961,26.879289627075195,-1882.1207275390625
835,15.524889945983887,16.72756576538086,24.22152328491211,26.879289627075195,-1882.1207275390625
836,15.704718589782715,15.978874206542969,22.994901657104492,26.879289627075195,-1882.1207275390625
837,16.784168243408203,16.44143295288086,23.92736053466797,26.879289627075195,-1882.1207275390625
838,15.673057556152344,16.061599731445312,23.902793884277344,26.879289627075195,-1882.1207275390625
839,16.384538650512695,16.175575256347656,23.81269073486328,26.879289627075195,-1882.1207275390625
840,15.733697891235352,16.09100341796875,22.239612579345703,26.879289627075195,-1882.1207275390625
841,17.235042572021484,15.84794807434082,22.39042854309082,26.879289627075195,-1882.1207275390625
842,16.391544342041016,16.59328842163086,23.69985580444336,26.879289627075195,-1882.1207275390625
843,15.6915283203125,16.15785789489746,23.485471725463867,26.879289627075195,-1882.1207275390625
844,15.554121017456055,16.353626251220703,25.607728958129883,26.879289627075195,-1882.1207275390625
845,15.306766510009766,15.916040420532227,22.409589767456055,26.879289627075195,-1882.1207275390625
846,15.650829315185547,15.93060302734375,22.57217025756836,26.879289627075195,-1882.1207275390625
847,15.374041557312012,16.447513580322266,24.000200271606445,26.879289627075195,-1882.1207275390625
848,16.05856704711914,16.024200439453125,22.405288696289062,26.879289627075195,-1882.1207275390625
849,15.45754623413086,16.31988525390625,24.019153594970703,26.879289627075195,-1882.1207275390625
850,17.269153594970703,16.36724853515625,24.043968200683594,26.879289627075195,-1882.1207275390625
851,15.595970153808594,15.923871994018555,23.472171783447266,26.879289627075195,-1882.1207275390625
852,15.349861145019531,16.041555404663086,22.21249008178711,26.879289627075195,-1882.1207275390625
853,15.497638702392578,16.155046463012695,21.86133575439453,26.879289627075195,-1882.1207275390625
854,15.428895950317383,15.610339164733887,21.890708923339844,26.879289627075195,-1882.1207275390625
855,15.35794448852539,16.099594116210938,23.92861557006836,26.879289627075195,-1882.1207275390625
856,15.311941146850586,15.792749404907227,23.38218879699707,26.879289627075195,-1882.1207275390625
857,16.789432525634766,16.289932250976562,23.67111587524414,26.879289627075195,-1882.1207275390625
858,15.384793281555176,15.919168472290039,22.31764030456543,26.879289627075195,-1882.1207275390625
859,16.677106857299805,16.19351577758789,23.983840942382812,26.879289627075195,-1882.1207275390625
860,15.748344421386719,16.175487518310547,23.082256317138672,26.879289627075195,-1882.1207275390625
861,17.785274505615234,16.027660369873047,22.454090118408203,26.879289627075195,-1882.1207275390625
862,15.52496337890625,15.786760330200195,22.166015625,26.879289627075195,-1882.1207275390625
863,15.518386840820312,16.285839080810547,23.859416961669922,26.879289627075195,-1882.1207275390625
864,17.49258041381836,16.232316970825195,22.349903106689453,26.879289627075195,-1882.1207275390625
865,16.714017868041992,16.26384735107422,23.382402420043945,26.879289627075195,-1882.1207275390625
866,15.428400039672852,16.079477310180664,22.35780906677246,26.879289627075195,-1882.1207275390625
867,16.515701293945312,16.160507202148438,24.541379928588867,26.879289627075195,-1882.1207275390625
868,15.772055625915527,15.975057601928711,22.977659225463867,26.879289627075195,-1882.1207275390625
869,16.955120086669922,16.157480239868164,22.631820678710938,26.879289627075195,-1882.1207275390625
870,15.765876770019531,16.549121856689453,23.399429321289062,26.879289627075195,-1882.1207275390625
871,16.040267944335938,16.0875186920166,22.41719627380371,26.879289627075195,-1882.1207275390625
872,15.878063201904297,16.135515213012695,22.53624725341797,26.879289627075195,-1882.1207275390625
873,15.857139587402344,16.308971405029297,22.497329711914062,26.879289627075195,-1882.1207275390625
874,15.763875007629395,15.874505996704102,22.2773380279541,26.879289627075195,-1882.1207275390625
875,15.529275894165039,15.938575744628906,22.604591369628906,26.879289627075195,-1882.1207275390625
876,15.661478042602539,15.954549789428711,22.548839569091797,26.879289627075195,-1882.1207275390625
877,15.772977828979492,16.36732292175293,23.779651641845703,26.879289627075195,-1882.1207275390625
878,17.186847686767578,16.69472885131836,23.32939910888672,26.879289627075195,-1882.1207275390625
879,15.475912094116211,16.057132720947266,22.396949768066406,26.879289627075195,-1882.1207275390625
880,15.656085014343262,16.280963897705078,24.190671920776367,26.879289627075195,-1882.1207275390625
881,15.76606559753418,16.159849166870117,22.450136184692383,26.879289627075195,-1882.1207275390625
882,15.794700622558594,16.09062957763672,22.682771682739258,26.879289627075195,-1882.1207275390625
883,16.789783477783203,16.113418579101562,22.36731719970703,26.879289627075195,-1882.1207275390625
884,15.79058837890625,16.115009307861328,24.017261505126953,26.879289627075195,-1882.1207275390625
885,15.626331329345703,15.837944030761719,22.120075225830078,26.879289627075195,-1882.1207275390625
886,15.448976516723633,15.786211013793945,22.57245635986328,26.879289627075195,-1882.1207275390625
887,16.35968780517578,16.356700897216797,24.67818260192871,26.879289627075195,-1882.1207275390625
888,15.584383964538574,15.869794845581055,22.090383529663086,26.879289627075195,-1882.1207275390625
889,17.203166961669922,16.398563385009766,23.54226303100586,26.879289627075195,-1882.1207275390625
890,15.650873184204102,15.652442932128906,21.982582092285156,26.879289627075195,-1882.1207275390625
891,15.36487102508545,15.643865585327148,21.924846649169922,26.879289627075195,-1882.1207275390625
892,15.261686325073242,15.648775100708008,22.227060317993164,26.879289627075195,-1882.1207275390625
893,16.778207778930664,15.68041706085205,21.98188018798828,26.879289627075195,-1882.1207275390625
894,15.181370735168457,15.592432975769043,22.409366607666016,26.879289627075195,-1882.1207275390625
895,15.621114730834961,15.853718757629395,22.15030288696289,26.879289627075195,-1882.1207275390625
896,15.347685813903809,15.739435195922852,22.334007263183594,26.879289627075195,-1882.1207275390625
897,16.543651580810547,16.093521118164062,22.48299789428711,26.879289627075195,-1882.1207275390625
898,15.41511344909668,16.073301315307617,22.204601287841797,26.879289627075195,-1882.1207275390625
899,15.60742473602295,16.298725128173828,25.06034278869629,26.879289627075195,-1882.1207275390625
900,15.61593246459961,16.2240047454834,24.183834075927734,26.879289627075195,-1882.1207275390625
901,15.467952728271484,15.870765686035156,22.41057586669922,26.879289627075195,-1882.1207275390625
902,17.272090911865234,15.972053527832031,22.364154815673828,26.879289627075195,-1882.1207275390625
903,15.294876098632812,15.731549263000488,22.110153198242188,26.879289627075195,-1882.1207275390625
904,15.062820434570312,15.724719047546387,22.111713409423828,26.879289627075195,-1882.1207275390625
905,15.14560317993164,15.667411804199219,22.462425231933594,26.879289627075195,-1882.1207275390625
906,16.92335319519043,15.923606872558594,22.491191864013672,26.879289627075195,-1882.1207275390625
907,17.62352752685547,16.16720199584961,23.21994400024414,26.879289627075195,-1882.1207275390625
908,15.561323165893555,15.90881061553955,22.368900299072266,26.879289627075195,-1882.1207275390625
909,15.452560424804688,15.781428337097168,22.392322540283203,26.879289627075195,-1882.1207275390625
910,14.940043449401855,15.920117378234863,22.291858673095703,26.879289627075195,-1882.1207275390625
911,15.659656524658203,15.995338439941406,23.766353607177734,26.879289627075195,-1882.1207275390625
912,16.654800415039062,16.174072265625,24.53618621826172,26.879289627075195,-1882.1207275390625
913,15.716194152832031,16.085859298706055,24.06015968322754,26.879289627075195,-1882.1207275390625
914,15.167095184326172,16.092803955078125,22.23697280883789,26.879289627075195,-1882.1207275390625
915,15.440378189086914,15.859845161437988,23.332122802734375,26.879289627075195,-1882.1207275390625
916,15.568096160888672,15.774576187133789,22.671646118164062,26.879289627075195,-1882.1207275390625
917,14.742746353149414,15.323832511901855,22.063426971435547,26.879289627075195,-1882.1207275390625
918,14.785995483398438,15.303545951843262,21.578697204589844,26.879289627075195,-1882.1207275390625
919,16.289949417114258,15.756800651550293,24.233489990234375,26.879289627075195,-1882.1207275390625
920,14.9639310836792,15.587544441223145,23.82400131225586,26.879289627075195,-1882.1207275390625
921,15.344948768615723,15.66041088104248,22.195627212524414,26.879289627075195,-1882.1207275390625
922,15.17305850982666,15.783086776733398,24.502281188964844,26.879289627075195,-1882.1207275390625
923,15.234428405761719,16.342573165893555,24.20777130126953,26.879289627075195,-1882.1207275390625
924,15.573782920837402,15.938090324401855,22.99024772644043,26.879289627075195,-1882.1207275390625
925,16.599349975585938,16.01553726196289,22.200550079345703,26.879289627075195,-1882.1207275390625
926,15.697403907775879,15.833810806274414,21.805191040039062,26.879289627075195,-1882.1207275390625
927,15.928007125854492,15.800558090209961,23.823848724365234,26.879289627075195,-1882.1207275390625
928,15.120579719543457,15.590696334838867,22.205717086791992,26.879289627075195,-1882.1207275390625
929,15.430246353149414,16.276424407958984,24.239927291870117,26.879289627075195,-1882.1207275390625
930,15.960338592529297,15.796621322631836,22.473941802978516,26.879289627075195,-1882.1207275390625
931,17.243186950683594,16.026718139648438,22.41732406616211,26.879289627075195,-1882.1207275390625
932,16.525001525878906,16.252338409423828,22.38632583618164,26.879289627075195,-1882.1207275390625
933,17.15993881225586,16.425626754760742,24.681325912475586,26.879289627075195,-1882.1207275390625
934,16.568246841430664,16.12631607055664,23.629016876220703,26.879289627075195,-1882.1207275390625
935,15.365798950195312,16.137653350830078,22.472585678100586,26.879289627075195,-1882.1207275390625
936,15.891971588134766,16.356531143188477,24.642337799072266,26.879289627075195,-1882.1207275390625
937,16.817853927612305,16.71429443359375,25.175952911376953,26.879289627075195,-1882.1207275390625
938,15.757989883422852,16.09830093383789,23.840255737304688,26.879289627075195,-1882.1207275390625
939,15.89100456237793,16.165367126464844,23.32888412475586,26.879289627075195,-1882.1207275390625
940,15.491987228393555,16.335342407226562,23.72779083251953,26.879289627075195,-1882.1207275390625
941,15.501585960388184,16.444046020507812,25.463321685791016,26.879289627075195,-1882.1207275390625
942,15.464447021484375,16.362747192382812,23.717308044433594,26.879289627075195,-1882.1207275390625
943,15.565443992614746,16.2335147857666,22.12897300720215,26.879289627075195,-1882.1207275390625
944,16.823883056640625,16.535869598388672,26.707807540893555,26.879289627075195,-1882.1207275390625
945,15.659860610961914,15.997365951538086,22.729782104492188,26.879289627075195,-1882.1207275390625
946,15.908405303955078,16.33096694946289,23.3259220123291,26.879289627075195,-1882.1207275390625
947,16.03573989868164,16.42095184326172,22.755504608154297,26.879289627075195,-1882.1207275390625
948,16.084518432617188,16.369749069213867,24.534582138061523,26.879289627075195,-1882.1207275390625
