iter,stepsize,median_eval,pop_best_eval,mean_eval
666,ReadOnlyTensor(0.0379),35.21833419799805,43.52799606323242,35.428504943847656
667,ReadOnlyTensor(0.0379),37.20321273803711,40.962249755859375,35.720672607421875
668,ReadOnlyTensor(0.0379),37.96886444091797,48.507198333740234,37.03357696533203
669,ReadOnlyTensor(0.0379),36.24028015136719,40.3226318359375,35.37147521972656
670,ReadOnlyTensor(0.0379),33.99171829223633,49.35464096069336,36.88864517211914
671,ReadOnlyTensor(0.0379),34.46856689453125,42.89295959472656,35.06217575073242
672,ReadOnlyTensor(0.0379),31.198970794677734,44.128379821777344,33.459590911865234
673,ReadOnlyTensor(0.0379),37.390403747558594,42.93720245361328,37.99159622192383
674,ReadOnlyTensor(0.0380),30.330053329467773,37.50568771362305,30.4271297454834
675,ReadOnlyTensor(0.0380),31.72242546081543,39.14148712158203,32.25891876220703
676,ReadOnlyTensor(0.0380),30.961450576782227,45.586631774902344,32.99283981323242
677,ReadOnlyTensor(0.0380),32.2245979309082,46.501712799072266,32.826045989990234
678,ReadOnlyTensor(0.0380),31.287883758544922,43.08031463623047,30.03049087524414
679,ReadOnlyTensor(0.0380),32.797691345214844,44.70114517211914,34.01586151123047
680,ReadOnlyTensor(0.0380),41.68387985229492,48.82773208618164,40.99755859375
681,ReadOnlyTensor(0.0380),31.235225677490234,36.84911346435547,32.4161491394043
682,ReadOnlyTensor(0.0380),35.121246337890625,38.667579650878906,34.751548767089844
683,ReadOnlyTensor(0.0380),32.9501838684082,39.77874755859375,33.39304733276367
684,ReadOnlyTensor(0.0379),28.40966796875,37.067195892333984,30.159160614013672
685,ReadOnlyTensor(0.0379),29.58344078063965,37.49211502075195,28.9824161529541
686,ReadOnlyTensor(0.0379),35.65423583984375,43.15693283081055,36.645225524902344
687,ReadOnlyTensor(0.0379),26.943038940429688,36.01497268676758,27.037343978881836
688,ReadOnlyTensor(0.0379),32.310630798339844,36.923927307128906,30.982019424438477
689,ReadOnlyTensor(0.0379),29.432819366455078,41.7117919921875,32.80462646484375
690,ReadOnlyTensor(0.0379),35.411136627197266,44.10124588012695,36.99717330932617
691,ReadOnlyTensor(0.0379),34.42735290527344,41.73963928222656,33.08597183227539
692,ReadOnlyTensor(0.0379),35.2840461730957,44.02271270751953,34.70304489135742
693,ReadOnlyTensor(0.0379),28.52885627746582,36.87179946899414,29.305553436279297
694,ReadOnlyTensor(0.0378),32.61614227294922,43.495697021484375,34.82604217529297
695,ReadOnlyTensor(0.0378),33.06541442871094,45.29669952392578,34.14929962158203
696,ReadOnlyTensor(0.0378),32.680511474609375,42.13642120361328,33.50307083129883
697,ReadOnlyTensor(0.0378),32.2951545715332,38.023677825927734,30.208023071289062
698,ReadOnlyTensor(0.0377),36.79389572143555,50.34210968017578,36.58906555175781
699,ReadOnlyTensor(0.0377),32.092041015625,42.13365173339844,32.57533645629883
700,ReadOnlyTensor(0.0377),34.54402542114258,44.057411193847656,34.534122467041016
701,ReadOnlyTensor(0.0378),35.09067153930664,45.87632751464844,36.39218521118164
702,ReadOnlyTensor(0.0377),33.907588958740234,43.501102447509766,34.56113815307617
703,ReadOnlyTensor(0.0377),32.333641052246094,39.252952575683594,33.02186584472656
704,ReadOnlyTensor(0.0377),36.8390998840332,41.92410659790039,36.46539306640625
705,ReadOnlyTensor(0.0377),34.19122314453125,41.13529968261719,33.11220169067383
706,ReadOnlyTensor(0.0376),34.915679931640625,45.08409881591797,33.19328689575195
707,ReadOnlyTensor(0.0376),32.170135498046875,43.49244689941406,31.979747772216797
708,ReadOnlyTensor(0.0376),33.34531784057617,40.99930191040039,31.60525131225586
709,ReadOnlyTensor(0.0375),34.46649169921875,47.37312698364258,35.84242630004883
710,ReadOnlyTensor(0.0375),29.896419525146484,36.70125198364258,30.059436798095703
711,ReadOnlyTensor(0.0374),32.16022872924805,40.66460418701172,32.00168991088867
712,ReadOnlyTensor(0.0374),35.222476959228516,43.75063705444336,35.80766677856445
713,ReadOnlyTensor(0.0373),31.52082061767578,40.71339797973633,33.79776382446289
714,ReadOnlyTensor(0.0373),29.615903854370117,42.162757873535156,31.270681381225586
715,ReadOnlyTensor(0.0372),38.35735321044922,42.60356521606445,36.66681671142578
716,ReadOnlyTensor(0.0372),33.10722732543945,47.6318244934082,34.70025634765625
717,ReadOnlyTensor(0.0372),33.022926330566406,38.17710494995117,32.156837463378906
718,ReadOnlyTensor(0.0371),29.882341384887695,36.81263732910156,30.7733211517334
719,ReadOnlyTensor(0.0371),32.7049560546875,45.6871337890625,33.07477951049805
720,ReadOnlyTensor(0.0370),37.0815544128418,44.16120910644531,37.747615814208984
721,ReadOnlyTensor(0.0370),31.59511947631836,39.14723205566406,31.497089385986328
722,ReadOnlyTensor(0.0370),32.923465728759766,41.906700134277344,33.67766571044922
723,ReadOnlyTensor(0.0370),33.251827239990234,41.28190231323242,32.985694885253906
724,ReadOnlyTensor(0.0370),33.8221549987793,48.34184265136719,35.59592819213867
725,ReadOnlyTensor(0.0369),29.713041305541992,39.57307052612305,31.070011138916016
726,ReadOnlyTensor(0.0369),36.45185089111328,48.18744659423828,36.36640930175781
727,ReadOnlyTensor(0.0369),33.044960021972656,44.61669921875,35.915794372558594
728,ReadOnlyTensor(0.0368),35.10173797607422,43.60818099975586,36.00356674194336
729,ReadOnlyTensor(0.0368),37.4592170715332,40.96596145629883,34.64805603027344
730,ReadOnlyTensor(0.0368),36.093589782714844,44.59146499633789,36.63579559326172
731,ReadOnlyTensor(0.0368),33.7158203125,40.92769241333008,34.274688720703125
732,ReadOnlyTensor(0.0367),37.8187370300293,50.689598083496094,38.48345184326172
733,ReadOnlyTensor(0.0367),33.25933074951172,39.801856994628906,33.20380783081055
734,ReadOnlyTensor(0.0367),31.207866668701172,34.83368682861328,29.095897674560547
735,ReadOnlyTensor(0.0367),32.131919860839844,39.768585205078125,33.69523620605469
736,ReadOnlyTensor(0.0367),33.869136810302734,43.42125701904297,34.51066970825195
737,ReadOnlyTensor(0.0366),38.17855453491211,42.743247985839844,36.57139205932617
738,ReadOnlyTensor(0.0366),33.1474609375,45.85820770263672,34.6872444152832
739,ReadOnlyTensor(0.0366),36.97377014160156,44.726898193359375,36.274192810058594
740,ReadOnlyTensor(0.0366),32.14548110961914,40.129756927490234,32.1409912109375
741,ReadOnlyTensor(0.0365),39.576904296875,45.37559127807617,38.724586486816406
742,ReadOnlyTensor(0.0365),30.982276916503906,44.630149841308594,31.320409774780273
743,ReadOnlyTensor(0.0365),36.58991622924805,41.747276306152344,35.43418502807617
744,ReadOnlyTensor(0.0365),30.313405990600586,43.30403137207031,29.84419822692871
745,ReadOnlyTensor(0.0364),30.25214385986328,41.75449752807617,31.010356903076172
746,ReadOnlyTensor(0.0364),34.94188690185547,45.45292663574219,34.41270446777344
747,ReadOnlyTensor(0.0364),28.891420364379883,40.067623138427734,27.18759536743164
748,ReadOnlyTensor(0.0364),35.63447952270508,47.74942398071289,35.47903060913086
749,ReadOnlyTensor(0.0364),31.38174819946289,40.40829086303711,32.46886444091797
750,ReadOnlyTensor(0.0364),36.225685119628906,43.62384796142578,35.48426055908203
751,ReadOnlyTensor(0.0364),33.20713806152344,42.59786605834961,35.278785705566406
752,ReadOnlyTensor(0.0363),31.956825256347656,41.83991622924805,33.80188751220703
753,ReadOnlyTensor(0.0363),32.29045104980469,42.163787841796875,33.376094818115234
754,ReadOnlyTensor(0.0363),39.135074615478516,46.25837707519531,37.73866271972656
755,ReadOnlyTensor(0.0363),37.44504928588867,43.34148406982422,37.673805236816406
756,ReadOnlyTensor(0.0363),36.60394287109375,45.703712463378906,36.34278869628906
757,ReadOnlyTensor(0.0362),34.73457717895508,47.54636764526367,38.181907653808594
758,ReadOnlyTensor(0.0362),37.006282806396484,46.347660064697266,38.92736053466797
759,ReadOnlyTensor(0.0361),37.49901580810547,47.36357498168945,39.58118438720703
760,ReadOnlyTensor(0.0361),35.93674087524414,43.80074691772461,35.48131561279297
761,ReadOnlyTensor(0.0361),33.52975845336914,42.55836486816406,32.69451141357422
762,ReadOnlyTensor(0.0360),38.84779357910156,45.1546516418457,35.753623962402344
763,ReadOnlyTensor(0.0360),40.73383712768555,45.76906204223633,39.393802642822266
764,ReadOnlyTensor(0.0360),35.903045654296875,41.89126205444336,36.29808807373047
765,ReadOnlyTensor(0.0359),35.48888397216797,43.94996643066406,36.93385696411133
766,ReadOnlyTensor(0.0359),39.22576141357422,44.29290771484375,39.061607360839844
767,ReadOnlyTensor(0.0358),38.770999908447266,52.32114791870117,41.458885192871094
768,ReadOnlyTensor(0.0358),34.308597564697266,43.1044807434082,34.969482421875
769,ReadOnlyTensor(0.0357),38.07123947143555,51.797119140625,39.51063537597656
770,ReadOnlyTensor(0.0357),39.68366622924805,43.51671600341797,38.01576614379883
771,ReadOnlyTensor(0.0356),34.70903015136719,40.955223083496094,33.49723434448242
772,ReadOnlyTensor(0.0356),36.14024353027344,40.57228088378906,35.19035720825195
773,ReadOnlyTensor(0.0355),37.51296615600586,45.05476379394531,36.75606155395508
774,ReadOnlyTensor(0.0355),38.27532958984375,43.14762496948242,38.07913589477539
775,ReadOnlyTensor(0.0354),38.873313903808594,47.60515213012695,39.289649963378906
776,ReadOnlyTensor(0.0353),33.20370101928711,43.37106704711914,34.15244674682617
777,ReadOnlyTensor(0.0353),40.832054138183594,47.50773239135742,41.57157516479492
778,ReadOnlyTensor(0.0352),37.84511184692383,46.31057357788086,38.734764099121094
779,ReadOnlyTensor(0.0351),38.68256378173828,45.166927337646484,38.48408508300781
780,ReadOnlyTensor(0.0350),38.950279235839844,46.17376708984375,34.21722412109375
781,ReadOnlyTensor(0.0349),37.885353088378906,47.183807373046875,35.70891189575195
782,ReadOnlyTensor(0.0349),32.146331787109375,40.42851638793945,32.02986526489258
783,ReadOnlyTensor(0.0348),35.52507781982422,48.294090270996094,37.434837341308594
784,ReadOnlyTensor(0.0347),36.689613342285156,44.90597152709961,34.64777374267578
785,ReadOnlyTensor(0.0347),33.072357177734375,40.928218841552734,32.61197280883789
786,ReadOnlyTensor(0.0346),39.38818359375,47.1848030090332,39.48290252685547
787,ReadOnlyTensor(0.0345),36.42932891845703,44.495826721191406,38.4907112121582
788,ReadOnlyTensor(0.0344),35.36862564086914,42.48707962036133,35.87244415283203
789,ReadOnlyTensor(0.0344),33.99349594116211,39.22278594970703,33.59872055053711
790,ReadOnlyTensor(0.0343),34.06864547729492,43.758338928222656,33.483028411865234
791,ReadOnlyTensor(0.0342),35.455657958984375,42.25022888183594,35.59678649902344
792,ReadOnlyTensor(0.0341),35.14229202270508,43.433353424072266,32.927757263183594
793,ReadOnlyTensor(0.0340),32.311927795410156,42.55121612548828,33.79728698730469
794,ReadOnlyTensor(0.0340),33.84877014160156,44.905574798583984,36.37081527709961
795,ReadOnlyTensor(0.0339),38.923744201660156,47.70878601074219,39.901031494140625
796,ReadOnlyTensor(0.0338),31.074790954589844,47.180850982666016,31.632930755615234
797,ReadOnlyTensor(0.0338),34.741268157958984,44.50980758666992,35.94438171386719
798,ReadOnlyTensor(0.0337),32.50053787231445,43.14889907836914,33.36566925048828
799,ReadOnlyTensor(0.0337),33.94570541381836,42.75727844238281,32.45832443237305
800,ReadOnlyTensor(0.0337),37.102272033691406,47.48503875732422,38.65595626831055
801,ReadOnlyTensor(0.0336),35.41773223876953,49.78430938720703,37.79059600830078
802,ReadOnlyTensor(0.0336),40.190643310546875,48.760955810546875,39.778236389160156
803,ReadOnlyTensor(0.0335),39.29066467285156,47.809043884277344,39.836875915527344
804,ReadOnlyTensor(0.0335),43.083351135253906,54.05499267578125,43.67979049682617
805,ReadOnlyTensor(0.0335),43.3704948425293,47.66974639892578,42.18522262573242
806,ReadOnlyTensor(0.0335),37.52299880981445,43.369510650634766,37.530174255371094
807,ReadOnlyTensor(0.0334),45.753536224365234,54.129634857177734,45.109161376953125
808,ReadOnlyTensor(0.0334),36.302528381347656,52.478553771972656,38.333457946777344
809,ReadOnlyTensor(0.0334),42.97451400756836,56.495052337646484,40.872703552246094
810,ReadOnlyTensor(0.0334),42.89179992675781,48.56964111328125,42.44042205810547
811,ReadOnlyTensor(0.0334),41.28649139404297,46.24519348144531,40.2255744934082
812,ReadOnlyTensor(0.0333),40.074668884277344,51.594058990478516,41.63178253173828
813,ReadOnlyTensor(0.0333),40.42438888549805,47.78090286254883,41.09807205200195
814,ReadOnlyTensor(0.0333),40.84302520751953,50.928749084472656,41.87886428833008
815,ReadOnlyTensor(0.0333),42.663818359375,53.32006072998047,42.110633850097656
816,ReadOnlyTensor(0.0333),34.65970230102539,44.88091278076172,30.91021156311035
817,ReadOnlyTensor(0.0332),36.654747009277344,50.471099853515625,39.06934356689453
818,ReadOnlyTensor(0.0332),42.11916732788086,54.17721176147461,37.008460998535156
819,ReadOnlyTensor(0.0332),41.99083709716797,47.155296325683594,39.125030517578125
820,ReadOnlyTensor(0.0331),37.68037033081055,51.38739776611328,37.03834915161133
821,ReadOnlyTensor(0.0331),44.37333679199219,53.301055908203125,42.80590057373047
822,ReadOnlyTensor(0.0331),39.77277374267578,48.84754943847656,41.24379348754883
823,ReadOnlyTensor(0.0330),35.94291305541992,45.573604583740234,34.63223648071289
824,ReadOnlyTensor(0.0330),42.010284423828125,53.14242935180664,41.775062561035156
825,ReadOnlyTensor(0.0329),46.38943862915039,50.65778732299805,45.00580978393555
826,ReadOnlyTensor(0.0328),48.24911880493164,53.40620422363281,48.832969665527344
827,ReadOnlyTensor(0.0328),45.53976058959961,53.60296630859375,44.7433967590332
828,ReadOnlyTensor(0.0328),42.278865814208984,53.20254898071289,39.95740509033203
829,ReadOnlyTensor(0.0327),42.49789047241211,47.66110610961914,38.246334075927734
830,ReadOnlyTensor(0.0327),45.34700393676758,55.00083923339844,45.81550979614258
831,ReadOnlyTensor(0.0327),45.263465881347656,54.324554443359375,45.26152420043945
832,ReadOnlyTensor(0.0327),37.42560958862305,47.86423110961914,39.345848083496094
833,ReadOnlyTensor(0.0326),41.19036865234375,49.87574005126953,41.304969787597656
834,ReadOnlyTensor(0.0326),42.9382209777832,48.349857330322266,41.185462951660156
835,ReadOnlyTensor(0.0326),40.407554626464844,51.53421401977539,41.97754669189453
836,ReadOnlyTensor(0.0326),45.74342727661133,53.998226165771484,45.109718322753906
837,ReadOnlyTensor(0.0326),35.13856887817383,47.8436393737793,37.77778244018555
838,ReadOnlyTensor(0.0327),42.437381744384766,49.99666213989258,42.738624572753906
839,ReadOnlyTensor(0.0327),41.45933151245117,46.580135345458984,40.899436950683594
840,ReadOnlyTensor(0.0327),38.11134338378906,52.154388427734375,39.98706817626953
841,ReadOnlyTensor(0.0327),45.662940979003906,48.2110710144043,44.77312469482422
842,ReadOnlyTensor(0.0327),45.22623825073242,52.398216247558594,44.454349517822266
843,ReadOnlyTensor(0.0327),40.08570861816406,48.52849578857422,41.416404724121094
844,ReadOnlyTensor(0.0327),40.918148040771484,53.00229263305664,41.78997039794922
845,ReadOnlyTensor(0.0327),38.93617248535156,49.048057556152344,38.763572692871094
846,ReadOnlyTensor(0.0327),39.02114486694336,48.27827072143555,37.869163513183594
847,ReadOnlyTensor(0.0327),36.12104034423828,47.909732818603516,37.62968826293945
848,ReadOnlyTensor(0.0327),37.60942077636719,46.558780670166016,36.59658432006836
849,ReadOnlyTensor(0.0327),33.68377685546875,48.49735641479492,35.78792190551758
850,ReadOnlyTensor(0.0328),39.9283447265625,46.1034049987793,36.373043060302734
851,ReadOnlyTensor(0.0328),42.03986358642578,45.62978744506836,40.553321838378906
852,ReadOnlyTensor(0.0328),37.49981689453125,46.483211517333984,37.846134185791016
853,ReadOnlyTensor(0.0328),41.70267105102539,53.69460678100586,39.67021560668945
854,ReadOnlyTensor(0.0328),35.696834564208984,43.609317779541016,35.8557243347168
855,ReadOnlyTensor(0.0328),39.615848541259766,49.082149505615234,39.855796813964844
856,ReadOnlyTensor(0.0328),35.39797592163086,48.87448501586914,37.261375427246094
857,ReadOnlyTensor(0.0328),40.434993743896484,45.01404571533203,40.227935791015625
858,ReadOnlyTensor(0.0328),42.88011932373047,52.406097412109375,44.24707794189453
859,ReadOnlyTensor(0.0328),39.48025131225586,46.59580612182617,39.58802032470703
860,ReadOnlyTensor(0.0328),32.434288024902344,49.06507110595703,36.43406295776367
861,ReadOnlyTensor(0.0328),38.60272216796875,48.034461975097656,37.028099060058594
862,ReadOnlyTensor(0.0328),34.83528518676758,51.091800689697266,37.92900848388672
863,ReadOnlyTensor(0.0328),38.80583572387695,45.351253509521484,39.118263244628906
864,ReadOnlyTensor(0.0327),36.532257080078125,45.79555130004883,37.642250061035156
865,ReadOnlyTensor(0.0327),38.05894470214844,50.48943328857422,37.4874382019043
866,ReadOnlyTensor(0.0327),38.37269592285156,49.48756790161133,40.06121826171875
867,ReadOnlyTensor(0.0327),44.059349060058594,53.51683807373047,44.282676696777344
868,ReadOnlyTensor(0.0326),34.664913177490234,43.81410217285156,35.125396728515625
869,ReadOnlyTensor(0.0326),36.916316986083984,40.54956817626953,36.046607971191406
870,ReadOnlyTensor(0.0325),35.26211929321289,51.34449768066406,36.72959899902344
871,ReadOnlyTensor(0.0325),37.255008697509766,47.309181213378906,38.10816955566406
872,ReadOnlyTensor(0.0324),40.00381088256836,47.27193069458008,39.08229064941406
873,ReadOnlyTensor(0.0324),41.899200439453125,48.017539978027344,41.47613525390625
874,ReadOnlyTensor(0.0324),36.32889938354492,49.56953430175781,34.41801834106445
875,ReadOnlyTensor(0.0323),39.72257995605469,48.0604248046875,38.59599304199219
876,ReadOnlyTensor(0.0323),34.942386627197266,42.53186798095703,34.15703582763672
877,ReadOnlyTensor(0.0323),40.81362533569336,50.44586181640625,38.805259704589844
878,ReadOnlyTensor(0.0322),39.2679557800293,47.13685607910156,39.15081787109375
879,ReadOnlyTensor(0.0322),43.619564056396484,46.461631774902344,40.91014862060547
880,ReadOnlyTensor(0.0322),36.50537109375,50.52113723754883,38.67549514770508
881,ReadOnlyTensor(0.0321),39.17522430419922,47.70643997192383,40.21434783935547
882,ReadOnlyTensor(0.0321),39.34127426147461,40.94953918457031,35.847198486328125
883,ReadOnlyTensor(0.0321),34.001319885253906,49.95790481567383,33.327667236328125
884,ReadOnlyTensor(0.0321),38.254940032958984,44.19822692871094,36.10237503051758
885,ReadOnlyTensor(0.0321),39.24732971191406,48.52815628051758,40.05644607543945
886,ReadOnlyTensor(0.0320),40.30819320678711,42.742095947265625,39.07406997680664
887,ReadOnlyTensor(0.0320),43.89971160888672,48.30592727661133,43.678245544433594
888,ReadOnlyTensor(0.0320),36.92171859741211,40.68464279174805,37.32194137573242
889,ReadOnlyTensor(0.0320),36.56671142578125,43.20381164550781,36.25139617919922
890,ReadOnlyTensor(0.0319),40.22315216064453,45.936614990234375,39.74779510498047
891,ReadOnlyTensor(0.0319),41.330047607421875,45.48842239379883,41.36548614501953
892,ReadOnlyTensor(0.0319),38.22786331176758,49.93025588989258,38.24005889892578
893,ReadOnlyTensor(0.0319),43.54259490966797,45.76816177368164,42.759552001953125
894,ReadOnlyTensor(0.0319),40.802494049072266,47.41157531738281,39.78789520263672
895,ReadOnlyTensor(0.0319),37.117679595947266,47.18641662597656,39.15925216674805
896,ReadOnlyTensor(0.0319),40.96399688720703,49.31590270996094,41.995811462402344
897,ReadOnlyTensor(0.0318),38.596221923828125,47.98727035522461,39.442405700683594
898,ReadOnlyTensor(0.0318),35.477317810058594,54.18270492553711,40.24236297607422
899,ReadOnlyTensor(0.0318),41.80947494506836,48.69615173339844,39.451881408691406
900,ReadOnlyTensor(0.0318),43.9418830871582,53.78752899169922,44.121612548828125
901,ReadOnlyTensor(0.0318),28.90129852294922,40.59868240356445,30.288890838623047
902,ReadOnlyTensor(0.0317),37.01167678833008,45.30765151977539,33.952972412109375
903,ReadOnlyTensor(0.0317),38.09520721435547,46.34926223754883,37.69376754760742
904,ReadOnlyTensor(0.0317),39.97526168823242,46.40397262573242,41.06616973876953
905,ReadOnlyTensor(0.0316),38.73931121826172,49.4714241027832,39.56929016113281
906,ReadOnlyTensor(0.0316),35.716949462890625,51.052734375,38.688880920410156
907,ReadOnlyTensor(0.0316),37.28155517578125,46.45217514038086,36.42293167114258
908,ReadOnlyTensor(0.0316),42.02055358886719,45.9871826171875,40.743324279785156
909,ReadOnlyTensor(0.0315),40.4503288269043,45.885372161865234,41.189674377441406
910,ReadOnlyTensor(0.0315),32.677284240722656,45.1265983581543,32.49198532104492
911,ReadOnlyTensor(0.0315),36.6016731262207,42.44966506958008,38.345916748046875
912,ReadOnlyTensor(0.0314),42.024085998535156,51.295936584472656,41.36280059814453
913,ReadOnlyTensor(0.0314),40.14753341674805,44.213680267333984,39.82410430908203
914,ReadOnlyTensor(0.0314),38.21145248413086,46.825374603271484,37.97981643676758
915,ReadOnlyTensor(0.0313),39.365333557128906,46.660179138183594,36.711544036865234
916,ReadOnlyTensor(0.0313),34.43117141723633,49.29396057128906,36.49473571777344
917,ReadOnlyTensor(0.0313),33.27216720581055,46.976322174072266,33.804256439208984
918,ReadOnlyTensor(0.0312),34.81819534301758,48.5047607421875,36.52967071533203
919,ReadOnlyTensor(0.0312),39.85685729980469,49.24015426635742,41.776145935058594
920,ReadOnlyTensor(0.0312),38.63732147216797,46.328372955322266,37.46266174316406
921,ReadOnlyTensor(0.0311),38.7255859375,44.19593048095703,37.46651077270508
922,ReadOnlyTensor(0.0311),39.3353271484375,48.74711227416992,39.558433532714844
923,ReadOnlyTensor(0.0310),36.58153533935547,46.009239196777344,36.87470245361328
924,ReadOnlyTensor(0.0310),38.68031311035156,52.8354606628418,39.77983474731445
925,ReadOnlyTensor(0.0310),39.21299743652344,50.645545959472656,39.419708251953125
926,ReadOnlyTensor(0.0310),37.067752838134766,51.421566009521484,39.29913330078125
927,ReadOnlyTensor(0.0309),42.782325744628906,55.30476760864258,41.775020599365234
928,ReadOnlyTensor(0.0309),30.982498168945312,42.38689041137695,33.195281982421875
929,ReadOnlyTensor(0.0309),28.639995574951172,41.540184020996094,28.53047752380371
930,ReadOnlyTensor(0.0308),40.41407012939453,46.500492095947266,38.40650177001953
931,ReadOnlyTensor(0.0308),39.68861389160156,45.359840393066406,37.99498748779297
932,ReadOnlyTensor(0.0308),35.14728927612305,44.4346923828125,34.341346740722656
933,ReadOnlyTensor(0.0308),38.414981842041016,50.416107177734375,39.65141677856445
934,ReadOnlyTensor(0.0308),34.829715728759766,43.62860107421875,35.55439376831055
935,ReadOnlyTensor(0.0308),36.257137298583984,52.78554916381836,39.472999572753906
936,ReadOnlyTensor(0.0308),39.087459564208984,49.82770919799805,38.58790588378906
937,ReadOnlyTensor(0.0308),44.741302490234375,53.77534103393555,45.0931510925293
938,ReadOnlyTensor(0.0307),37.34300994873047,47.023895263671875,37.24475860595703
939,ReadOnlyTensor(0.0307),43.10871887207031,54.669456481933594,42.82096481323242
940,ReadOnlyTensor(0.0307),39.375057220458984,45.82196807861328,41.10251998901367
941,ReadOnlyTensor(0.0307),43.24837875366211,49.98483657836914,42.98428726196289
942,ReadOnlyTensor(0.0306),42.61668395996094,51.17055892944336,43.57674026489258
943,ReadOnlyTensor(0.0306),39.38938903808594,49.00598907470703,41.933048248291016
944,ReadOnlyTensor(0.0306),45.41691970825195,53.833736419677734,45.8612060546875
945,ReadOnlyTensor(0.0306),45.20855712890625,49.09516143798828,45.46217727661133
946,ReadOnlyTensor(0.0306),41.56695556640625,57.37303161621094,42.77119064331055
947,ReadOnlyTensor(0.0306),42.163936614990234,50.7630729675293,41.9302864074707
948,ReadOnlyTensor(0.0306),39.006324768066406,52.5294303894043,41.845184326171875
949,ReadOnlyTensor(0.0306),41.64181137084961,51.939476013183594,43.39632034301758
950,ReadOnlyTensor(0.0306),38.40110397338867,52.61054611206055,39.861541748046875
951,ReadOnlyTensor(0.0306),41.320186614990234,45.81732177734375,41.74510192871094
952,ReadOnlyTensor(0.0306),40.467498779296875,51.93720245361328,40.465370178222656
953,ReadOnlyTensor(0.0306),40.56858825683594,48.697731018066406,40.37273025512695
954,ReadOnlyTensor(0.0306),35.83696365356445,49.5751953125,39.52254104614258
955,ReadOnlyTensor(0.0306),42.678611755371094,49.66484832763672,40.94330596923828
956,ReadOnlyTensor(0.0306),40.68292236328125,47.924198150634766,40.42679214477539
957,ReadOnlyTensor(0.0306),38.8069953918457,47.30193328857422,36.27099609375
958,ReadOnlyTensor(0.0307),41.50971984863281,43.92500305175781,38.40107345581055
959,ReadOnlyTensor(0.0307),31.374853134155273,46.12812805175781,33.54288864135742
960,ReadOnlyTensor(0.0307),34.87666702270508,44.78074645996094,34.32200622558594
961,ReadOnlyTensor(0.0307),41.4244270324707,52.42588806152344,43.698509216308594
962,ReadOnlyTensor(0.0308),41.26466369628906,48.895347595214844,41.50110626220703
963,ReadOnlyTensor(0.0308),40.14557647705078,49.21823501586914,40.78852462768555
964,ReadOnlyTensor(0.0308),46.27560043334961,52.65190505981445,45.138427734375
965,ReadOnlyTensor(0.0309),38.79452896118164,48.46287155151367,40.49413299560547
966,ReadOnlyTensor(0.0309),45.235107421875,50.59623336791992,45.80161666870117
967,ReadOnlyTensor(0.0309),42.556129455566406,52.45357894897461,43.33759307861328
968,ReadOnlyTensor(0.0310),40.66581726074219,47.87273406982422,40.40644836425781
969,ReadOnlyTensor(0.0310),43.35758590698242,52.12772750854492,41.32255172729492
970,ReadOnlyTensor(0.0310),42.21877670288086,48.40876007080078,42.26439666748047
971,ReadOnlyTensor(0.0311),36.743350982666016,49.29329299926758,39.877159118652344
972,ReadOnlyTensor(0.0311),39.86842346191406,43.68180847167969,39.992652893066406
973,ReadOnlyTensor(0.0311),43.416324615478516,49.95831298828125,41.34423065185547
974,ReadOnlyTensor(0.0311),41.596099853515625,52.92546081542969,41.98905563354492
975,ReadOnlyTensor(0.0311),44.13702392578125,57.2915153503418,44.36015701293945
976,ReadOnlyTensor(0.0312),43.12058639526367,49.188690185546875,39.6027946472168
977,ReadOnlyTensor(0.0312),32.839866638183594,53.64534378051758,37.228458404541016
978,ReadOnlyTensor(0.0312),42.24677276611328,56.78401184082031,42.13037109375
979,ReadOnlyTensor(0.0312),33.343177795410156,54.161495208740234,36.36810302734375
980,ReadOnlyTensor(0.0313),36.40962600708008,45.63713073730469,35.5241584777832
981,ReadOnlyTensor(0.0313),42.93156051635742,52.296592712402344,42.77313232421875
982,ReadOnlyTensor(0.0313),40.484256744384766,45.687801361083984,38.442779541015625
983,ReadOnlyTensor(0.0313),43.57130813598633,54.41643524169922,40.36046600341797
984,ReadOnlyTensor(0.0312),38.41240310668945,46.500457763671875,36.673004150390625
985,ReadOnlyTensor(0.0312),36.77193832397461,48.837764739990234,37.07994079589844
986,ReadOnlyTensor(0.0312),38.424007415771484,44.262813568115234,37.187904357910156
987,ReadOnlyTensor(0.0312),33.426902770996094,46.29603576660156,33.31487274169922
988,ReadOnlyTensor(0.0312),39.85708999633789,50.79698181152344,40.732452392578125
989,ReadOnlyTensor(0.0312),38.54787063598633,45.70405197143555,35.863014221191406
990,ReadOnlyTensor(0.0312),38.89561080932617,46.3685188293457,39.161827087402344
991,ReadOnlyTensor(0.0311),41.168304443359375,49.742088317871094,42.343048095703125
992,ReadOnlyTensor(0.0311),43.12256622314453,50.93111801147461,43.58046340942383
993,ReadOnlyTensor(0.0311),40.060096740722656,46.110321044921875,36.4282112121582
994,ReadOnlyTensor(0.0311),40.48520278930664,51.34528732299805,40.65726852416992
995,ReadOnlyTensor(0.0310),41.526248931884766,45.15596008300781,39.51993179321289
996,ReadOnlyTensor(0.0310),41.96806335449219,46.167396545410156,37.67680740356445
997,ReadOnlyTensor(0.0310),43.45979309082031,46.515350341796875,41.49634552001953
998,ReadOnlyTensor(0.0309),40.06950759887695,49.895267486572266,41.279930114746094
