iter,stepsize,pop_best_eval,mean_eval,median_eval
314,ReadOnlyTensor(0.7733),-38.08058166503906,-314.31903076171875,-177.38671875
315,ReadOnlyTensor(0.7731),0.8400001525878906,-41.9610710144043,-44.95594787597656
316,ReadOnlyTensor(0.7730),-6.3193206787109375,-110.0301742553711,-100.71974182128906
317,ReadOnlyTensor(0.7728),81.6279296875,-47.967628479003906,-69.71414184570312
318,ReadOnlyTensor(0.7726),-97.60050964355469,-155.32778930664062,-140.29080200195312
319,ReadOnlyTensor(0.7725),41.26401138305664,-50.00294494628906,-58.290523529052734
320,ReadOnlyTensor(0.7723),-23.446361541748047,-359.30841064453125,-68.47700500488281
321,ReadOnlyTensor(0.7721),6.403011322021484,-195.3834228515625,-86.7327880859375
322,ReadOnlyTensor(0.7719),66.80690002441406,-143.83554077148438,-54.963157653808594
323,ReadOnlyTensor(0.7717),-85.875244140625,-211.38601684570312,-106.94319915771484
324,ReadOnlyTensor(0.7715),-64.52772521972656,-108.4002914428711,-102.7098388671875
325,ReadOnlyTensor(0.7714),27.693336486816406,-388.161376953125,-161.8397979736328
326,ReadOnlyTensor(0.7712),-29.3305606842041,-175.2108612060547,-76.49092102050781
327,ReadOnlyTensor(0.7710),-32.16815948486328,-188.0933380126953,-89.54147338867188
328,ReadOnlyTensor(0.7708),82.8558120727539,-183.3204803466797,-92.21810913085938
329,ReadOnlyTensor(0.7707),-87.05175018310547,-155.87042236328125,-127.14697265625
330,ReadOnlyTensor(0.7705),-42.07898712158203,-282.7538146972656,-147.00595092773438
331,ReadOnlyTensor(0.7703),-52.85862350463867,-474.43865966796875,-136.10855102539062
332,ReadOnlyTensor(0.7702),-26.314773559570312,-390.38153076171875,-169.74142456054688
333,ReadOnlyTensor(0.7700),18.291015625,-169.35958862304688,-75.82553100585938
334,ReadOnlyTensor(0.7699),46.38624954223633,-248.5762176513672,-40.576416015625
335,ReadOnlyTensor(0.7697),-57.43379211425781,-299.2444763183594,-130.72219848632812
336,ReadOnlyTensor(0.7695),-52.57603454589844,-263.62677001953125,-83.73416137695312
337,ReadOnlyTensor(0.7693),60.08856964111328,-384.17181396484375,-182.26492309570312
338,ReadOnlyTensor(0.7692),-84.01258087158203,-607.7203979492188,-1063.388427734375
339,ReadOnlyTensor(0.7690),-44.78069305419922,-81.49508666992188,-82.5334701538086
340,ReadOnlyTensor(0.7688),-65.67792510986328,-504.8648376464844,-252.71209716796875
341,ReadOnlyTensor(0.7687),92.27511596679688,-182.9058074951172,-109.12857055664062
342,ReadOnlyTensor(0.7685),183.11846923828125,-7.933229923248291,-31.238876342773438
343,ReadOnlyTensor(0.7683),-14.247791290283203,-171.0356903076172,-82.24264526367188
344,ReadOnlyTensor(0.7681),-64.40399932861328,-106.38505554199219,-97.62615203857422
345,ReadOnlyTensor(0.7680),48.107208251953125,-43.98872756958008,-49.64453125
346,ReadOnlyTensor(0.7678),70.31402587890625,-129.37100219726562,-41.94702911376953
347,ReadOnlyTensor(0.7676),-24.463943481445312,-199.97756958007812,-91.41314697265625
348,ReadOnlyTensor(0.7674),6.506858825683594,-178.688232421875,-85.52995300292969
349,ReadOnlyTensor(0.7672),144.58709716796875,-55.05458450317383,-82.7145767211914
350,ReadOnlyTensor(0.7670),-46.56806945800781,-182.74661254882812,-99.69482421875
351,ReadOnlyTensor(0.7669),-18.749671936035156,-144.8975830078125,-134.00189208984375
352,ReadOnlyTensor(0.7667),-32.02838134765625,-66.27430725097656,-51.53015899658203
353,ReadOnlyTensor(0.7665),32.22113037109375,-188.80885314941406,-130.29579162597656
354,ReadOnlyTensor(0.7663),117.26174926757812,-132.25941467285156,-50.53524398803711
355,ReadOnlyTensor(0.7661),-43.019622802734375,-266.5164489746094,-71.78138732910156
356,ReadOnlyTensor(0.7659),25.19112777709961,-50.88584518432617,-63.327728271484375
357,ReadOnlyTensor(0.7657),4.782138824462891,-189.5382843017578,-104.60226440429688
358,ReadOnlyTensor(0.7656),31.21497344970703,-205.6609649658203,-108.33328247070312
359,ReadOnlyTensor(0.7654),56.20219421386719,-28.158985137939453,-39.31710433959961
360,ReadOnlyTensor(0.7652),-20.830265045166016,-151.50978088378906,-52.10145568847656
361,ReadOnlyTensor(0.7650),-24.576568603515625,-70.12986755371094,-80.28070068359375
362,ReadOnlyTensor(0.7649),-19.497329711914062,-148.86415100097656,-51.497093200683594
363,ReadOnlyTensor(0.7647),-61.968082427978516,-225.7100372314453,-124.63684844970703
364,ReadOnlyTensor(0.7645),-66.05414581298828,-102.63008117675781,-101.28026580810547
365,ReadOnlyTensor(0.7643),-60.71769714355469,-192.36172485351562,-106.2841796875
366,ReadOnlyTensor(0.7641),-27.207237243652344,-58.797691345214844,-58.156707763671875
367,ReadOnlyTensor(0.7640),-45.71761703491211,-107.8288345336914,-120.37456512451172
368,ReadOnlyTensor(0.7638),-106.93067169189453,-135.17526245117188,-117.22737121582031
369,ReadOnlyTensor(0.7636),-69.3585205078125,-225.11203002929688,-155.00408935546875
370,ReadOnlyTensor(0.7634),8.771549224853516,-27.466333389282227,-26.54077911376953
371,ReadOnlyTensor(0.7633),4.350040435791016,-83.24665832519531,-81.71458435058594
372,ReadOnlyTensor(0.7631),91.51161193847656,-76.96854400634766,-76.33958435058594
373,ReadOnlyTensor(0.7629),223.9947509765625,0.6556881070137024,-39.388816833496094
374,ReadOnlyTensor(0.7627),22.341999053955078,-71.1617431640625,-73.07032775878906
375,ReadOnlyTensor(0.7626),-47.39115905761719,-108.92411804199219,-94.31619262695312
376,ReadOnlyTensor(0.7624),54.481876373291016,-80.53820037841797,-97.24388122558594
377,ReadOnlyTensor(0.7622),-16.36202621459961,-46.83284378051758,-58.60118103027344
378,ReadOnlyTensor(0.7620),-27.974063873291016,-74.79420471191406,-73.67922973632812
379,ReadOnlyTensor(0.7619),3.7944602966308594,-48.200504302978516,-48.92414093017578
380,ReadOnlyTensor(0.7617),-15.690105438232422,-162.41439819335938,-63.12092208862305
381,ReadOnlyTensor(0.7615),30.510486602783203,-50.388648986816406,-41.681156158447266
382,ReadOnlyTensor(0.7613),-68.07919311523438,-213.7024383544922,-104.04389953613281
383,ReadOnlyTensor(0.7611),19.450519561767578,-23.4135799407959,-35.93040466308594
384,ReadOnlyTensor(0.7610),-34.94197082519531,-97.75450134277344,-86.43179321289062
385,ReadOnlyTensor(0.7608),29.986560821533203,-33.890220642089844,-52.37281799316406
386,ReadOnlyTensor(0.7606),-21.73754119873047,-175.21701049804688,-68.62405395507812
387,ReadOnlyTensor(0.7604),-64.55769348144531,-135.48226928710938,-132.532958984375
388,ReadOnlyTensor(0.7602),52.45619201660156,-255.24880981445312,-63.753623962402344
389,ReadOnlyTensor(0.7601),-14.32199478149414,-44.365875244140625,-38.42830276489258
390,ReadOnlyTensor(0.7599),41.081764221191406,-38.8880615234375,-45.06866455078125
391,ReadOnlyTensor(0.7597),106.25934600830078,-41.83086013793945,-60.57820129394531
392,ReadOnlyTensor(0.7595),13.653091430664062,-106.196533203125,-102.0257568359375
393,ReadOnlyTensor(0.7594),-33.95759582519531,-135.25567626953125,-127.01803588867188
394,ReadOnlyTensor(0.7592),-32.301734924316406,-128.60476684570312,-136.21897888183594
395,ReadOnlyTensor(0.7590),27.045654296875,-164.55421447753906,-66.87477111816406
396,ReadOnlyTensor(0.7588),48.92708969116211,-32.08844757080078,-45.52914810180664
397,ReadOnlyTensor(0.7587),214.84983825683594,-7.1360015869140625,-36.85554122924805
398,ReadOnlyTensor(0.7585),36.16057205200195,-48.37253189086914,-46.710906982421875
399,ReadOnlyTensor(0.7584),-3.7460098266601562,-188.31625366210938,-106.68576049804688
400,ReadOnlyTensor(0.7582),21.742984771728516,-165.31678771972656,-66.88978576660156
401,ReadOnlyTensor(0.7580),-17.55099105834961,-212.7388458251953,-136.2456817626953
402,ReadOnlyTensor(0.7579),-34.58016586303711,-95.77297973632812,-94.20399475097656
403,ReadOnlyTensor(0.7577),-43.58799362182617,-374.3876953125,-93.59170532226562
404,ReadOnlyTensor(0.7576),-22.804275512695312,-94.92003631591797,-111.43317413330078
405,ReadOnlyTensor(0.7574),7.560722351074219,-257.14703369140625,-88.39334869384766
406,ReadOnlyTensor(0.7573),-88.11190795898438,-238.08432006835938,-146.90255737304688
407,ReadOnlyTensor(0.7571),-10.031597137451172,-148.9659881591797,-50.63142395019531
408,ReadOnlyTensor(0.7570),-34.67458724975586,-90.11261749267578,-104.16922760009766
409,ReadOnlyTensor(0.7568),-34.52332305908203,-265.11895751953125,-56.151222229003906
410,ReadOnlyTensor(0.7567),-28.74383544921875,-67.01991271972656,-69.66390991210938
411,ReadOnlyTensor(0.7565),52.90489196777344,-293.72161865234375,-131.44529724121094
412,ReadOnlyTensor(0.7564),17.387481689453125,-365.56048583984375,-86.51067352294922
413,ReadOnlyTensor(0.7563),-27.579463958740234,-296.46624755859375,-108.93423461914062
414,ReadOnlyTensor(0.7561),-9.442724227905273,-192.205810546875,-98.2130126953125
415,ReadOnlyTensor(0.7560),34.235755920410156,-235.14242553710938,-54.2795524597168
416,ReadOnlyTensor(0.7558),-41.76414108276367,-440.20196533203125,-269.3277282714844
417,ReadOnlyTensor(0.7557),-60.27133560180664,-123.58536529541016,-132.79107666015625
418,ReadOnlyTensor(0.7555),27.892013549804688,-258.4654846191406,-78.44819641113281
419,ReadOnlyTensor(0.7554),-30.962718963623047,-523.6995239257812,-251.40960693359375
420,ReadOnlyTensor(0.7552),34.02635192871094,-356.2222595214844,-116.59342193603516
421,ReadOnlyTensor(0.7551),25.116134643554688,-297.09234619140625,-146.57162475585938
422,ReadOnlyTensor(0.7549),69.9552001953125,-657.4209594726562,-1057.4512939453125
423,ReadOnlyTensor(0.7548),57.091148376464844,-541.5404052734375,-1048.0341796875
424,ReadOnlyTensor(0.7546),37.902496337890625,-36.39506530761719,-39.000465393066406
425,ReadOnlyTensor(0.7545),-16.3436279296875,-449.590087890625,-90.83517456054688
426,ReadOnlyTensor(0.7544),-9.726577758789062,-284.72442626953125,-83.94013977050781
427,ReadOnlyTensor(0.7542),213.09423828125,-408.4498291015625,-60.39213943481445
428,ReadOnlyTensor(0.7541),-8.44862174987793,-362.62420654296875,-104.15568542480469
429,ReadOnlyTensor(0.7540),43.223915100097656,-278.55682373046875,-125.41386413574219
430,ReadOnlyTensor(0.7538),-38.74187469482422,-79.2844009399414,-68.49077606201172
431,ReadOnlyTensor(0.7537),-47.8922119140625,-340.1224060058594,-169.569580078125
432,ReadOnlyTensor(0.7536),-40.21223449707031,-298.1009216308594,-136.5406036376953
433,ReadOnlyTensor(0.7535),-29.61174774169922,-361.78179931640625,-89.79641723632812
434,ReadOnlyTensor(0.7533),-35.89423370361328,-268.9732666015625,-76.5646743774414
435,ReadOnlyTensor(0.7532),27.637256622314453,-181.4776611328125,-72.39039611816406
436,ReadOnlyTensor(0.7531),28.600631713867188,-33.257904052734375,-50.41055679321289
437,ReadOnlyTensor(0.7529),-32.81161117553711,-182.1999969482422,-77.2921371459961
438,ReadOnlyTensor(0.7528),-18.366416931152344,-42.633445739746094,-46.57032012939453
439,ReadOnlyTensor(0.7527),-66.73863220214844,-110.86717224121094,-101.6422119140625
440,ReadOnlyTensor(0.7526),-52.2629508972168,-103.0639877319336,-96.15322875976562
441,ReadOnlyTensor(0.7524),77.13937377929688,-268.3609924316406,-114.99168395996094
442,ReadOnlyTensor(0.7523),29.914600372314453,-57.383445739746094,-72.1986083984375
443,ReadOnlyTensor(0.7521),15.792732238769531,-44.704410552978516,-45.434608459472656
444,ReadOnlyTensor(0.7520),-44.0021858215332,-209.2355194091797,-103.3789291381836
445,ReadOnlyTensor(0.7518),-26.930973052978516,-112.69975280761719,-134.66358947753906
446,ReadOnlyTensor(0.7517),-37.316436767578125,-209.3309783935547,-106.3908920288086
447,ReadOnlyTensor(0.7515),72.69049835205078,-18.453832626342773,-32.482669830322266
448,ReadOnlyTensor(0.7514),-17.49004364013672,-203.936767578125,-126.39926147460938
449,ReadOnlyTensor(0.7512),-13.352375030517578,-452.87127685546875,-91.56277465820312
450,ReadOnlyTensor(0.7511),18.726959228515625,-473.63043212890625,-151.00782775878906
451,ReadOnlyTensor(0.7509),69.84750366210938,-228.5322723388672,-51.665950775146484
452,ReadOnlyTensor(0.7507),63.18495178222656,-158.9173126220703,-71.98587036132812
453,ReadOnlyTensor(0.7506),-71.85078430175781,-562.3221435546875,-971.286865234375
454,ReadOnlyTensor(0.7504),-17.18880844116211,-275.37225341796875,-100.97491455078125
455,ReadOnlyTensor(0.7503),37.55733871459961,-49.27324676513672,-52.27594757080078
456,ReadOnlyTensor(0.7501),10.126087188720703,-179.38180541992188,-189.03781127929688
457,ReadOnlyTensor(0.7500),31.667831420898438,-283.110107421875,-118.61237335205078
458,ReadOnlyTensor(0.7498),46.67115783691406,-350.72174072265625,-73.88455200195312
459,ReadOnlyTensor(0.7497),-72.53042602539062,-123.82048034667969,-108.19895935058594
460,ReadOnlyTensor(0.7496),-88.74081420898438,-422.93402099609375,-159.68997192382812
461,ReadOnlyTensor(0.7494),-83.00485229492188,-124.7437744140625,-115.93055725097656
462,ReadOnlyTensor(0.7493),26.351390838623047,-372.15130615234375,-157.44773864746094
463,ReadOnlyTensor(0.7492),-39.8927001953125,-202.5301055908203,-239.24301147460938
464,ReadOnlyTensor(0.7490),-72.48065185546875,-154.04200744628906,-131.0533447265625
465,ReadOnlyTensor(0.7489),10.805702209472656,-60.044830322265625,-56.04656219482422
466,ReadOnlyTensor(0.7487),-55.81132507324219,-283.780517578125,-101.49109649658203
467,ReadOnlyTensor(0.7486),-31.136680603027344,-75.7390365600586,-82.351318359375
468,ReadOnlyTensor(0.7485),109.14892578125,-103.09815979003906,-61.74772644042969
469,ReadOnlyTensor(0.7484),8.366352081298828,-37.70711135864258,-40.43455505371094
470,ReadOnlyTensor(0.7482),-11.25994873046875,-92.0958480834961,-89.00149536132812
471,ReadOnlyTensor(0.7481),-52.889747619628906,-199.213623046875,-114.48179626464844
472,ReadOnlyTensor(0.7480),-50.2519645690918,-199.98208618164062,-125.52093505859375
473,ReadOnlyTensor(0.7479),1.5212059020996094,-132.69259643554688,-40.838260650634766
474,ReadOnlyTensor(0.7478),7.121757507324219,-167.97125244140625,-87.98214721679688
475,ReadOnlyTensor(0.7477),44.714599609375,-30.892501831054688,-43.03761291503906
476,ReadOnlyTensor(0.7476),26.483867645263672,-36.83366394042969,-31.92687225341797
477,ReadOnlyTensor(0.7475),-49.229286193847656,-290.8416442871094,-105.5467300415039
478,ReadOnlyTensor(0.7474),-72.6029052734375,-475.87957763671875,-108.74417114257812
479,ReadOnlyTensor(0.7473),-39.16194534301758,-473.4051818847656,-149.09071350097656
480,ReadOnlyTensor(0.7471),14.79904556274414,-353.948486328125,-91.22138214111328
481,ReadOnlyTensor(0.7470),-70.89555358886719,-773.3392333984375,-1063.365478515625
482,ReadOnlyTensor(0.7469),32.904380798339844,-453.90093994140625,-114.8413314819336
483,ReadOnlyTensor(0.7468),157.33432006835938,-456.7547912597656,-317.54595947265625
484,ReadOnlyTensor(0.7467),-35.732688903808594,-266.604248046875,-69.9410400390625
485,ReadOnlyTensor(0.7466),-43.52784729003906,-191.91116333007812,-105.36746215820312
486,ReadOnlyTensor(0.7465),-2.5434722900390625,-95.89762878417969,-113.2430191040039
487,ReadOnlyTensor(0.7464),-66.7828369140625,-515.9065551757812,-280.028564453125
488,ReadOnlyTensor(0.7463),-21.788829803466797,-568.5963134765625,-1023.7337646484375
489,ReadOnlyTensor(0.7462),-60.76808166503906,-425.75921630859375,-234.9157257080078
490,ReadOnlyTensor(0.7461),37.13990783691406,-282.0328369140625,-151.15647888183594
491,ReadOnlyTensor(0.7460),-52.656105041503906,-546.2496948242188,-313.2215576171875
492,ReadOnlyTensor(0.7459),-25.1231689453125,-467.14923095703125,-151.4291534423828
493,ReadOnlyTensor(0.7458),51.931640625,-58.68671798706055,-63.310909271240234
494,ReadOnlyTensor(0.7457),274.8432922363281,-203.56546020507812,-41.499839782714844
495,ReadOnlyTensor(0.7456),114.3236083984375,-171.50701904296875,-100.88408660888672
496,ReadOnlyTensor(0.7456),91.55876159667969,-725.1920776367188,-1067.9102783203125
497,ReadOnlyTensor(0.7455),113.54019165039062,-282.6510925292969,-138.10134887695312
498,ReadOnlyTensor(0.7454),71.56429290771484,-132.6904754638672,-64.85075378417969
499,ReadOnlyTensor(0.7453),53.972930908203125,-493.1461486816406,-247.30810546875
500,ReadOnlyTensor(0.7453),117.3654556274414,-32.78267288208008,-43.51095962524414
501,ReadOnlyTensor(0.7452),57.10991668701172,-354.1540832519531,-146.98619079589844
502,ReadOnlyTensor(0.7452),53.625579833984375,-235.3594512939453,-62.91829299926758
503,ReadOnlyTensor(0.7451),58.51692199707031,-244.95663452148438,-215.1845703125
504,ReadOnlyTensor(0.7450),1.4552154541015625,-354.0233154296875,-82.58477783203125
505,ReadOnlyTensor(0.7450),-2.598297119140625,-488.48797607421875,-202.62307739257812
506,ReadOnlyTensor(0.7449),0.4618263244628906,-701.5645751953125,-1070.0594482421875
507,ReadOnlyTensor(0.7449),-39.35704803466797,-453.56964111328125,-252.01596069335938
508,ReadOnlyTensor(0.7448),74.74473571777344,-143.97970581054688,-87.06880950927734
509,ReadOnlyTensor(0.7447),115.75837707519531,-75.55587005615234,-125.18763732910156
510,ReadOnlyTensor(0.7447),71.07530212402344,-91.3052978515625,-127.2584228515625
511,ReadOnlyTensor(0.7446),131.10935974121094,-95.88383483886719,6.084499359130859
512,ReadOnlyTensor(0.7446),16.061298370361328,-90.20938873291016,-91.58663940429688
513,ReadOnlyTensor(0.7445),193.2257843017578,43.014923095703125,-6.130527496337891
514,ReadOnlyTensor(0.7444),228.13238525390625,45.522483825683594,31.20189666748047
515,ReadOnlyTensor(0.7443),193.16046142578125,-0.8602081537246704,-54.124691009521484
516,ReadOnlyTensor(0.7443),194.24192810058594,-8.702458381652832,-1.8356971740722656
517,ReadOnlyTensor(0.7442),82.18558502197266,-83.19149780273438,-108.26428985595703
518,ReadOnlyTensor(0.7441),88.1751708984375,12.348599433898926,20.43988800048828
519,ReadOnlyTensor(0.7441),199.34580993652344,-15.571667671203613,28.93079376220703
520,ReadOnlyTensor(0.7440),174.4671173095703,-80.33087158203125,-88.5292739868164
521,ReadOnlyTensor(0.7439),181.55648803710938,-23.903331756591797,-27.223224639892578
522,ReadOnlyTensor(0.7439),278.4078674316406,51.74237060546875,51.84585189819336
523,ReadOnlyTensor(0.7438),124.3243408203125,-62.795448303222656,-57.507118225097656
524,ReadOnlyTensor(0.7437),111.05429077148438,1.734126329421997,16.310108184814453
525,ReadOnlyTensor(0.7437),162.27764892578125,10.73106575012207,-12.72243881225586
526,ReadOnlyTensor(0.7436),157.50636291503906,9.556928634643555,-13.83535385131836
527,ReadOnlyTensor(0.7436),352.060791015625,15.9121675491333,11.789722442626953
528,ReadOnlyTensor(0.7435),171.68641662597656,-34.136749267578125,21.117656707763672
529,ReadOnlyTensor(0.7435),134.68862915039062,14.217071533203125,14.857969284057617
530,ReadOnlyTensor(0.7434),94.81092834472656,-32.547019958496094,-9.359375
531,ReadOnlyTensor(0.7434),147.32440185546875,2.2117843627929688,30.928123474121094
532,ReadOnlyTensor(0.7433),84.40834045410156,-204.1466827392578,-7.441303253173828
533,ReadOnlyTensor(0.7433),190.91053771972656,33.91273880004883,16.40473175048828
534,ReadOnlyTensor(0.7432),158.28094482421875,36.783287048339844,41.235172271728516
535,ReadOnlyTensor(0.7431),408.0420837402344,-128.25485229492188,-89.65278625488281
536,ReadOnlyTensor(0.7431),192.99649047851562,-199.6591033935547,-121.31317138671875
537,ReadOnlyTensor(0.7431),81.96943664550781,-367.29058837890625,-138.5869598388672
538,ReadOnlyTensor(0.7430),235.99432373046875,-241.5977020263672,-78.88973999023438
539,ReadOnlyTensor(0.7430),129.88125610351562,-116.7538070678711,-15.561756134033203
540,ReadOnlyTensor(0.7429),661.9853515625,-219.99765014648438,6.828029632568359
541,ReadOnlyTensor(0.7428),265.9896240234375,3.837559461593628,-49.60874938964844
542,ReadOnlyTensor(0.7428),188.22335815429688,-117.7724609375,-140.8831787109375
543,ReadOnlyTensor(0.7427),71.69184875488281,-230.0924835205078,-207.47174072265625
544,ReadOnlyTensor(0.7426),115.39763641357422,-758.1887817382812,-1066.56640625
545,ReadOnlyTensor(0.7426),25.82000732421875,-484.23529052734375,-231.63357543945312
546,ReadOnlyTensor(0.7425),122.76187133789062,-226.2996063232422,-98.09513854980469
547,ReadOnlyTensor(0.7425),275.8684997558594,-70.25564575195312,-39.70452117919922
548,ReadOnlyTensor(0.7424),64.86447143554688,-185.7670440673828,-72.62222290039062
549,ReadOnlyTensor(0.7423),152.74258422851562,-16.507190704345703,-2.4584083557128906
550,ReadOnlyTensor(0.7423),31.603626251220703,-121.98701477050781,-128.5570831298828
551,ReadOnlyTensor(0.7422),1.8839950561523438,-134.88345336914062,-110.0074462890625
552,ReadOnlyTensor(0.7422),117.33294677734375,-147.42428588867188,-55.326473236083984
553,ReadOnlyTensor(0.7421),-37.371002197265625,-220.52365112304688,-109.58488464355469
554,ReadOnlyTensor(0.7421),74.84130096435547,-311.27008056640625,-162.6614990234375
555,ReadOnlyTensor(0.7420),-32.352210998535156,-189.22259521484375,-106.27677154541016
556,ReadOnlyTensor(0.7420),1.470977783203125,-288.6435241699219,-100.11892700195312
557,ReadOnlyTensor(0.7419),51.75946807861328,-147.98458862304688,-54.98574447631836
558,ReadOnlyTensor(0.7418),111.906982421875,-124.93550872802734,-118.19173431396484
559,ReadOnlyTensor(0.7418),82.58706665039062,-254.26498413085938,-92.1578369140625
560,ReadOnlyTensor(0.7417),102.94718933105469,-8.035116195678711,12.001937866210938
561,ReadOnlyTensor(0.7417),117.17410278320312,7.672245025634766,16.44521141052246
562,ReadOnlyTensor(0.7416),104.67852783203125,-100.6913833618164,-116.98684692382812
563,ReadOnlyTensor(0.7416),100.278564453125,-153.9674835205078,-113.80882263183594
564,ReadOnlyTensor(0.7415),281.9409484863281,-80.77458190917969,-37.818111419677734
565,ReadOnlyTensor(0.7414),126.322998046875,-531.103515625,-965.04345703125
566,ReadOnlyTensor(0.7414),68.81779479980469,-254.5555877685547,-69.17991638183594
567,ReadOnlyTensor(0.7413),182.15423583984375,-93.76713562011719,-49.8449592590332
568,ReadOnlyTensor(0.7413),183.414306640625,-255.4066619873047,-2.94378662109375
569,ReadOnlyTensor(0.7412),80.60894775390625,-123.16190338134766,-37.36073303222656
570,ReadOnlyTensor(0.7412),100.29248046875,-28.97721290588379,-65.76236724853516
571,ReadOnlyTensor(0.7411),75.27320861816406,-171.12451171875,-87.06619262695312
572,ReadOnlyTensor(0.7410),175.5280303955078,-216.6262664794922,-80.6092529296875
573,ReadOnlyTensor(0.7410),80.87958526611328,-390.534912109375,-203.64796447753906
574,ReadOnlyTensor(0.7409),31.243152618408203,-112.5854721069336,-140.60775756835938
575,ReadOnlyTensor(0.7409),135.10244750976562,-293.2467346191406,-117.8391342163086
576,ReadOnlyTensor(0.7408),94.43228149414062,-191.71481323242188,-27.71375274658203
577,ReadOnlyTensor(0.7407),47.836463928222656,-12.061503410339355,-25.98004150390625
578,ReadOnlyTensor(0.7407),124.10211181640625,0.8333709836006165,35.843544006347656
579,ReadOnlyTensor(0.7406),193.10122680664062,-34.15507888793945,-24.187210083007812
580,ReadOnlyTensor(0.7405),112.85982513427734,-61.0345573425293,-83.32833862304688
581,ReadOnlyTensor(0.7405),169.4674530029297,33.1635856628418,-9.796112060546875
582,ReadOnlyTensor(0.7404),253.9435272216797,21.08769416809082,22.918270111083984
583,ReadOnlyTensor(0.7403),123.50348663330078,-111.9934310913086,-26.568527221679688
584,ReadOnlyTensor(0.7403),61.14952087402344,-151.53787231445312,-54.98740005493164
585,ReadOnlyTensor(0.7402),66.65077209472656,-15.075811386108398,-23.492050170898438
586,ReadOnlyTensor(0.7401),119.13765716552734,-113.46543884277344,-120.68930053710938
587,ReadOnlyTensor(0.7401),222.53802490234375,-207.47433471679688,-55.039039611816406
588,ReadOnlyTensor(0.7400),204.1234588623047,-330.17877197265625,-83.86599731445312
589,ReadOnlyTensor(0.7399),59.406898498535156,-227.46072387695312,-41.425811767578125
590,ReadOnlyTensor(0.7398),60.54530334472656,-278.0240173339844,-178.48324584960938
591,ReadOnlyTensor(0.7398),112.24955749511719,-119.99686431884766,-26.995534896850586
592,ReadOnlyTensor(0.7397),193.4368896484375,-116.09880065917969,-51.20835876464844
593,ReadOnlyTensor(0.7396),133.76657104492188,-167.90724182128906,-92.83705139160156
594,ReadOnlyTensor(0.7395),290.2890625,18.68503761291504,-37.441261291503906
595,ReadOnlyTensor(0.7395),124.03884887695312,-137.0182647705078,-72.15172576904297
596,ReadOnlyTensor(0.7394),260.4866943359375,-16.144121170043945,-54.343345642089844
597,ReadOnlyTensor(0.7393),132.72549438476562,-51.91327667236328,-60.628807067871094
598,ReadOnlyTensor(0.7392),310.2705078125,-96.66171264648438,-58.09174346923828
599,ReadOnlyTensor(0.7392),102.78079223632812,-26.736867904663086,-30.72008514404297
600,ReadOnlyTensor(0.7391),403.20074462890625,2.119797945022583,-47.82440185546875
601,ReadOnlyTensor(0.7390),83.05757141113281,-114.92918395996094,-34.68743896484375
602,ReadOnlyTensor(0.7389),38.73783874511719,-210.25460815429688,8.404895782470703
603,ReadOnlyTensor(0.7389),69.12871551513672,-133.30545043945312,-59.27037811279297
604,ReadOnlyTensor(0.7388),48.33177185058594,-117.90928649902344,-108.38783264160156
605,ReadOnlyTensor(0.7388),61.053375244140625,-527.9324951171875,-254.96958923339844
606,ReadOnlyTensor(0.7387),94.5472412109375,-219.6345977783203,-73.1787109375
607,ReadOnlyTensor(0.7386),160.45101928710938,-121.51580810546875,0.9016036987304688
608,ReadOnlyTensor(0.7386),119.3585205078125,-130.93482971191406,-71.50146484375
609,ReadOnlyTensor(0.7385),76.33970642089844,-216.36697387695312,-33.66975784301758
610,ReadOnlyTensor(0.7385),190.72286987304688,-181.55435180664062,15.023818969726562
611,ReadOnlyTensor(0.7384),75.9914321899414,-146.75291442871094,-57.75918960571289
612,ReadOnlyTensor(0.7383),43.92371368408203,-127.53995513916016,-30.73206329345703
613,ReadOnlyTensor(0.7383),389.39471435546875,62.890663146972656,24.17613983154297
614,ReadOnlyTensor(0.7382),136.04713439941406,-122.90863037109375,-2.023998260498047
615,ReadOnlyTensor(0.7381),202.69097900390625,37.61351776123047,15.176231384277344
616,ReadOnlyTensor(0.7381),201.63031005859375,-50.508697509765625,-132.3448028564453
617,ReadOnlyTensor(0.7380),75.82695007324219,-171.13157653808594,-183.29115295410156
618,ReadOnlyTensor(0.7379),275.35693359375,6.789468288421631,-20.501667022705078
619,ReadOnlyTensor(0.7379),182.85035705566406,-222.97537231445312,-58.454566955566406
620,ReadOnlyTensor(0.7378),164.27554321289062,14.23701286315918,5.6386566162109375
621,ReadOnlyTensor(0.7378),261.1193542480469,-91.3875961303711,19.352035522460938
622,ReadOnlyTensor(0.7377),137.66619873046875,-137.5997772216797,-105.18814086914062
623,ReadOnlyTensor(0.7376),54.036888122558594,-29.13116455078125,-55.457069396972656
624,ReadOnlyTensor(0.7376),168.9932861328125,-209.887939453125,-67.19161987304688
625,ReadOnlyTensor(0.7375),54.5668830871582,-73.66143798828125,-78.59371948242188
626,ReadOnlyTensor(0.7375),77.09031677246094,-330.67535400390625,-102.85948181152344
627,ReadOnlyTensor(0.7374),111.58392333984375,22.480661392211914,70.82958984375
628,ReadOnlyTensor(0.7374),82.26007080078125,-155.32351684570312,-106.01631164550781
629,ReadOnlyTensor(0.7373),100.36836242675781,-170.29376220703125,-104.94575500488281
630,ReadOnlyTensor(0.7372),171.65740966796875,-92.59971618652344,1.4267921447753906
